"arc_length","6","cb","2","3","1","4","5"
1.515e-08,4303.59,6.32459e+08,7.07882e+15,1.40872e+12,7.5653e+20,2.07517e+09,85186.1
1.518e-08,4293.34,6.29705e+08,7.05064e+15,1.40125e+12,7.55001e+20,2.06881e+09,84768.6
1.521e-08,4283.08,6.26951e+08,7.02246e+15,1.39378e+12,7.53473e+20,2.06246e+09,84351.1
1.524e-08,4272.83,6.24196e+08,6.99428e+15,1.38631e+12,7.51944e+20,2.0561e+09,83933.5
1.527e-08,4262.57,6.21442e+08,6.9661e+15,1.37883e+12,7.50416e+20,2.04975e+09,83516
1.53e-08,4252.32,6.18687e+08,6.93793e+15,1.37136e+12,7.48888e+20,2.04339e+09,83098.5
1.533e-08,4242.06,6.15933e+08,6.90975e+15,1.36389e+12,7.4736e+20,2.03704e+09,82681
1.536e-08,4231.81,6.13179e+08,6.88157e+15,1.35642e+12,7.45831e+20,2.03068e+09,82263.4
1.539e-08,4221.55,6.10425e+08,6.85339e+15,1.34895e+12,7.44303e+20,2.02433e+09,81845.9
1.542e-08,4211.3,6.0767e+08,6.82522e+15,1.34147e+12,7.42775e+20,2.01797e+09,81428.4
1.545e-08,4201.05,6.04916e+08,6.79704e+15,1.334e+12,7.41246e+20,2.01161e+09,81010.8
1.548e-08,4190.79,6.02161e+08,6.76886e+15,1.32653e+12,7.39718e+20,2.00526e+09,80593.3
1.551e-08,4180.54,5.99407e+08,6.74068e+15,1.31906e+12,7.3819e+20,1.9989e+09,80175.8
1.554e-08,4170.28,5.96653e+08,6.7125e+15,1.31158e+12,7.36661e+20,1.99255e+09,79758.2
1.557e-08,4160.03,5.93898e+08,6.68433e+15,1.30411e+12,7.35133e+20,1.98619e+09,79340.7
1.56e-08,4149.77,5.91144e+08,6.65615e+15,1.29664e+12,7.33605e+20,1.97984e+09,78923.2
1.563e-08,4139.37,5.88491e+08,6.62912e+15,1.28969e+12,7.32076e+20,1.97359e+09,78528.8
1.566e-08,4128.96,5.85838e+08,6.60209e+15,1.28274e+12,7.30548e+20,1.96734e+09,78134.4
1.569e-08,4118.55,5.83184e+08,6.57507e+15,1.2758e+12,7.2902e+20,1.96108e+09,77739.9
1.572e-08,4108.15,5.80531e+08,6.54804e+15,1.26885e+12,7.27491e+20,1.95483e+09,77345.5
1.575e-08,4097.74,5.77878e+08,6.52101e+15,1.2619e+12,7.25963e+20,1.94858e+09,76951.1
1.578e-08,4087.33,5.75225e+08,6.49398e+15,1.25496e+12,7.24435e+20,1.94233e+09,76556.7
1.581e-08,4076.93,5.72571e+08,6.46696e+15,1.24801e+12,7.22906e+20,1.93608e+09,76162.3
1.584e-08,4066.52,5.69918e+08,6.43993e+15,1.24106e+12,7.21378e+20,1.92983e+09,75767.9
1.587e-08,4056.11,5.67265e+08,6.4129e+15,1.23412e+12,7.1985e+20,1.92358e+09,75373.5
1.59e-08,4045.71,5.64612e+08,6.38587e+15,1.22717e+12,7.18321e+20,1.91733e+09,74979
1.593e-08,4035.3,5.61959e+08,6.35884e+15,1.22022e+12,7.16793e+20,1.91108e+09,74584.6
1.596e-08,4024.89,5.59305e+08,6.33182e+15,1.21327e+12,7.15265e+20,1.90483e+09,74190.2
1.599e-08,4014.49,5.56652e+08,6.30479e+15,1.20633e+12,7.13736e+20,1.89858e+09,73795.8
1.602e-08,4004.08,5.53999e+08,6.27776e+15,1.19938e+12,7.12208e+20,1.89233e+09,73401.4
1.605e-08,3993.67,5.51346e+08,6.25073e+15,1.19243e+12,7.1068e+20,1.88608e+09,73007
1.608e-08,3983.27,5.48692e+08,6.22371e+15,1.18549e+12,7.09151e+20,1.87983e+09,72612.5
1.611e-08,3972.86,5.46039e+08,6.19668e+15,1.17854e+12,7.07623e+20,1.87358e+09,72218.1
1.614e-08,3962.45,5.43386e+08,6.16965e+15,1.17159e+12,7.06095e+20,1.86733e+09,71823.7
1.617e-08,3952.05,5.40733e+08,6.14262e+15,1.16465e+12,7.04566e+20,1.86108e+09,71429.3
1.62e-08,3941.64,5.38079e+08,6.11559e+15,1.1577e+12,7.03038e+20,1.85483e+09,71034.9
1.623e-08,3931.17,5.35542e+08,6.08972e+15,1.15127e+12,7.0151e+20,1.84872e+09,70664.7
1.626e-08,3920.7,5.33004e+08,6.06384e+15,1.14484e+12,6.99981e+20,1.84261e+09,70294.5
1.629e-08,3910.23,5.30466e+08,6.03796e+15,1.1384e+12,6.98453e+20,1.8365e+09,69924.3
1.632e-08,3899.76,5.27928e+08,6.01208e+15,1.13197e+12,6.96925e+20,1.8304e+09,69554.1
1.635e-08,3889.29,5.2539e+08,5.98621e+15,1.12554e+12,6.95396e+20,1.82429e+09,69183.9
1.638e-08,3878.82,5.22852e+08,5.96033e+15,1.11911e+12,6.93868e+20,1.81818e+09,68813.6
1.641e-08,3868.35,5.20315e+08,5.93445e+15,1.11268e+12,6.9234e+20,1.81207e+09,68443.4
1.644e-08,3857.88,5.17777e+08,5.90857e+15,1.10625e+12,6.90811e+20,1.80596e+09,68073.2
1.647e-08,3847.41,5.15239e+08,5.8827e+15,1.09981e+12,6.89283e+20,1.79986e+09,67703
1.65e-08,3836.94,5.12701e+08,5.85682e+15,1.09338e+12,6.87755e+20,1.79375e+09,67332.8
1.653e-08,3826.47,5.10163e+08,5.83094e+15,1.08695e+12,6.86226e+20,1.78764e+09,66962.6
1.656e-08,3816,5.07625e+08,5.80506e+15,1.08052e+12,6.84698e+20,1.78153e+09,66592.4
1.659e-08,3805.53,5.05088e+08,5.77919e+15,1.07409e+12,6.8317e+20,1.77542e+09,66222.2
1.662e-08,3795.06,5.0255e+08,5.75331e+15,1.06766e+12,6.81641e+20,1.76932e+09,65852
1.665e-08,3784.59,5.00012e+08,5.72743e+15,1.06123e+12,6.80113e+20,1.76321e+09,65481.8
1.668e-08,3774.12,4.97474e+08,5.70155e+15,1.05479e+12,6.78585e+20,1.7571e+09,65111.5
1.671e-08,3763.65,4.94936e+08,5.67568e+15,1.04836e+12,6.77057e+20,1.75099e+09,64741.3
1.674e-08,3753.18,4.92398e+08,5.6498e+15,1.04193e+12,6.75528e+20,1.74488e+09,64371.1
1.677e-08,3742.72,4.89861e+08,5.62392e+15,1.0355e+12,6.74e+20,1.73878e+09,64000.9
1.68e-08,3732.25,4.87323e+08,5.59804e+15,1.02907e+12,6.72472e+20,1.73267e+09,63630.7
1.683e-08,3721.79,4.84911e+08,5.57332e+15,1.02314e+12,6.70943e+20,1.72673e+09,63285.2
1.686e-08,3711.33,4.82499e+08,5.54859e+15,1.01721e+12,6.69415e+20,1.7208e+09,62939.8
1.689e-08,3700.87,4.80087e+08,5.52386e+15,1.01128e+12,6.67887e+20,1.71486e+09,62594.3
1.692e-08,3690.42,4.77675e+08,5.49913e+15,1.00535e+12,6.66358e+20,1.70893e+09,62248.9
1.695e-08,3679.96,4.75263e+08,5.47441e+15,9.99419e+11,6.6483e+20,1.70299e+09,61903.4
1.698e-08,3669.5,4.72851e+08,5.44968e+15,9.93489e+11,6.63302e+20,1.69705e+09,61558
1.701e-08,3659.04,4.7044e+08,5.42495e+15,9.87559e+11,6.61773e+20,1.69112e+09,61212.5
1.704e-08,3648.59,4.68028e+08,5.40022e+15,9.81629e+11,6.60245e+20,1.68518e+09,60867.1
1.707e-08,3638.13,4.65616e+08,5.3755e+15,9.757e+11,6.58717e+20,1.67925e+09,60521.6
1.71e-08,3627.67,4.63204e+08,5.35077e+15,9.6977e+11,6.57188e+20,1.67331e+09,60176.2
1.713e-08,3617.21,4.60792e+08,5.32604e+15,9.63841e+11,6.5566e+20,1.66737e+09,59830.7
1.716e-08,3606.76,4.5838e+08,5.30131e+15,9.57911e+11,6.54132e+20,1.66144e+09,59485.2
1.719e-08,3596.3,4.55968e+08,5.27659e+15,9.51981e+11,6.52603e+20,1.6555e+09,59139.8
1.722e-08,3585.84,4.53556e+08,5.25186e+15,9.46051e+11,6.51075e+20,1.64957e+09,58794.3
1.725e-08,3575.38,4.51145e+08,5.22713e+15,9.40122e+11,6.49547e+20,1.64363e+09,58448.9
1.728e-08,3564.93,4.48733e+08,5.2024e+15,9.34192e+11,6.48018e+20,1.6377e+09,58103.4
1.731e-08,3554.47,4.46321e+08,5.17768e+15,9.28262e+11,6.4649e+20,1.63176e+09,57758
1.734e-08,3544.01,4.43909e+08,5.15295e+15,9.22333e+11,6.44962e+20,1.62582e+09,57412.5
1.737e-08,3533.55,4.41497e+08,5.12822e+15,9.16403e+11,6.43433e+20,1.61989e+09,57067.1
1.74e-08,3523.1,4.39085e+08,5.10349e+15,9.10473e+11,6.41905e+20,1.61395e+09,56721.6
1.743e-08,3512.72,4.36806e+08,5.07992e+15,9.0503e+11,6.40377e+20,1.60821e+09,56401
1.746e-08,3502.33,4.34528e+08,5.05634e+15,8.99586e+11,6.38848e+20,1.60247e+09,56080.4
1.749e-08,3491.95,4.32249e+08,5.03276e+15,8.94142e+11,6.3732e+20,1.59673e+09,55759.8
1.752e-08,3481.57,4.2997e+08,5.00918e+15,8.88699e+11,6.35792e+20,1.59099e+09,55439.2
1.755e-08,3471.19,4.27692e+08,4.98561e+15,8.83255e+11,6.34263e+20,1.58525e+09,55118.7
1.758e-08,3460.81,4.25413e+08,4.96203e+15,8.77811e+11,6.32735e+20,1.5795e+09,54798
1.761e-08,3450.42,4.23134e+08,4.93845e+15,8.72368e+11,6.31207e+20,1.57376e+09,54477.5
1.764e-08,3440.04,4.20855e+08,4.91487e+15,8.66924e+11,6.29678e+20,1.56802e+09,54156.9
1.767e-08,3429.66,4.18577e+08,4.8913e+15,8.61481e+11,6.2815e+20,1.56228e+09,53836.3
1.77e-08,3419.28,4.16298e+08,4.86772e+15,8.56037e+11,6.26622e+20,1.55654e+09,53515.7
1.773e-08,3408.9,4.14019e+08,4.84414e+15,8.50593e+11,6.25093e+20,1.5508e+09,53195.1
1.776e-08,3398.51,4.11741e+08,4.82056e+15,8.4515e+11,6.23565e+20,1.54506e+09,52874.5
1.779e-08,3388.13,4.09462e+08,4.79699e+15,8.39706e+11,6.22037e+20,1.53932e+09,52553.9
1.782e-08,3377.75,4.07183e+08,4.77341e+15,8.34262e+11,6.20508e+20,1.53357e+09,52233.3
1.785e-08,3367.37,4.04905e+08,4.74983e+15,8.28819e+11,6.1898e+20,1.52783e+09,51912.7
1.788e-08,3356.99,4.02626e+08,4.72625e+15,8.23375e+11,6.17452e+20,1.52209e+09,51592.1
1.791e-08,3346.6,4.00347e+08,4.70268e+15,8.17932e+11,6.15923e+20,1.51635e+09,51271.5
1.794e-08,3336.22,3.98069e+08,4.6791e+15,8.12488e+11,6.14395e+20,1.51061e+09,50950.9
1.797e-08,3325.84,3.9579e+08,4.65552e+15,8.07044e+11,6.12867e+20,1.50487e+09,50630.3
1.8e-08,3315.46,3.93511e+08,4.63194e+15,8.016e+11,6.11338e+20,1.49913e+09,50309.7
1.803e-08,3305.2,3.9137e+08,4.60952e+15,7.96625e+11,6.0981e+20,1.4936e+09,50013.7
1.806e-08,3294.95,3.89229e+08,4.58709e+15,7.9165e+11,6.08282e+20,1.48807e+09,49717.7
1.809e-08,3284.69,3.87088e+08,4.56466e+15,7.86674e+11,6.06753e+20,1.48254e+09,49421.8
1.812e-08,3274.44,3.84947e+08,4.54223e+15,7.81699e+11,6.05225e+20,1.47701e+09,49125.8
1.815e-08,3264.19,3.82806e+08,4.51981e+15,7.76723e+11,6.03697e+20,1.47148e+09,48829.8
1.818e-08,3253.93,3.80665e+08,4.49738e+15,7.71748e+11,6.02168e+20,1.46595e+09,48533.8
1.821e-08,3243.68,3.78524e+08,4.47495e+15,7.66772e+11,6.0064e+20,1.46042e+09,48237.8
1.824e-08,3233.42,3.76383e+08,4.45252e+15,7.61797e+11,5.99112e+20,1.45488e+09,47941.8
1.827e-08,3223.17,3.74242e+08,4.4301e+15,7.56822e+11,5.97583e+20,1.44935e+09,47645.8
1.83e-08,3212.91,3.72101e+08,4.40767e+15,7.51846e+11,5.96055e+20,1.44382e+09,47349.8
1.833e-08,3202.66,3.6996e+08,4.38524e+15,7.46871e+11,5.94527e+20,1.43829e+09,47053.8
1.836e-08,3192.4,3.67819e+08,4.36281e+15,7.41895e+11,5.92998e+20,1.43276e+09,46757.8
1.839e-08,3182.15,3.65678e+08,4.34039e+15,7.3692e+11,5.9147e+20,1.42723e+09,46461.8
1.842e-08,3171.89,3.63537e+08,4.31796e+15,7.31944e+11,5.89942e+20,1.4217e+09,46165.8
1.845e-08,3161.64,3.61396e+08,4.29553e+15,7.26969e+11,5.88413e+20,1.41617e+09,45869.8
1.848e-08,3151.38,3.59255e+08,4.27311e+15,7.21993e+11,5.86885e+20,1.41064e+09,45573.8
1.851e-08,3141.13,3.57114e+08,4.25068e+15,7.17018e+11,5.85357e+20,1.40511e+09,45277.8
1.854e-08,3130.87,3.54973e+08,4.22825e+15,7.12042e+11,5.83828e+20,1.39958e+09,44981.8
1.857e-08,3120.62,3.52832e+08,4.20582e+15,7.07067e+11,5.823e+20,1.39405e+09,44685.9
1.86e-08,3110.36,3.50691e+08,4.1834e+15,7.02091e+11,5.80772e+20,1.38852e+09,44389.9
1.863e-08,3100.28,3.4869e+08,4.16212e+15,6.97565e+11,5.79243e+20,1.38321e+09,44117.9
1.866e-08,3090.19,3.46689e+08,4.14084e+15,6.93038e+11,5.77715e+20,1.3779e+09,43846
1.869e-08,3080.11,3.44688e+08,4.11956e+15,6.88512e+11,5.76187e+20,1.3726e+09,43574
1.872e-08,3070.02,3.42686e+08,4.09829e+15,6.83985e+11,5.74658e+20,1.36729e+09,43302.1
1.875e-08,3059.93,3.40685e+08,4.07701e+15,6.79458e+11,5.7313e+20,1.36198e+09,43030.1
1.878e-08,3049.85,3.38684e+08,4.05573e+15,6.74931e+11,5.71602e+20,1.35667e+09,42758.2
1.881e-08,3039.76,3.36683e+08,4.03446e+15,6.70405e+11,5.70073e+20,1.35136e+09,42486.2
1.884e-08,3029.67,3.34681e+08,4.01318e+15,6.65878e+11,5.68545e+20,1.34605e+09,42214.3
1.887e-08,3019.59,3.3268e+08,3.9919e+15,6.61352e+11,5.67017e+20,1.34074e+09,41942.4
1.89e-08,3009.5,3.30679e+08,3.97062e+15,6.56825e+11,5.65488e+20,1.33543e+09,41670.4
1.893e-08,2999.41,3.28678e+08,3.94935e+15,6.52298e+11,5.6396e+20,1.33013e+09,41398.5
1.896e-08,2989.33,3.26677e+08,3.92807e+15,6.47772e+11,5.62432e+20,1.32482e+09,41126.5
1.899e-08,2979.24,3.24676e+08,3.90679e+15,6.43245e+11,5.60903e+20,1.31951e+09,40854.6
1.902e-08,2969.16,3.22674e+08,3.88551e+15,6.38718e+11,5.59375e+20,1.3142e+09,40582.6
1.905e-08,2959.07,3.20673e+08,3.86424e+15,6.34192e+11,5.57847e+20,1.30889e+09,40310.7
1.908e-08,2948.98,3.18672e+08,3.84296e+15,6.29665e+11,5.56318e+20,1.30358e+09,40038.7
1.911e-08,2938.9,3.16671e+08,3.82168e+15,6.25139e+11,5.5479e+20,1.29827e+09,39766.8
1.914e-08,2928.81,3.14669e+08,3.80041e+15,6.20612e+11,5.53262e+20,1.29297e+09,39494.8
1.917e-08,2918.72,3.12668e+08,3.77913e+15,6.16085e+11,5.51733e+20,1.28766e+09,39222.9
1.92e-08,2908.64,3.10667e+08,3.75785e+15,6.11558e+11,5.50205e+20,1.28235e+09,38951
1.923e-08,2898.75,3.08806e+08,3.73772e+15,6.0746e+11,5.48677e+20,1.27727e+09,38702.3
1.926e-08,2888.87,3.06945e+08,3.7176e+15,6.03362e+11,5.47148e+20,1.27219e+09,38453.6
1.929e-08,2878.98,3.05084e+08,3.69747e+15,5.99263e+11,5.4562e+20,1.2671e+09,38204.9
1.932e-08,2869.09,3.03222e+08,3.67734e+15,5.95165e+11,5.44092e+20,1.26202e+09,37956.3
1.935e-08,2859.21,3.01361e+08,3.65722e+15,5.91067e+11,5.42563e+20,1.25694e+09,37707.6
1.938e-08,2849.32,2.995e+08,3.63709e+15,5.86968e+11,5.41035e+20,1.25186e+09,37458.9
1.941e-08,2839.44,2.97639e+08,3.61696e+15,5.8287e+11,5.39507e+20,1.24678e+09,37210.3
1.944e-08,2829.55,2.95778e+08,3.59683e+15,5.78771e+11,5.37978e+20,1.2417e+09,36961.6
1.947e-08,2819.66,2.93916e+08,3.57671e+15,5.74673e+11,5.3645e+20,1.23662e+09,36712.9
1.95e-08,2809.78,2.92055e+08,3.55658e+15,5.70575e+11,5.34922e+20,1.23154e+09,36464.2
1.953e-08,2799.89,2.90194e+08,3.53645e+15,5.66476e+11,5.33393e+20,1.22646e+09,36215.6
1.956e-08,2790,2.88333e+08,3.51632e+15,5.62378e+11,5.31865e+20,1.22137e+09,35966.9
1.959e-08,2780.12,2.86472e+08,3.4962e+15,5.5828e+11,5.30337e+20,1.21629e+09,35718.2
1.962e-08,2770.23,2.8461e+08,3.47607e+15,5.54181e+11,5.28808e+20,1.21121e+09,35469.6
1.965e-08,2760.35,2.82749e+08,3.45594e+15,5.50083e+11,5.2728e+20,1.20613e+09,35220.9
1.968e-08,2750.46,2.80888e+08,3.43582e+15,5.45984e+11,5.25752e+20,1.20105e+09,34972.2
1.971e-08,2740.57,2.79027e+08,3.41569e+15,5.41886e+11,5.24223e+20,1.19597e+09,34723.5
1.974e-08,2730.69,2.77166e+08,3.39556e+15,5.37788e+11,5.22695e+20,1.19089e+09,34474.9
1.977e-08,2720.8,2.75305e+08,3.37543e+15,5.33689e+11,5.21167e+20,1.18581e+09,34226.2
1.98e-08,2710.92,2.73443e+08,3.35531e+15,5.29591e+11,5.19638e+20,1.18073e+09,33977.5
1.983e-08,2701.25,2.71721e+08,3.33633e+15,5.25899e+11,5.1811e+20,1.17587e+09,33751.2
1.986e-08,2691.59,2.69998e+08,3.31735e+15,5.22208e+11,5.16582e+20,1.17102e+09,33524.8
1.989e-08,2681.93,2.68276e+08,3.29838e+15,5.18516e+11,5.15053e+20,1.16617e+09,33298.5
1.992e-08,2672.26,2.66553e+08,3.2794e+15,5.14825e+11,5.13525e+20,1.16132e+09,33072.2
1.995e-08,2662.6,2.64831e+08,3.26042e+15,5.11133e+11,5.11997e+20,1.15647e+09,32845.8
1.998e-08,2652.94,2.63108e+08,3.24144e+15,5.07441e+11,5.10468e+20,1.15162e+09,32619.5
2.001e-08,2643.28,2.61386e+08,3.22247e+15,5.0375e+11,5.0894e+20,1.14676e+09,32393.1
2.004e-08,2633.61,2.59663e+08,3.20349e+15,5.00058e+11,5.07412e+20,1.14191e+09,32166.8
2.007e-08,2623.95,2.5794e+08,3.18451e+15,4.96367e+11,5.05883e+20,1.13706e+09,31940.5
2.01e-08,2614.29,2.56218e+08,3.16554e+15,4.92675e+11,5.04355e+20,1.13221e+09,31714.1
2.013e-08,2604.63,2.54495e+08,3.14656e+15,4.88984e+11,5.02827e+20,1.12736e+09,31487.8
2.016e-08,2594.96,2.52773e+08,3.12758e+15,4.85292e+11,5.01298e+20,1.1225e+09,31261.4
2.019e-08,2585.3,2.5105e+08,3.10861e+15,4.81601e+11,4.9977e+20,1.11765e+09,31035.1
2.022e-08,2575.64,2.49328e+08,3.08963e+15,4.77909e+11,4.98242e+20,1.1128e+09,30808.7
2.025e-08,2565.98,2.47605e+08,3.07065e+15,4.74217e+11,4.96713e+20,1.10795e+09,30582.4
2.028e-08,2556.31,2.45883e+08,3.05167e+15,4.70526e+11,4.95185e+20,1.1031e+09,30356.1
2.031e-08,2546.65,2.4416e+08,3.0327e+15,4.66834e+11,4.93657e+20,1.09825e+09,30129.7
2.034e-08,2536.99,2.42438e+08,3.01372e+15,4.63143e+11,4.92128e+20,1.09339e+09,29903.4
2.037e-08,2527.33,2.40715e+08,2.99474e+15,4.59451e+11,4.906e+20,1.08854e+09,29677
2.04e-08,2517.66,2.38992e+08,2.97577e+15,4.5576e+11,4.89072e+20,1.08369e+09,29450.7
2.043e-08,2508.24,2.37406e+08,2.95794e+15,4.52453e+11,4.87543e+20,1.07907e+09,29245.6
2.046e-08,2498.82,2.3582e+08,2.94011e+15,4.49146e+11,4.86015e+20,1.07444e+09,29040.5
2.049e-08,2489.39,2.34233e+08,2.92228e+15,4.45839e+11,4.84487e+20,1.06982e+09,28835.5
2.052e-08,2479.97,2.32647e+08,2.90446e+15,4.42532e+11,4.82958e+20,1.06519e+09,28630.4
2.055e-08,2470.55,2.3106e+08,2.88663e+15,4.39225e+11,4.8143e+20,1.06057e+09,28425.3
2.058e-08,2461.12,2.29474e+08,2.8688e+15,4.35918e+11,4.79902e+20,1.05594e+09,28220.2
2.061e-08,2451.7,2.27887e+08,2.85098e+15,4.32611e+11,4.78373e+20,1.05132e+09,28015.2
2.064e-08,2442.28,2.26301e+08,2.83315e+15,4.29304e+11,4.76845e+20,1.0467e+09,27810.1
2.067e-08,2432.85,2.24714e+08,2.81532e+15,4.25997e+11,4.75317e+20,1.04207e+09,27605
2.07e-08,2423.43,2.23128e+08,2.7975e+15,4.2269e+11,4.73788e+20,1.03745e+09,27400
2.073e-08,2414.01,2.21541e+08,2.77967e+15,4.19384e+11,4.7226e+20,1.03282e+09,27194.9
2.076e-08,2404.58,2.19955e+08,2.76184e+15,4.16077e+11,4.70732e+20,1.0282e+09,26989.8
2.079e-08,2395.16,2.18368e+08,2.74401e+15,4.1277e+11,4.69203e+20,1.02357e+09,26784.7
2.082e-08,2385.74,2.16782e+08,2.72619e+15,4.09463e+11,4.67675e+20,1.01895e+09,26579.7
2.085e-08,2376.31,2.15195e+08,2.70836e+15,4.06156e+11,4.66147e+20,1.01432e+09,26374.6
2.088e-08,2366.89,2.13609e+08,2.69053e+15,4.02849e+11,4.64618e+20,1.0097e+09,26169.5
2.091e-08,2357.47,2.12022e+08,2.67271e+15,3.99542e+11,4.6309e+20,1.00508e+09,25964.4
2.094e-08,2348.04,2.10436e+08,2.65488e+15,3.96235e+11,4.61562e+20,1.00045e+09,25759.4
2.097e-08,2338.62,2.08849e+08,2.63705e+15,3.92928e+11,4.60033e+20,9.95827e+08,25554.3
2.1e-08,2329.19,2.07263e+08,2.61923e+15,3.89621e+11,4.58505e+20,9.91203e+08,25349.2
2.103e-08,2320.02,2.05809e+08,2.60255e+15,3.86676e+11,4.56977e+20,9.86801e+08,25164.3
2.106e-08,2310.84,2.04355e+08,2.58587e+15,3.83731e+11,4.55448e+20,9.82399e+08,24979.3
2.109e-08,2301.67,2.02901e+08,2.5692e+15,3.80787e+11,4.5392e+20,9.77997e+08,24794.4
2.112e-08,2292.49,2.01447e+08,2.55252e+15,3.77841e+11,4.52391e+20,9.73595e+08,24609.4
2.115e-08,2283.32,1.99993e+08,2.53584e+15,3.74897e+11,4.50863e+20,9.69193e+08,24424.5
2.118e-08,2274.14,1.98539e+08,2.51916e+15,3.71952e+11,4.49335e+20,9.64791e+08,24239.6
2.121e-08,2264.97,1.97085e+08,2.50249e+15,3.69007e+11,4.47806e+20,9.60389e+08,24054.6
2.124e-08,2255.79,1.95631e+08,2.48581e+15,3.66062e+11,4.46278e+20,9.55987e+08,23869.7
2.127e-08,2246.62,1.94178e+08,2.46913e+15,3.63117e+11,4.4475e+20,9.51585e+08,23684.7
2.13e-08,2237.44,1.92724e+08,2.45246e+15,3.60172e+11,4.43221e+20,9.47183e+08,23499.8
2.133e-08,2228.27,1.9127e+08,2.43578e+15,3.57227e+11,4.41693e+20,9.42781e+08,23314.9
2.136e-08,2219.09,1.89816e+08,2.4191e+15,3.54282e+11,4.40165e+20,9.38379e+08,23129.9
2.139e-08,2209.92,1.88362e+08,2.40243e+15,3.51337e+11,4.38636e+20,9.33977e+08,22945
2.142e-08,2200.74,1.86908e+08,2.38575e+15,3.48392e+11,4.37108e+20,9.29575e+08,22760
2.145e-08,2191.57,1.85454e+08,2.36907e+15,3.45447e+11,4.3558e+20,9.25173e+08,22575.1
2.148e-08,2182.39,1.84e+08,2.3524e+15,3.42502e+11,4.34051e+20,9.20771e+08,22390.1
2.151e-08,2173.22,1.82546e+08,2.33572e+15,3.39557e+11,4.32523e+20,9.16369e+08,22205.2
2.154e-08,2164.04,1.81092e+08,2.31904e+15,3.36612e+11,4.30995e+20,9.11967e+08,22020.3
2.157e-08,2154.87,1.79638e+08,2.30237e+15,3.33667e+11,4.29466e+20,9.07565e+08,21835.3
2.16e-08,2145.69,1.78184e+08,2.28569e+15,3.30722e+11,4.27938e+20,9.03163e+08,21650.4
2.163e-08,2136.77,1.76859e+08,2.27016e+15,3.28116e+11,4.2641e+20,8.98976e+08,21484.4
2.166e-08,2127.85,1.75533e+08,2.25463e+15,3.2551e+11,4.24881e+20,8.94789e+08,21318.4
2.169e-08,2118.92,1.74208e+08,2.23911e+15,3.22904e+11,4.23353e+20,8.90602e+08,21152.4
2.172e-08,2110,1.72882e+08,2.22358e+15,3.20298e+11,4.21825e+20,8.86414e+08,20986.4
2.175e-08,2101.07,1.71557e+08,2.20805e+15,3.17692e+11,4.20296e+20,8.82227e+08,20820.5
2.178e-08,2092.15,1.70231e+08,2.19253e+15,3.15086e+11,4.18768e+20,8.7804e+08,20654.5
2.181e-08,2083.23,1.68905e+08,2.177e+15,3.1248e+11,4.1724e+20,8.73853e+08,20488.5
2.184e-08,2074.3,1.6758e+08,2.16147e+15,3.09873e+11,4.15711e+20,8.69665e+08,20322.5
2.187e-08,2065.38,1.66254e+08,2.14595e+15,3.07267e+11,4.14183e+20,8.65478e+08,20156.5
2.19e-08,2056.46,1.64929e+08,2.13042e+15,3.04661e+11,4.12655e+20,8.61291e+08,19990.5
2.193e-08,2047.53,1.63603e+08,2.11489e+15,3.02055e+11,4.11126e+20,8.57104e+08,19824.5
2.196e-08,2038.61,1.62278e+08,2.09937e+15,2.99449e+11,4.09598e+20,8.52917e+08,19658.6
2.199e-08,2029.69,1.60952e+08,2.08384e+15,2.96843e+11,4.0807e+20,8.4873e+08,19492.6
2.202e-08,2020.76,1.59626e+08,2.06831e+15,2.94237e+11,4.06541e+20,8.44542e+08,19326.6
2.205e-08,2011.84,1.58301e+08,2.05279e+15,2.91631e+11,4.05013e+20,8.40355e+08,19160.6
2.208e-08,2002.91,1.56975e+08,2.03726e+15,2.89025e+11,4.03485e+20,8.36168e+08,18994.6
2.211e-08,1993.99,1.5565e+08,2.02173e+15,2.86418e+11,4.01956e+20,8.31981e+08,18828.6
2.214e-08,1985.07,1.54324e+08,2.00621e+15,2.83812e+11,4.00428e+20,8.27793e+08,18662.7
2.217e-08,1976.14,1.52999e+08,1.99068e+15,2.81206e+11,3.989e+20,8.23606e+08,18496.7
2.22e-08,1967.22,1.51673e+08,1.97515e+15,2.786e+11,3.97371e+20,8.19419e+08,18330.7
2.223e-08,1958.55,1.50471e+08,1.96078e+15,2.76309e+11,3.95843e+20,8.15437e+08,18182.5
2.226e-08,1949.87,1.49269e+08,1.9464e+15,2.74019e+11,3.94315e+20,8.11454e+08,18034.3
2.229e-08,1941.2,1.48068e+08,1.93202e+15,2.71728e+11,3.92786e+20,8.07472e+08,17886.1
2.232e-08,1932.52,1.46866e+08,1.91765e+15,2.69437e+11,3.91258e+20,8.0349e+08,17737.8
2.235e-08,1923.85,1.45664e+08,1.90327e+15,2.67147e+11,3.8973e+20,7.99508e+08,17589.6
2.238e-08,1915.18,1.44462e+08,1.88889e+15,2.64856e+11,3.88201e+20,7.95525e+08,17441.4
2.241e-08,1906.5,1.4326e+08,1.87452e+15,2.62565e+11,3.86673e+20,7.91543e+08,17293.2
2.244e-08,1897.83,1.42059e+08,1.86014e+15,2.60274e+11,3.85144e+20,7.87561e+08,17145
2.247e-08,1889.15,1.40857e+08,1.84576e+15,2.57984e+11,3.83616e+20,7.83579e+08,16996.8
2.25e-08,1880.48,1.39655e+08,1.83138e+15,2.55693e+11,3.82088e+20,7.79596e+08,16848.6
