"arc_length","cb","6","1","2","4","5","3"
1.323e-08,2.0435e+09,2.58619e+06,8.56018e+20,2.7347e+16,3.86659e+10,7.48787e+07,3.72815e+13
1.326e-08,2.03794e+09,2.5837e+06,8.54487e+20,2.72519e+16,3.85981e+10,7.4782e+07,3.71862e+13
1.329e-08,2.03238e+09,2.58122e+06,8.52956e+20,2.71567e+16,3.85303e+10,7.46852e+07,3.70908e+13
1.332e-08,2.02682e+09,2.57873e+06,8.51424e+20,2.70616e+16,3.84626e+10,7.45885e+07,3.69955e+13
1.335e-08,2.02126e+09,2.57625e+06,8.49893e+20,2.69665e+16,3.83948e+10,7.44918e+07,3.69002e+13
1.338e-08,2.0157e+09,2.57376e+06,8.48362e+20,2.68713e+16,3.8327e+10,7.4395e+07,3.68049e+13
1.341e-08,2.01015e+09,2.57127e+06,8.4683e+20,2.67762e+16,3.82592e+10,7.42983e+07,3.67095e+13
1.344e-08,2.00459e+09,2.56879e+06,8.45299e+20,2.6681e+16,3.81914e+10,7.42015e+07,3.66142e+13
1.347e-08,1.99903e+09,2.5663e+06,8.43768e+20,2.65859e+16,3.81236e+10,7.41048e+07,3.65189e+13
1.35e-08,1.99347e+09,2.56382e+06,8.42237e+20,2.64907e+16,3.80558e+10,7.4008e+07,3.64235e+13
1.353e-08,1.98791e+09,2.56133e+06,8.40705e+20,2.63956e+16,3.7988e+10,7.39113e+07,3.63282e+13
1.356e-08,1.98235e+09,2.55884e+06,8.39174e+20,2.63004e+16,3.79203e+10,7.38146e+07,3.62329e+13
1.359e-08,1.97679e+09,2.55636e+06,8.37643e+20,2.62053e+16,3.78525e+10,7.37178e+07,3.61376e+13
1.362e-08,1.97123e+09,2.55387e+06,8.36111e+20,2.61101e+16,3.77847e+10,7.36211e+07,3.60422e+13
1.365e-08,1.96567e+09,2.55139e+06,8.3458e+20,2.6015e+16,3.77169e+10,7.35243e+07,3.59469e+13
1.368e-08,1.96011e+09,2.5489e+06,8.33049e+20,2.59199e+16,3.76491e+10,7.34276e+07,3.58516e+13
1.371e-08,1.95455e+09,2.54642e+06,8.31518e+20,2.58247e+16,3.75813e+10,7.33308e+07,3.57562e+13
1.374e-08,1.94899e+09,2.54393e+06,8.29986e+20,2.57296e+16,3.75135e+10,7.32341e+07,3.56609e+13
1.377e-08,1.94343e+09,2.54144e+06,8.28455e+20,2.56344e+16,3.74457e+10,7.31374e+07,3.55656e+13
1.38e-08,1.93788e+09,2.53896e+06,8.26924e+20,2.55393e+16,3.73779e+10,7.30406e+07,3.54703e+13
1.383e-08,1.93211e+09,2.536e+06,8.25393e+20,2.54476e+16,3.73054e+10,7.29315e+07,3.5374e+13
1.386e-08,1.92634e+09,2.53303e+06,8.23861e+20,2.53558e+16,3.72329e+10,7.28223e+07,3.52777e+13
1.389e-08,1.92057e+09,2.53007e+06,8.2233e+20,2.52641e+16,3.71603e+10,7.27132e+07,3.51815e+13
1.392e-08,1.9148e+09,2.52711e+06,8.20799e+20,2.51724e+16,3.70878e+10,7.26041e+07,3.50852e+13
1.395e-08,1.90903e+09,2.52414e+06,8.19267e+20,2.50807e+16,3.70152e+10,7.24949e+07,3.4989e+13
1.398e-08,1.90326e+09,2.52118e+06,8.17736e+20,2.4989e+16,3.69427e+10,7.23858e+07,3.48927e+13
1.401e-08,1.89749e+09,2.51822e+06,8.16205e+20,2.48973e+16,3.68701e+10,7.22767e+07,3.47964e+13
1.404e-08,1.89172e+09,2.51525e+06,8.14674e+20,2.48055e+16,3.67976e+10,7.21675e+07,3.47002e+13
1.407e-08,1.88595e+09,2.51229e+06,8.13142e+20,2.47138e+16,3.67251e+10,7.20584e+07,3.46039e+13
1.41e-08,1.88018e+09,2.50933e+06,8.11611e+20,2.46221e+16,3.66525e+10,7.19493e+07,3.45077e+13
1.413e-08,1.87441e+09,2.50637e+06,8.1008e+20,2.45304e+16,3.658e+10,7.18401e+07,3.44114e+13
1.416e-08,1.86865e+09,2.5034e+06,8.08548e+20,2.44387e+16,3.65074e+10,7.1731e+07,3.43152e+13
1.419e-08,1.86288e+09,2.50044e+06,8.07017e+20,2.43469e+16,3.64349e+10,7.16219e+07,3.42189e+13
1.422e-08,1.85711e+09,2.49748e+06,8.05486e+20,2.42552e+16,3.63623e+10,7.15127e+07,3.41226e+13
1.425e-08,1.85134e+09,2.49451e+06,8.03955e+20,2.41635e+16,3.62898e+10,7.14036e+07,3.40264e+13
1.428e-08,1.84557e+09,2.49155e+06,8.02423e+20,2.40718e+16,3.62172e+10,7.12945e+07,3.39301e+13
1.431e-08,1.8398e+09,2.48859e+06,8.00892e+20,2.39801e+16,3.61447e+10,7.11853e+07,3.38339e+13
1.434e-08,1.83403e+09,2.48562e+06,7.99361e+20,2.38884e+16,3.60722e+10,7.10762e+07,3.37376e+13
1.437e-08,1.82826e+09,2.48266e+06,7.97829e+20,2.37966e+16,3.59996e+10,7.0967e+07,3.36414e+13
1.44e-08,1.82249e+09,2.4797e+06,7.96298e+20,2.37049e+16,3.59271e+10,7.08579e+07,3.35451e+13
1.443e-08,1.81659e+09,2.47631e+06,7.94767e+20,2.36167e+16,3.58508e+10,7.07382e+07,3.34488e+13
1.446e-08,1.81069e+09,2.47292e+06,7.93236e+20,2.35284e+16,3.57745e+10,7.06184e+07,3.33525e+13
1.449e-08,1.80479e+09,2.46953e+06,7.91704e+20,2.34401e+16,3.56982e+10,7.04987e+07,3.32562e+13
1.452e-08,1.79888e+09,2.46615e+06,7.90173e+20,2.33518e+16,3.5622e+10,7.0379e+07,3.31599e+13
1.455e-08,1.79298e+09,2.46276e+06,7.88642e+20,2.32636e+16,3.55457e+10,7.02592e+07,3.30636e+13
1.458e-08,1.78708e+09,2.45937e+06,7.8711e+20,2.31753e+16,3.54694e+10,7.01395e+07,3.29673e+13
1.461e-08,1.78118e+09,2.45598e+06,7.85579e+20,2.3087e+16,3.53932e+10,7.00197e+07,3.2871e+13
1.464e-08,1.77528e+09,2.45259e+06,7.84048e+20,2.29987e+16,3.53169e+10,6.99e+07,3.27747e+13
1.467e-08,1.76938e+09,2.44921e+06,7.82516e+20,2.29105e+16,3.52406e+10,6.97803e+07,3.26784e+13
1.47e-08,1.76347e+09,2.44582e+06,7.80985e+20,2.28222e+16,3.51643e+10,6.96605e+07,3.25821e+13
1.473e-08,1.75757e+09,2.44243e+06,7.79454e+20,2.27339e+16,3.50881e+10,6.95408e+07,3.24858e+13
1.476e-08,1.75167e+09,2.43904e+06,7.77923e+20,2.26456e+16,3.50118e+10,6.9421e+07,3.23895e+13
1.479e-08,1.74577e+09,2.43565e+06,7.76391e+20,2.25573e+16,3.49355e+10,6.93013e+07,3.22932e+13
1.482e-08,1.73987e+09,2.43227e+06,7.7486e+20,2.24691e+16,3.48592e+10,6.91816e+07,3.21969e+13
1.485e-08,1.73396e+09,2.42888e+06,7.73329e+20,2.23808e+16,3.4783e+10,6.90618e+07,3.21007e+13
1.488e-08,1.72806e+09,2.42549e+06,7.71797e+20,2.22925e+16,3.47067e+10,6.89421e+07,3.20044e+13
1.491e-08,1.72216e+09,2.4221e+06,7.70266e+20,2.22042e+16,3.46304e+10,6.88223e+07,3.19081e+13
1.494e-08,1.71626e+09,2.41871e+06,7.68735e+20,2.2116e+16,3.45542e+10,6.87026e+07,3.18118e+13
1.497e-08,1.71036e+09,2.41533e+06,7.67203e+20,2.20277e+16,3.44779e+10,6.85829e+07,3.17155e+13
1.5e-08,1.70446e+09,2.41194e+06,7.65672e+20,2.19394e+16,3.44016e+10,6.84631e+07,3.16192e+13
1.503e-08,1.69849e+09,2.40818e+06,7.64141e+20,2.18546e+16,3.43225e+10,6.83345e+07,3.15236e+13
1.506e-08,1.69253e+09,2.40441e+06,7.6261e+20,2.17698e+16,3.42435e+10,6.82058e+07,3.1428e+13
1.509e-08,1.68656e+09,2.40065e+06,7.61078e+20,2.16849e+16,3.41644e+10,6.80772e+07,3.13325e+13
1.512e-08,1.6806e+09,2.39689e+06,7.59547e+20,2.16001e+16,3.40853e+10,6.79486e+07,3.12369e+13
1.515e-08,1.67464e+09,2.39313e+06,7.58016e+20,2.15153e+16,3.40063e+10,6.78199e+07,3.11413e+13
1.518e-08,1.66867e+09,2.38937e+06,7.56484e+20,2.14305e+16,3.39272e+10,6.76913e+07,3.10457e+13
1.521e-08,1.66271e+09,2.3856e+06,7.54953e+20,2.13456e+16,3.38481e+10,6.75626e+07,3.09502e+13
1.524e-08,1.65674e+09,2.38184e+06,7.53422e+20,2.12608e+16,3.37691e+10,6.7434e+07,3.08546e+13
1.527e-08,1.65078e+09,2.37808e+06,7.51891e+20,2.1176e+16,3.369e+10,6.73053e+07,3.0759e+13
1.53e-08,1.64482e+09,2.37432e+06,7.50359e+20,2.10912e+16,3.3611e+10,6.71767e+07,3.06634e+13
1.533e-08,1.63885e+09,2.37056e+06,7.48828e+20,2.10063e+16,3.35319e+10,6.70481e+07,3.05679e+13
1.536e-08,1.63289e+09,2.36679e+06,7.47297e+20,2.09215e+16,3.34528e+10,6.69194e+07,3.04723e+13
1.539e-08,1.62693e+09,2.36303e+06,7.45765e+20,2.08367e+16,3.33738e+10,6.67908e+07,3.03767e+13
1.542e-08,1.62096e+09,2.35927e+06,7.44234e+20,2.07519e+16,3.32947e+10,6.66621e+07,3.02811e+13
1.545e-08,1.615e+09,2.35551e+06,7.42703e+20,2.0667e+16,3.32156e+10,6.65335e+07,3.01856e+13
1.548e-08,1.60903e+09,2.35174e+06,7.41172e+20,2.05822e+16,3.31366e+10,6.64048e+07,3.009e+13
1.551e-08,1.60307e+09,2.34798e+06,7.3964e+20,2.04974e+16,3.30575e+10,6.62762e+07,2.99944e+13
1.554e-08,1.59711e+09,2.34422e+06,7.38109e+20,2.04126e+16,3.29784e+10,6.61475e+07,2.98989e+13
1.557e-08,1.59114e+09,2.34046e+06,7.36578e+20,2.03277e+16,3.28994e+10,6.60189e+07,2.98033e+13
1.56e-08,1.58518e+09,2.3367e+06,7.35046e+20,2.02429e+16,3.28203e+10,6.58903e+07,2.97077e+13
1.563e-08,1.57922e+09,2.33261e+06,7.33515e+20,2.01615e+16,3.27393e+10,6.57543e+07,2.96135e+13
1.566e-08,1.57325e+09,2.32852e+06,7.31984e+20,2.00802e+16,3.26583e+10,6.56184e+07,2.95193e+13
1.569e-08,1.56729e+09,2.32444e+06,7.30453e+20,1.99988e+16,3.25773e+10,6.54824e+07,2.94251e+13
1.572e-08,1.56133e+09,2.32035e+06,7.28921e+20,1.99174e+16,3.24963e+10,6.53465e+07,2.93309e+13
1.575e-08,1.55537e+09,2.31626e+06,7.2739e+20,1.98361e+16,3.24152e+10,6.52105e+07,2.92367e+13
1.578e-08,1.54941e+09,2.31218e+06,7.25859e+20,1.97547e+16,3.23342e+10,6.50746e+07,2.91425e+13
1.581e-08,1.54344e+09,2.30809e+06,7.24327e+20,1.96733e+16,3.22532e+10,6.49386e+07,2.90483e+13
1.584e-08,1.53748e+09,2.304e+06,7.22796e+20,1.95919e+16,3.21722e+10,6.48027e+07,2.89541e+13
1.587e-08,1.53152e+09,2.29991e+06,7.21265e+20,1.95106e+16,3.20912e+10,6.46667e+07,2.88599e+13
1.59e-08,1.52556e+09,2.29583e+06,7.19733e+20,1.94292e+16,3.20102e+10,6.45308e+07,2.87657e+13
1.593e-08,1.5196e+09,2.29174e+06,7.18202e+20,1.93478e+16,3.19292e+10,6.43948e+07,2.86715e+13
1.596e-08,1.51363e+09,2.28765e+06,7.16671e+20,1.92665e+16,3.18482e+10,6.42588e+07,2.85773e+13
1.599e-08,1.50767e+09,2.28357e+06,7.1514e+20,1.91851e+16,3.17671e+10,6.41229e+07,2.84831e+13
1.602e-08,1.50171e+09,2.27948e+06,7.13608e+20,1.91037e+16,3.16861e+10,6.39869e+07,2.83889e+13
1.605e-08,1.49575e+09,2.27539e+06,7.12077e+20,1.90223e+16,3.16051e+10,6.3851e+07,2.82947e+13
1.608e-08,1.48978e+09,2.27131e+06,7.10546e+20,1.8941e+16,3.15241e+10,6.3715e+07,2.82005e+13
1.611e-08,1.48382e+09,2.26722e+06,7.09014e+20,1.88596e+16,3.14431e+10,6.35791e+07,2.81063e+13
1.614e-08,1.47786e+09,2.26313e+06,7.07483e+20,1.87782e+16,3.13621e+10,6.34431e+07,2.80121e+13
1.617e-08,1.4719e+09,2.25905e+06,7.05952e+20,1.86969e+16,3.12811e+10,6.33072e+07,2.79179e+13
1.62e-08,1.46594e+09,2.25496e+06,7.0442e+20,1.86155e+16,3.12001e+10,6.31712e+07,2.78237e+13
1.623e-08,1.46003e+09,2.25059e+06,7.02889e+20,1.85376e+16,3.11179e+10,6.30295e+07,2.77314e+13
1.626e-08,1.45413e+09,2.24623e+06,7.01358e+20,1.84597e+16,3.10357e+10,6.28877e+07,2.76391e+13
1.629e-08,1.44823e+09,2.24187e+06,6.99827e+20,1.83817e+16,3.09535e+10,6.27459e+07,2.75468e+13
1.632e-08,1.44232e+09,2.2375e+06,6.98295e+20,1.83038e+16,3.08713e+10,6.26042e+07,2.74545e+13
1.635e-08,1.43642e+09,2.23314e+06,6.96764e+20,1.82259e+16,3.07891e+10,6.24624e+07,2.73622e+13
1.638e-08,1.43052e+09,2.22877e+06,6.95233e+20,1.8148e+16,3.07069e+10,6.23206e+07,2.72699e+13
1.641e-08,1.42461e+09,2.22441e+06,6.93701e+20,1.80701e+16,3.06247e+10,6.21789e+07,2.71776e+13
1.644e-08,1.41871e+09,2.22004e+06,6.9217e+20,1.79922e+16,3.05424e+10,6.20371e+07,2.70853e+13
1.647e-08,1.4128e+09,2.21568e+06,6.90639e+20,1.79143e+16,3.04602e+10,6.18953e+07,2.69931e+13
1.65e-08,1.4069e+09,2.21131e+06,6.89107e+20,1.78364e+16,3.0378e+10,6.17535e+07,2.69008e+13
1.653e-08,1.401e+09,2.20695e+06,6.87576e+20,1.77584e+16,3.02958e+10,6.16118e+07,2.68085e+13
1.656e-08,1.39509e+09,2.20259e+06,6.86045e+20,1.76805e+16,3.02136e+10,6.147e+07,2.67162e+13
1.659e-08,1.38919e+09,2.19822e+06,6.84514e+20,1.76026e+16,3.01314e+10,6.13282e+07,2.66239e+13
1.662e-08,1.38329e+09,2.19386e+06,6.82982e+20,1.75247e+16,3.00492e+10,6.11865e+07,2.65316e+13
1.665e-08,1.37738e+09,2.18949e+06,6.81451e+20,1.74468e+16,2.9967e+10,6.10447e+07,2.64393e+13
1.668e-08,1.37148e+09,2.18513e+06,6.7992e+20,1.73689e+16,2.98848e+10,6.09029e+07,2.6347e+13
1.671e-08,1.36558e+09,2.18076e+06,6.78388e+20,1.7291e+16,2.98026e+10,6.07612e+07,2.62547e+13
1.674e-08,1.35967e+09,2.1764e+06,6.76857e+20,1.7213e+16,2.97204e+10,6.06194e+07,2.61625e+13
1.677e-08,1.35377e+09,2.17203e+06,6.75326e+20,1.71351e+16,2.96382e+10,6.04776e+07,2.60702e+13
1.68e-08,1.34787e+09,2.16767e+06,6.73794e+20,1.70572e+16,2.9556e+10,6.03358e+07,2.59779e+13
1.683e-08,1.34207e+09,2.16307e+06,6.72263e+20,1.69828e+16,2.94733e+10,6.01896e+07,2.58879e+13
1.686e-08,1.33628e+09,2.15847e+06,6.70732e+20,1.69083e+16,2.93906e+10,6.00434e+07,2.5798e+13
1.689e-08,1.33048e+09,2.15388e+06,6.69201e+20,1.68339e+16,2.93078e+10,5.98972e+07,2.57081e+13
1.692e-08,1.32469e+09,2.14928e+06,6.67669e+20,1.67594e+16,2.92251e+10,5.9751e+07,2.56182e+13
1.695e-08,1.31889e+09,2.14468e+06,6.66138e+20,1.6685e+16,2.91424e+10,5.96048e+07,2.55282e+13
1.698e-08,1.3131e+09,2.14008e+06,6.64607e+20,1.66105e+16,2.90597e+10,5.94585e+07,2.54383e+13
1.701e-08,1.3073e+09,2.13549e+06,6.63075e+20,1.6536e+16,2.8977e+10,5.93123e+07,2.53484e+13
1.704e-08,1.30151e+09,2.13089e+06,6.61544e+20,1.64616e+16,2.88942e+10,5.91661e+07,2.52584e+13
1.707e-08,1.29571e+09,2.12629e+06,6.60013e+20,1.63871e+16,2.88115e+10,5.90199e+07,2.51685e+13
1.71e-08,1.28992e+09,2.12169e+06,6.58481e+20,1.63127e+16,2.87288e+10,5.88737e+07,2.50786e+13
1.713e-08,1.28412e+09,2.1171e+06,6.5695e+20,1.62382e+16,2.86461e+10,5.87274e+07,2.49887e+13
1.716e-08,1.27833e+09,2.1125e+06,6.55419e+20,1.61638e+16,2.85633e+10,5.85812e+07,2.48987e+13
1.719e-08,1.27253e+09,2.1079e+06,6.53887e+20,1.60893e+16,2.84806e+10,5.8435e+07,2.48088e+13
1.722e-08,1.26674e+09,2.1033e+06,6.52356e+20,1.60149e+16,2.83979e+10,5.82888e+07,2.47189e+13
1.725e-08,1.26094e+09,2.09871e+06,6.50825e+20,1.59404e+16,2.83152e+10,5.81426e+07,2.46289e+13
1.728e-08,1.25515e+09,2.09411e+06,6.49294e+20,1.5866e+16,2.82324e+10,5.79964e+07,2.4539e+13
1.731e-08,1.24935e+09,2.08951e+06,6.47762e+20,1.57915e+16,2.81497e+10,5.78501e+07,2.44491e+13
1.734e-08,1.24356e+09,2.08492e+06,6.46231e+20,1.5717e+16,2.8067e+10,5.77039e+07,2.43591e+13
1.737e-08,1.23776e+09,2.08032e+06,6.447e+20,1.56426e+16,2.79843e+10,5.75577e+07,2.42692e+13
1.74e-08,1.23197e+09,2.07572e+06,6.43168e+20,1.55681e+16,2.79015e+10,5.74115e+07,2.41793e+13
1.743e-08,1.22633e+09,2.07093e+06,6.41637e+20,1.54972e+16,2.78189e+10,5.72621e+07,2.40921e+13
1.746e-08,1.22068e+09,2.06614e+06,6.40106e+20,1.54262e+16,2.77362e+10,5.71126e+07,2.40049e+13
1.749e-08,1.21504e+09,2.06135e+06,6.38574e+20,1.53552e+16,2.76535e+10,5.69632e+07,2.39177e+13
1.752e-08,1.2094e+09,2.05657e+06,6.37043e+20,1.52842e+16,2.75709e+10,5.68138e+07,2.38304e+13
1.755e-08,1.20376e+09,2.05178e+06,6.35512e+20,1.52132e+16,2.74882e+10,5.66644e+07,2.37432e+13
1.758e-08,1.19811e+09,2.04699e+06,6.3398e+20,1.51422e+16,2.74055e+10,5.6515e+07,2.3656e+13
1.761e-08,1.19247e+09,2.0422e+06,6.32449e+20,1.50712e+16,2.73229e+10,5.63656e+07,2.35688e+13
1.764e-08,1.18683e+09,2.03741e+06,6.30918e+20,1.50002e+16,2.72402e+10,5.62162e+07,2.34816e+13
1.767e-08,1.18119e+09,2.03262e+06,6.29387e+20,1.49292e+16,2.71575e+10,5.60667e+07,2.33944e+13
1.77e-08,1.17554e+09,2.02784e+06,6.27855e+20,1.48582e+16,2.70749e+10,5.59173e+07,2.33072e+13
1.773e-08,1.1699e+09,2.02305e+06,6.26324e+20,1.47872e+16,2.69922e+10,5.57679e+07,2.322e+13
1.776e-08,1.16426e+09,2.01826e+06,6.24793e+20,1.47162e+16,2.69096e+10,5.56185e+07,2.31328e+13
1.779e-08,1.15861e+09,2.01347e+06,6.23261e+20,1.46452e+16,2.68269e+10,5.54691e+07,2.30456e+13
1.782e-08,1.15297e+09,2.00868e+06,6.2173e+20,1.45742e+16,2.67442e+10,5.53197e+07,2.29584e+13
1.785e-08,1.14733e+09,2.00389e+06,6.20199e+20,1.45032e+16,2.66616e+10,5.51702e+07,2.28711e+13
1.788e-08,1.14169e+09,1.9991e+06,6.18667e+20,1.44323e+16,2.65789e+10,5.50208e+07,2.27839e+13
1.791e-08,1.13604e+09,1.99432e+06,6.17136e+20,1.43613e+16,2.64962e+10,5.48714e+07,2.26967e+13
1.794e-08,1.1304e+09,1.98953e+06,6.15605e+20,1.42903e+16,2.64136e+10,5.4722e+07,2.26095e+13
1.797e-08,1.12476e+09,1.98474e+06,6.14073e+20,1.42193e+16,2.63309e+10,5.45726e+07,2.25223e+13
1.8e-08,1.11911e+09,1.97995e+06,6.12542e+20,1.41483e+16,2.62482e+10,5.44232e+07,2.24351e+13
1.803e-08,1.11366e+09,1.97501e+06,6.11011e+20,1.40808e+16,2.61661e+10,5.42717e+07,2.23509e+13
1.806e-08,1.10821e+09,1.97007e+06,6.09479e+20,1.40132e+16,2.6084e+10,5.41202e+07,2.22667e+13
1.809e-08,1.10275e+09,1.96513e+06,6.07948e+20,1.39457e+16,2.60019e+10,5.39687e+07,2.21825e+13
1.812e-08,1.0973e+09,1.96019e+06,6.06417e+20,1.38782e+16,2.59198e+10,5.38172e+07,2.20983e+13
1.815e-08,1.09185e+09,1.95525e+06,6.04886e+20,1.38106e+16,2.58377e+10,5.36657e+07,2.20141e+13
1.818e-08,1.08639e+09,1.95031e+06,6.03354e+20,1.37431e+16,2.57556e+10,5.35142e+07,2.19298e+13
1.821e-08,1.08094e+09,1.94537e+06,6.01823e+20,1.36756e+16,2.56735e+10,5.33628e+07,2.18456e+13
1.824e-08,1.07549e+09,1.94042e+06,6.00292e+20,1.3608e+16,2.55914e+10,5.32113e+07,2.17614e+13
1.827e-08,1.07003e+09,1.93548e+06,5.9876e+20,1.35405e+16,2.55093e+10,5.30598e+07,2.16772e+13
1.83e-08,1.06458e+09,1.93054e+06,5.97229e+20,1.3473e+16,2.54272e+10,5.29083e+07,2.1593e+13
1.833e-08,1.05913e+09,1.9256e+06,5.95698e+20,1.34054e+16,2.53451e+10,5.27568e+07,2.15088e+13
1.836e-08,1.05367e+09,1.92066e+06,5.94166e+20,1.33379e+16,2.5263e+10,5.26053e+07,2.14246e+13
1.839e-08,1.04822e+09,1.91572e+06,5.92635e+20,1.32704e+16,2.51809e+10,5.24539e+07,2.13404e+13
1.842e-08,1.04277e+09,1.91078e+06,5.91104e+20,1.32028e+16,2.50988e+10,5.23024e+07,2.12562e+13
1.845e-08,1.03731e+09,1.90584e+06,5.89572e+20,1.31353e+16,2.50167e+10,5.21509e+07,2.1172e+13
1.848e-08,1.03186e+09,1.9009e+06,5.88041e+20,1.30678e+16,2.49346e+10,5.19994e+07,2.10878e+13
1.851e-08,1.0264e+09,1.89596e+06,5.8651e+20,1.30002e+16,2.48525e+10,5.18479e+07,2.10036e+13
1.854e-08,1.02095e+09,1.89102e+06,5.84978e+20,1.29327e+16,2.47704e+10,5.16964e+07,2.09193e+13
1.857e-08,1.0155e+09,1.88608e+06,5.83447e+20,1.28652e+16,2.46883e+10,5.15449e+07,2.08351e+13
1.86e-08,1.01004e+09,1.88114e+06,5.81916e+20,1.27977e+16,2.46062e+10,5.13935e+07,2.07509e+13
1.863e-08,1.00481e+09,1.87608e+06,5.80385e+20,1.27336e+16,2.45251e+10,5.12409e+07,2.06699e+13
1.866e-08,9.99578e+08,1.87102e+06,5.78853e+20,1.26695e+16,2.4444e+10,5.10884e+07,2.05889e+13
1.869e-08,9.94345e+08,1.86597e+06,5.77322e+20,1.26054e+16,2.43628e+10,5.09358e+07,2.05079e+13
1.872e-08,9.89111e+08,1.86091e+06,5.75791e+20,1.25414e+16,2.42817e+10,5.07833e+07,2.04269e+13
1.875e-08,9.83878e+08,1.85585e+06,5.74259e+20,1.24773e+16,2.42006e+10,5.06307e+07,2.03459e+13
1.878e-08,9.78645e+08,1.85079e+06,5.72728e+20,1.24132e+16,2.41195e+10,5.04782e+07,2.02649e+13
1.881e-08,9.73412e+08,1.84574e+06,5.71197e+20,1.23492e+16,2.40384e+10,5.03256e+07,2.0184e+13
1.884e-08,9.68178e+08,1.84068e+06,5.69665e+20,1.22851e+16,2.39573e+10,5.01731e+07,2.0103e+13
1.887e-08,9.62945e+08,1.83562e+06,5.68134e+20,1.2221e+16,2.38761e+10,5.00205e+07,2.0022e+13
1.89e-08,9.57712e+08,1.83057e+06,5.66603e+20,1.2157e+16,2.3795e+10,4.9868e+07,1.9941e+13
1.893e-08,9.52479e+08,1.82551e+06,5.65071e+20,1.20929e+16,2.37139e+10,4.97154e+07,1.986e+13
1.896e-08,9.47245e+08,1.82045e+06,5.6354e+20,1.20288e+16,2.36328e+10,4.95629e+07,1.9779e+13
1.899e-08,9.42012e+08,1.8154e+06,5.62009e+20,1.19647e+16,2.35517e+10,4.94103e+07,1.9698e+13
1.902e-08,9.36779e+08,1.81034e+06,5.60477e+20,1.19007e+16,2.34706e+10,4.92578e+07,1.9617e+13
1.905e-08,9.31546e+08,1.80528e+06,5.58946e+20,1.18366e+16,2.33895e+10,4.91052e+07,1.9536e+13
1.908e-08,9.26312e+08,1.80022e+06,5.57415e+20,1.17725e+16,2.33083e+10,4.89527e+07,1.9455e+13
1.911e-08,9.21079e+08,1.79517e+06,5.55883e+20,1.17085e+16,2.32272e+10,4.88001e+07,1.9374e+13
1.914e-08,9.15846e+08,1.79011e+06,5.54352e+20,1.16444e+16,2.31461e+10,4.86476e+07,1.9293e+13
1.917e-08,9.10613e+08,1.78505e+06,5.52821e+20,1.15803e+16,2.3065e+10,4.8495e+07,1.9212e+13
1.92e-08,9.0538e+08,1.78e+06,5.51289e+20,1.15163e+16,2.29839e+10,4.83425e+07,1.9131e+13
1.923e-08,9.00392e+08,1.77486e+06,5.49758e+20,1.14557e+16,2.29041e+10,4.81898e+07,1.90533e+13
1.926e-08,8.95405e+08,1.76971e+06,5.48227e+20,1.1395e+16,2.28243e+10,4.8037e+07,1.89757e+13
1.929e-08,8.90417e+08,1.76457e+06,5.46696e+20,1.13344e+16,2.27445e+10,4.78843e+07,1.88981e+13
1.932e-08,8.8543e+08,1.75943e+06,5.45164e+20,1.12738e+16,2.26648e+10,4.77316e+07,1.88204e+13
1.935e-08,8.80443e+08,1.75429e+06,5.43633e+20,1.12132e+16,2.2585e+10,4.75789e+07,1.87428e+13
1.938e-08,8.75455e+08,1.74915e+06,5.42101e+20,1.11526e+16,2.25052e+10,4.74261e+07,1.86651e+13
1.941e-08,8.70468e+08,1.74401e+06,5.4057e+20,1.1092e+16,2.24254e+10,4.72734e+07,1.85875e+13
1.944e-08,8.6548e+08,1.73887e+06,5.39039e+20,1.10314e+16,2.23457e+10,4.71207e+07,1.85098e+13
1.947e-08,8.60493e+08,1.73373e+06,5.37508e+20,1.09708e+16,2.22659e+10,4.6968e+07,1.84322e+13
1.95e-08,8.55505e+08,1.72859e+06,5.35976e+20,1.09102e+16,2.21861e+10,4.68152e+07,1.83546e+13
1.953e-08,8.50518e+08,1.72345e+06,5.34445e+20,1.08496e+16,2.21063e+10,4.66625e+07,1.82769e+13
1.956e-08,8.4553e+08,1.71831e+06,5.32914e+20,1.0789e+16,2.20265e+10,4.65098e+07,1.81993e+13
1.959e-08,8.40543e+08,1.71317e+06,5.31382e+20,1.07284e+16,2.19468e+10,4.63571e+07,1.81216e+13
1.962e-08,8.35556e+08,1.70802e+06,5.29851e+20,1.06677e+16,2.1867e+10,4.62043e+07,1.8044e+13
1.965e-08,8.30568e+08,1.70288e+06,5.2832e+20,1.06071e+16,2.17872e+10,4.60516e+07,1.79663e+13
1.968e-08,8.25581e+08,1.69774e+06,5.26788e+20,1.05465e+16,2.17074e+10,4.58989e+07,1.78887e+13
1.971e-08,8.20594e+08,1.6926e+06,5.25257e+20,1.04859e+16,2.16277e+10,4.57462e+07,1.78111e+13
1.974e-08,8.15606e+08,1.68746e+06,5.23726e+20,1.04253e+16,2.15479e+10,4.55934e+07,1.77334e+13
1.977e-08,8.10619e+08,1.68232e+06,5.22194e+20,1.03647e+16,2.14681e+10,4.54407e+07,1.76558e+13
1.98e-08,8.05631e+08,1.67718e+06,5.20663e+20,1.03041e+16,2.13883e+10,4.5288e+07,1.75781e+13
1.983e-08,8.0091e+08,1.67198e+06,5.19132e+20,1.0247e+16,2.13102e+10,4.51358e+07,1.75039e+13
1.986e-08,7.96189e+08,1.66679e+06,5.176e+20,1.01898e+16,2.1232e+10,4.49837e+07,1.74297e+13
