"arc_length","cb","1","2","3","4","5","6"
6.66e-09,2.61146e+22,1.41578e+21,1.32352e+19,1.7801e+17,8.33063e+14,2.10339e+12,1.01489e+12
6.69e-09,2.61235e+22,1.40401e+21,1.32246e+19,1.78086e+17,8.33671e+14,2.10508e+12,1.01572e+12
6.72e-09,2.61325e+22,1.39224e+21,1.32139e+19,1.78163e+17,8.3428e+14,2.10676e+12,1.01655e+12
6.75e-09,2.61414e+22,1.38047e+21,1.32032e+19,1.78239e+17,8.34889e+14,2.10845e+12,1.01738e+12
6.78e-09,2.61503e+22,1.36871e+21,1.31926e+19,1.78316e+17,8.35497e+14,2.11014e+12,1.0182e+12
6.81e-09,2.61592e+22,1.35694e+21,1.31819e+19,1.78392e+17,8.36106e+14,2.11182e+12,1.01903e+12
6.84e-09,2.61682e+22,1.34517e+21,1.31712e+19,1.78469e+17,8.36715e+14,2.11351e+12,1.01986e+12
6.87e-09,2.61771e+22,1.3334e+21,1.31605e+19,1.78545e+17,8.37324e+14,2.11519e+12,1.02069e+12
6.9e-09,2.6186e+22,1.32164e+21,1.31499e+19,1.78622e+17,8.37932e+14,2.11688e+12,1.02151e+12
6.93e-09,2.6195e+22,1.30987e+21,1.31392e+19,1.78698e+17,8.38541e+14,2.11856e+12,1.02234e+12
6.96e-09,2.62039e+22,1.2981e+21,1.31285e+19,1.78775e+17,8.3915e+14,2.12025e+12,1.02317e+12
6.99e-09,2.62128e+22,1.28634e+21,1.31179e+19,1.78852e+17,8.39758e+14,2.12193e+12,1.024e+12
7.02e-09,2.62217e+22,1.27457e+21,1.31072e+19,1.78928e+17,8.40367e+14,2.12362e+12,1.02482e+12
7.05e-09,2.62307e+22,1.2628e+21,1.30965e+19,1.79005e+17,8.40976e+14,2.1253e+12,1.02565e+12
7.08e-09,2.62396e+22,1.25103e+21,1.30859e+19,1.79081e+17,8.41584e+14,2.12699e+12,1.02648e+12
7.11e-09,2.62485e+22,1.23927e+21,1.30752e+19,1.79158e+17,8.42193e+14,2.12868e+12,1.02731e+12
7.14e-09,2.62574e+22,1.2275e+21,1.30645e+19,1.79234e+17,8.42802e+14,2.13036e+12,1.02813e+12
7.17e-09,2.62664e+22,1.21573e+21,1.30538e+19,1.79311e+17,8.43411e+14,2.13205e+12,1.02896e+12
7.2e-09,2.62753e+22,1.20396e+21,1.30432e+19,1.79387e+17,8.44019e+14,2.13373e+12,1.02979e+12
7.23e-09,2.62741e+22,1.19449e+21,1.30307e+19,1.79407e+17,8.44335e+14,2.13467e+12,1.03025e+12
7.26e-09,2.62729e+22,1.18502e+21,1.30181e+19,1.79426e+17,8.44651e+14,2.1356e+12,1.03072e+12
7.29e-09,2.62717e+22,1.17554e+21,1.30056e+19,1.79446e+17,8.44966e+14,2.13653e+12,1.03118e+12
7.32e-09,2.62705e+22,1.16607e+21,1.29931e+19,1.79466e+17,8.45282e+14,2.13746e+12,1.03164e+12
7.35e-09,2.62693e+22,1.15659e+21,1.29806e+19,1.79485e+17,8.45598e+14,2.1384e+12,1.03211e+12
7.38e-09,2.62681e+22,1.14712e+21,1.29681e+19,1.79505e+17,8.45914e+14,2.13933e+12,1.03257e+12
7.41e-09,2.62669e+22,1.13764e+21,1.29556e+19,1.79524e+17,8.46229e+14,2.14026e+12,1.03303e+12
7.44e-09,2.62657e+22,1.12817e+21,1.29431e+19,1.79544e+17,8.46545e+14,2.1412e+12,1.0335e+12
7.47e-09,2.62645e+22,1.1187e+21,1.29305e+19,1.79564e+17,8.46861e+14,2.14213e+12,1.03396e+12
7.5e-09,2.62633e+22,1.10922e+21,1.2918e+19,1.79583e+17,8.47176e+14,2.14306e+12,1.03442e+12
7.53e-09,2.62621e+22,1.09975e+21,1.29055e+19,1.79603e+17,8.47492e+14,2.14399e+12,1.03489e+12
7.56e-09,2.62609e+22,1.09027e+21,1.2893e+19,1.79622e+17,8.47808e+14,2.14493e+12,1.03535e+12
7.59e-09,2.62597e+22,1.0808e+21,1.28805e+19,1.79642e+17,8.48124e+14,2.14586e+12,1.03581e+12
7.62e-09,2.62585e+22,1.07133e+21,1.2868e+19,1.79662e+17,8.48439e+14,2.14679e+12,1.03627e+12
7.65e-09,2.62573e+22,1.06185e+21,1.28554e+19,1.79681e+17,8.48755e+14,2.14772e+12,1.03674e+12
7.68e-09,2.62561e+22,1.05238e+21,1.28429e+19,1.79701e+17,8.49071e+14,2.14866e+12,1.0372e+12
7.71e-09,2.62549e+22,1.0429e+21,1.28304e+19,1.7972e+17,8.49386e+14,2.14959e+12,1.03766e+12
7.74e-09,2.62537e+22,1.03343e+21,1.28179e+19,1.7974e+17,8.49702e+14,2.15052e+12,1.03813e+12
7.77e-09,2.62525e+22,1.02395e+21,1.28054e+19,1.79759e+17,8.50018e+14,2.15146e+12,1.03859e+12
7.8e-09,2.62513e+22,1.01448e+21,1.27929e+19,1.79779e+17,8.50334e+14,2.15239e+12,1.03905e+12
7.83e-09,2.62413e+22,1.00681e+21,1.2779e+19,1.79752e+17,8.50402e+14,2.15268e+12,1.03921e+12
7.86e-09,2.62312e+22,9.99145e+20,1.27652e+19,1.79724e+17,8.5047e+14,2.15298e+12,1.03936e+12
7.89e-09,2.62212e+22,9.91477e+20,1.27514e+19,1.79697e+17,8.50538e+14,2.15327e+12,1.03952e+12
7.92e-09,2.62111e+22,9.83809e+20,1.27376e+19,1.79669e+17,8.50607e+14,2.15356e+12,1.03967e+12
7.95e-09,2.62011e+22,9.76142e+20,1.27238e+19,1.79642e+17,8.50675e+14,2.15386e+12,1.03982e+12
7.98e-09,2.61911e+22,9.68474e+20,1.27099e+19,1.79614e+17,8.50743e+14,2.15415e+12,1.03998e+12
8.01e-09,2.6181e+22,9.60806e+20,1.26961e+19,1.79587e+17,8.50812e+14,2.15445e+12,1.04013e+12
8.04e-09,2.6171e+22,9.53139e+20,1.26823e+19,1.79559e+17,8.5088e+14,2.15474e+12,1.04028e+12
8.07e-09,2.61609e+22,9.45471e+20,1.26685e+19,1.79532e+17,8.50948e+14,2.15503e+12,1.04044e+12
8.1e-09,2.61509e+22,9.37803e+20,1.26546e+19,1.79504e+17,8.51017e+14,2.15533e+12,1.04059e+12
8.13e-09,2.61408e+22,9.30135e+20,1.26408e+19,1.79477e+17,8.51085e+14,2.15562e+12,1.04074e+12
8.16e-09,2.61308e+22,9.22468e+20,1.2627e+19,1.7945e+17,8.51153e+14,2.15592e+12,1.0409e+12
8.19e-09,2.61207e+22,9.148e+20,1.26132e+19,1.79422e+17,8.51222e+14,2.15621e+12,1.04105e+12
8.22e-09,2.61107e+22,9.07132e+20,1.25994e+19,1.79395e+17,8.5129e+14,2.1565e+12,1.04121e+12
8.25e-09,2.61006e+22,8.99465e+20,1.25855e+19,1.79367e+17,8.51358e+14,2.1568e+12,1.04136e+12
8.28e-09,2.60906e+22,8.91797e+20,1.25717e+19,1.7934e+17,8.51426e+14,2.15709e+12,1.04151e+12
8.31e-09,2.60806e+22,8.84129e+20,1.25579e+19,1.79312e+17,8.51495e+14,2.15739e+12,1.04167e+12
8.34e-09,2.60705e+22,8.76462e+20,1.25441e+19,1.79285e+17,8.51563e+14,2.15768e+12,1.04182e+12
8.37e-09,2.60605e+22,8.68794e+20,1.25303e+19,1.79257e+17,8.51631e+14,2.15797e+12,1.04197e+12
8.4e-09,2.60504e+22,8.61126e+20,1.25164e+19,1.7923e+17,8.517e+14,2.15827e+12,1.04213e+12
8.43e-09,2.60327e+22,8.54887e+20,1.25017e+19,1.79163e+17,8.51559e+14,2.15802e+12,1.04202e+12
8.46e-09,2.60149e+22,8.48647e+20,1.24869e+19,1.79097e+17,8.51418e+14,2.15777e+12,1.04191e+12
8.49e-09,2.59971e+22,8.42407e+20,1.24721e+19,1.7903e+17,8.51277e+14,2.15752e+12,1.0418e+12
8.52e-09,2.59794e+22,8.36167e+20,1.24574e+19,1.78964e+17,8.51136e+14,2.15727e+12,1.04169e+12
8.55e-09,2.59616e+22,8.29928e+20,1.24426e+19,1.78897e+17,8.50995e+14,2.15702e+12,1.04158e+12
8.58e-09,2.59438e+22,8.23688e+20,1.24279e+19,1.78831e+17,8.50854e+14,2.15677e+12,1.04147e+12
8.61e-09,2.59261e+22,8.17448e+20,1.24131e+19,1.78764e+17,8.50713e+14,2.15652e+12,1.04136e+12
8.64e-09,2.59083e+22,8.11208e+20,1.23983e+19,1.78698e+17,8.50572e+14,2.15627e+12,1.04125e+12
8.67e-09,2.58905e+22,8.04969e+20,1.23836e+19,1.78631e+17,8.50431e+14,2.15602e+12,1.04114e+12
8.7e-09,2.58728e+22,7.98729e+20,1.23688e+19,1.78565e+17,8.5029e+14,2.15577e+12,1.04103e+12
8.73e-09,2.5855e+22,7.92489e+20,1.23541e+19,1.78498e+17,8.50149e+14,2.15552e+12,1.04092e+12
8.76e-09,2.58373e+22,7.8625e+20,1.23393e+19,1.78432e+17,8.50007e+14,2.15528e+12,1.04081e+12
8.79e-09,2.58195e+22,7.8001e+20,1.23245e+19,1.78365e+17,8.49866e+14,2.15503e+12,1.0407e+12
8.82e-09,2.58017e+22,7.7377e+20,1.23098e+19,1.78299e+17,8.49725e+14,2.15478e+12,1.04059e+12
8.85e-09,2.5784e+22,7.6753e+20,1.2295e+19,1.78232e+17,8.49584e+14,2.15453e+12,1.04048e+12
8.88e-09,2.57662e+22,7.61291e+20,1.22803e+19,1.78166e+17,8.49443e+14,2.15428e+12,1.04037e+12
8.91e-09,2.57484e+22,7.55051e+20,1.22655e+19,1.78099e+17,8.49302e+14,2.15403e+12,1.04026e+12
8.94e-09,2.57307e+22,7.48811e+20,1.22507e+19,1.78033e+17,8.49161e+14,2.15378e+12,1.04015e+12
8.97e-09,2.57129e+22,7.42571e+20,1.2236e+19,1.77966e+17,8.4902e+14,2.15353e+12,1.04004e+12
9e-09,2.56952e+22,7.36332e+20,1.22212e+19,1.779e+17,8.48879e+14,2.15328e+12,1.03993e+12
9.03e-09,2.56707e+22,7.31225e+20,1.22058e+19,1.77801e+17,8.48561e+14,2.15257e+12,1.0396e+12
9.06e-09,2.56462e+22,7.26119e+20,1.21903e+19,1.77702e+17,8.48242e+14,2.15186e+12,1.03926e+12
9.09e-09,2.56217e+22,7.21013e+20,1.21749e+19,1.77603e+17,8.47923e+14,2.15114e+12,1.03893e+12
9.12e-09,2.55973e+22,7.15906e+20,1.21594e+19,1.77503e+17,8.47605e+14,2.15043e+12,1.03859e+12
9.15e-09,2.55728e+22,7.108e+20,1.2144e+19,1.77404e+17,8.47286e+14,2.14972e+12,1.03826e+12
9.18e-09,2.55483e+22,7.05693e+20,1.21285e+19,1.77305e+17,8.46967e+14,2.14901e+12,1.03793e+12
9.21e-09,2.55238e+22,7.00587e+20,1.21131e+19,1.77206e+17,8.46649e+14,2.1483e+12,1.03759e+12
9.24e-09,2.54993e+22,6.9548e+20,1.20976e+19,1.77107e+17,8.4633e+14,2.14758e+12,1.03726e+12
9.27e-09,2.54749e+22,6.90374e+20,1.20822e+19,1.77008e+17,8.46011e+14,2.14687e+12,1.03692e+12
9.3e-09,2.54504e+22,6.85268e+20,1.20667e+19,1.76909e+17,8.45693e+14,2.14616e+12,1.03659e+12
9.33e-09,2.54259e+22,6.80161e+20,1.20513e+19,1.7681e+17,8.45374e+14,2.14545e+12,1.03625e+12
9.36e-09,2.54014e+22,6.75055e+20,1.20359e+19,1.76711e+17,8.45055e+14,2.14474e+12,1.03592e+12
9.39e-09,2.5377e+22,6.69948e+20,1.20204e+19,1.76612e+17,8.44737e+14,2.14402e+12,1.03558e+12
9.42e-09,2.53525e+22,6.64842e+20,1.2005e+19,1.76513e+17,8.44418e+14,2.14331e+12,1.03525e+12
9.45e-09,2.5328e+22,6.59736e+20,1.19895e+19,1.76413e+17,8.441e+14,2.1426e+12,1.03492e+12
9.48e-09,2.53035e+22,6.54629e+20,1.19741e+19,1.76314e+17,8.43781e+14,2.14189e+12,1.03458e+12
9.51e-09,2.52791e+22,6.49523e+20,1.19586e+19,1.76215e+17,8.43462e+14,2.14117e+12,1.03425e+12
9.54e-09,2.52546e+22,6.44416e+20,1.19432e+19,1.76116e+17,8.43144e+14,2.14046e+12,1.03391e+12
9.57e-09,2.52301e+22,6.3931e+20,1.19277e+19,1.76017e+17,8.42825e+14,2.13975e+12,1.03358e+12
9.6e-09,2.52056e+22,6.34204e+20,1.19123e+19,1.75918e+17,8.42506e+14,2.13904e+12,1.03324e+12
9.63e-09,2.51753e+22,6.30001e+20,1.18963e+19,1.75792e+17,8.42036e+14,2.13793e+12,1.03272e+12
9.66e-09,2.5145e+22,6.25798e+20,1.18804e+19,1.75665e+17,8.41566e+14,2.13682e+12,1.03219e+12
9.69e-09,2.51148e+22,6.21595e+20,1.18644e+19,1.75539e+17,8.41097e+14,2.13572e+12,1.03166e+12
9.72e-09,2.50845e+22,6.17392e+20,1.18485e+19,1.75412e+17,8.40627e+14,2.13461e+12,1.03114e+12
9.75e-09,2.50542e+22,6.1319e+20,1.18325e+19,1.75286e+17,8.40157e+14,2.1335e+12,1.03061e+12
9.78e-09,2.50239e+22,6.08987e+20,1.18166e+19,1.75159e+17,8.39687e+14,2.13239e+12,1.03008e+12
9.81e-09,2.49936e+22,6.04784e+20,1.18006e+19,1.75033e+17,8.39217e+14,2.13128e+12,1.02956e+12
9.84e-09,2.49633e+22,6.00581e+20,1.17847e+19,1.74907e+17,8.38747e+14,2.13018e+12,1.02903e+12
9.87e-09,2.4933e+22,5.96378e+20,1.17687e+19,1.7478e+17,8.38277e+14,2.12907e+12,1.0285e+12
9.9e-09,2.49027e+22,5.92175e+20,1.17528e+19,1.74654e+17,8.37807e+14,2.12796e+12,1.02798e+12
9.93e-09,2.48724e+22,5.87972e+20,1.17368e+19,1.74527e+17,8.37337e+14,2.12685e+12,1.02745e+12
9.96e-09,2.48421e+22,5.8377e+20,1.17208e+19,1.74401e+17,8.36867e+14,2.12575e+12,1.02692e+12
9.99e-09,2.48118e+22,5.79567e+20,1.17049e+19,1.74274e+17,8.36398e+14,2.12464e+12,1.0264e+12
1.002e-08,2.47815e+22,5.75364e+20,1.16889e+19,1.74148e+17,8.35928e+14,2.12353e+12,1.02587e+12
1.005e-08,2.47512e+22,5.71161e+20,1.1673e+19,1.74022e+17,8.35458e+14,2.12242e+12,1.02534e+12
1.008e-08,2.47209e+22,5.66958e+20,1.1657e+19,1.73895e+17,8.34988e+14,2.12131e+12,1.02482e+12
1.011e-08,2.46906e+22,5.62755e+20,1.16411e+19,1.73769e+17,8.34518e+14,2.12021e+12,1.02429e+12
1.014e-08,2.46604e+22,5.58553e+20,1.16251e+19,1.73642e+17,8.34048e+14,2.1191e+12,1.02376e+12
1.017e-08,2.46301e+22,5.5435e+20,1.16092e+19,1.73516e+17,8.33578e+14,2.11799e+12,1.02324e+12
1.02e-08,2.45998e+22,5.50147e+20,1.15932e+19,1.73389e+17,8.33108e+14,2.11688e+12,1.02271e+12
1.023e-08,2.45645e+22,5.46668e+20,1.15769e+19,1.7324e+17,8.32509e+14,2.11544e+12,1.02202e+12
1.026e-08,2.45292e+22,5.43189e+20,1.15606e+19,1.7309e+17,8.3191e+14,2.11399e+12,1.02133e+12
1.029e-08,2.44939e+22,5.3971e+20,1.15442e+19,1.72941e+17,8.31311e+14,2.11254e+12,1.02064e+12
1.032e-08,2.44585e+22,5.36231e+20,1.15279e+19,1.72791e+17,8.30711e+14,2.1111e+12,1.01994e+12
1.035e-08,2.44232e+22,5.32752e+20,1.15116e+19,1.72642e+17,8.30112e+14,2.10965e+12,1.01925e+12
1.038e-08,2.43879e+22,5.29273e+20,1.14952e+19,1.72492e+17,8.29513e+14,2.1082e+12,1.01856e+12
1.041e-08,2.43526e+22,5.25794e+20,1.14789e+19,1.72343e+17,8.28914e+14,2.10676e+12,1.01787e+12
1.044e-08,2.43173e+22,5.22315e+20,1.14626e+19,1.72193e+17,8.28315e+14,2.10531e+12,1.01718e+12
1.047e-08,2.4282e+22,5.18836e+20,1.14462e+19,1.72044e+17,8.27715e+14,2.10386e+12,1.01649e+12
1.05e-08,2.42467e+22,5.15357e+20,1.14299e+19,1.71894e+17,8.27116e+14,2.10241e+12,1.0158e+12
1.053e-08,2.42114e+22,5.11878e+20,1.14136e+19,1.71745e+17,8.26517e+14,2.10097e+12,1.0151e+12
1.056e-08,2.41761e+22,5.08399e+20,1.13972e+19,1.71595e+17,8.25918e+14,2.09952e+12,1.01441e+12
1.059e-08,2.41408e+22,5.0492e+20,1.13809e+19,1.71446e+17,8.25319e+14,2.09807e+12,1.01372e+12
1.062e-08,2.41055e+22,5.01441e+20,1.13646e+19,1.71296e+17,8.2472e+14,2.09663e+12,1.01303e+12
1.065e-08,2.40702e+22,4.97962e+20,1.13482e+19,1.71147e+17,8.2412e+14,2.09518e+12,1.01234e+12
1.068e-08,2.40349e+22,4.94483e+20,1.13319e+19,1.70997e+17,8.23521e+14,2.09373e+12,1.01165e+12
1.071e-08,2.39996e+22,4.91004e+20,1.13156e+19,1.70848e+17,8.22922e+14,2.09229e+12,1.01095e+12
1.074e-08,2.39643e+22,4.87524e+20,1.12992e+19,1.70698e+17,8.22323e+14,2.09084e+12,1.01026e+12
1.077e-08,2.3929e+22,4.84045e+20,1.12829e+19,1.70549e+17,8.21724e+14,2.08939e+12,1.00957e+12
1.08e-08,2.38937e+22,4.80566e+20,1.12666e+19,1.70399e+17,8.21124e+14,2.08794e+12,1.00888e+12
1.083e-08,2.38541e+22,4.7767e+20,1.12499e+19,1.7023e+17,8.20414e+14,2.08621e+12,1.00805e+12
1.086e-08,2.38145e+22,4.74774e+20,1.12333e+19,1.70061e+17,8.19704e+14,2.08447e+12,1.00721e+12
1.089e-08,2.37749e+22,4.71877e+20,1.12167e+19,1.69892e+17,8.18994e+14,2.08273e+12,1.00638e+12
1.092e-08,2.37353e+22,4.68981e+20,1.12001e+19,1.69723e+17,8.18284e+14,2.08099e+12,1.00555e+12
1.095e-08,2.36957e+22,4.66084e+20,1.11834e+19,1.69554e+17,8.17574e+14,2.07925e+12,1.00471e+12
1.098e-08,2.36561e+22,4.63188e+20,1.11668e+19,1.69385e+17,8.16863e+14,2.07751e+12,1.00388e+12
1.101e-08,2.36165e+22,4.60291e+20,1.11502e+19,1.69216e+17,8.16153e+14,2.07577e+12,1.00304e+12
1.104e-08,2.35769e+22,4.57395e+20,1.11336e+19,1.69047e+17,8.15443e+14,2.07403e+12,1.00221e+12
1.107e-08,2.35373e+22,4.54498e+20,1.11169e+19,1.68878e+17,8.14733e+14,2.07229e+12,1.00138e+12
1.11e-08,2.34977e+22,4.51602e+20,1.11003e+19,1.68709e+17,8.14023e+14,2.07056e+12,1.00054e+12
1.113e-08,2.34581e+22,4.48706e+20,1.10837e+19,1.6854e+17,8.13313e+14,2.06882e+12,9.9971e+11
1.116e-08,2.34185e+22,4.45809e+20,1.10671e+19,1.6837e+17,8.12603e+14,2.06708e+12,9.98877e+11
1.119e-08,2.3379e+22,4.42913e+20,1.10505e+19,1.68201e+17,8.11892e+14,2.06534e+12,9.98043e+11
1.122e-08,2.33394e+22,4.40016e+20,1.10338e+19,1.68032e+17,8.11182e+14,2.0636e+12,9.97209e+11
1.125e-08,2.32998e+22,4.3712e+20,1.10172e+19,1.67863e+17,8.10472e+14,2.06186e+12,9.96376e+11
1.128e-08,2.32602e+22,4.34223e+20,1.10006e+19,1.67694e+17,8.09762e+14,2.06012e+12,9.95542e+11
1.131e-08,2.32206e+22,4.31327e+20,1.0984e+19,1.67525e+17,8.09052e+14,2.05838e+12,9.94709e+11
1.134e-08,2.3181e+22,4.28431e+20,1.09673e+19,1.67356e+17,8.08342e+14,2.05664e+12,9.93875e+11
1.137e-08,2.31414e+22,4.25534e+20,1.09507e+19,1.67187e+17,8.07631e+14,2.0549e+12,9.93041e+11
1.14e-08,2.31018e+22,4.22638e+20,1.09341e+19,1.67018e+17,8.06921e+14,2.05317e+12,9.92208e+11
1.143e-08,2.30586e+22,4.20212e+20,1.09172e+19,1.66832e+17,8.06116e+14,2.05117e+12,9.91251e+11
1.146e-08,2.30154e+22,4.17787e+20,1.09004e+19,1.66646e+17,8.0531e+14,2.04918e+12,9.90295e+11
1.149e-08,2.29722e+22,4.15362e+20,1.08836e+19,1.66461e+17,8.04504e+14,2.04719e+12,9.89339e+11
1.152e-08,2.29289e+22,4.12936e+20,1.08667e+19,1.66275e+17,8.03698e+14,2.0452e+12,9.88382e+11
1.155e-08,2.28857e+22,4.10511e+20,1.08499e+19,1.66089e+17,8.02892e+14,2.04321e+12,9.87426e+11
1.158e-08,2.28425e+22,4.08086e+20,1.0833e+19,1.65903e+17,8.02087e+14,2.04122e+12,9.86469e+11
1.161e-08,2.27993e+22,4.05661e+20,1.08162e+19,1.65717e+17,8.01281e+14,2.03923e+12,9.85513e+11
1.164e-08,2.27561e+22,4.03235e+20,1.07993e+19,1.65532e+17,8.00475e+14,2.03724e+12,9.84557e+11
1.167e-08,2.27128e+22,4.0081e+20,1.07825e+19,1.65346e+17,7.99669e+14,2.03524e+12,9.836e+11
1.17e-08,2.26696e+22,3.98385e+20,1.07656e+19,1.6516e+17,7.98864e+14,2.03325e+12,9.82644e+11
1.173e-08,2.26264e+22,3.95959e+20,1.07488e+19,1.64974e+17,7.98058e+14,2.03126e+12,9.81687e+11
1.176e-08,2.25832e+22,3.93534e+20,1.07319e+19,1.64789e+17,7.97252e+14,2.02927e+12,9.80731e+11
1.179e-08,2.254e+22,3.91109e+20,1.07151e+19,1.64603e+17,7.96446e+14,2.02728e+12,9.79775e+11
1.182e-08,2.24967e+22,3.88683e+20,1.06982e+19,1.64417e+17,7.9564e+14,2.02529e+12,9.78818e+11
1.185e-08,2.24535e+22,3.86258e+20,1.06814e+19,1.64231e+17,7.94835e+14,2.0233e+12,9.77862e+11
1.188e-08,2.24103e+22,3.83833e+20,1.06646e+19,1.64045e+17,7.94029e+14,2.0213e+12,9.76905e+11
1.191e-08,2.23671e+22,3.81407e+20,1.06477e+19,1.6386e+17,7.93223e+14,2.01931e+12,9.75949e+11
1.194e-08,2.23239e+22,3.78982e+20,1.06309e+19,1.63674e+17,7.92417e+14,2.01732e+12,9.74993e+11
1.197e-08,2.22806e+22,3.76557e+20,1.0614e+19,1.63488e+17,7.91612e+14,2.01533e+12,9.74036e+11
1.2e-08,2.22374e+22,3.74132e+20,1.05972e+19,1.63302e+17,7.90806e+14,2.01334e+12,9.7308e+11
1.203e-08,2.21912e+22,3.72089e+20,1.05801e+19,1.63102e+17,7.89917e+14,2.01113e+12,9.72017e+11
1.206e-08,2.21449e+22,3.70046e+20,1.05631e+19,1.62902e+17,7.89029e+14,2.00892e+12,9.70954e+11
1.209e-08,2.20987e+22,3.68004e+20,1.05461e+19,1.62702e+17,7.8814e+14,2.00671e+12,9.69891e+11
1.212e-08,2.20524e+22,3.65961e+20,1.05291e+19,1.62502e+17,7.87252e+14,2.0045e+12,9.68828e+11
1.215e-08,2.20062e+22,3.63919e+20,1.05121e+19,1.62302e+17,7.86363e+14,2.00229e+12,9.67765e+11
1.218e-08,2.19599e+22,3.61876e+20,1.0495e+19,1.62102e+17,7.85475e+14,2.00008e+12,9.66702e+11
1.221e-08,2.19137e+22,3.59833e+20,1.0478e+19,1.61902e+17,7.84586e+14,1.99787e+12,9.65639e+11
1.224e-08,2.18675e+22,3.57791e+20,1.0461e+19,1.61701e+17,7.83698e+14,1.99566e+12,9.64576e+11
1.227e-08,2.18212e+22,3.55748e+20,1.0444e+19,1.61501e+17,7.82809e+14,1.99345e+12,9.63513e+11
1.23e-08,2.1775e+22,3.53706e+20,1.0427e+19,1.61301e+17,7.81921e+14,1.99124e+12,9.6245e+11
1.233e-08,2.17287e+22,3.51663e+20,1.04099e+19,1.61101e+17,7.81032e+14,1.98903e+12,9.61387e+11
1.236e-08,2.16825e+22,3.4962e+20,1.03929e+19,1.60901e+17,7.80144e+14,1.98682e+12,9.60324e+11
1.239e-08,2.16362e+22,3.47578e+20,1.03759e+19,1.60701e+17,7.79255e+14,1.98461e+12,9.59261e+11
1.242e-08,2.159e+22,3.45535e+20,1.03589e+19,1.60501e+17,7.78367e+14,1.9824e+12,9.58198e+11
1.245e-08,2.15437e+22,3.43493e+20,1.03418e+19,1.60301e+17,7.77478e+14,1.98019e+12,9.57135e+11
1.248e-08,2.14975e+22,3.4145e+20,1.03248e+19,1.60101e+17,7.76589e+14,1.97798e+12,9.56072e+11
1.251e-08,2.14513e+22,3.39407e+20,1.03078e+19,1.59901e+17,7.75701e+14,1.97577e+12,9.55009e+11
1.254e-08,2.1405e+22,3.37365e+20,1.02908e+19,1.597e+17,7.74812e+14,1.97356e+12,9.53946e+11
1.257e-08,2.13588e+22,3.35322e+20,1.02738e+19,1.595e+17,7.73924e+14,1.97135e+12,9.52883e+11
1.26e-08,2.13125e+22,3.3328e+20,1.02567e+19,1.593e+17,7.73035e+14,1.96914e+12,9.5182e+11
1.263e-08,2.12638e+22,3.31549e+20,1.02396e+19,1.59088e+17,7.72075e+14,1.96674e+12,9.50664e+11
1.266e-08,2.12151e+22,3.29819e+20,1.02224e+19,1.58875e+17,7.71115e+14,1.96434e+12,9.49509e+11
1.269e-08,2.11664e+22,3.28089e+20,1.02053e+19,1.58663e+17,7.70154e+14,1.96194e+12,9.48353e+11
1.272e-08,2.11176e+22,3.26358e+20,1.01881e+19,1.58451e+17,7.69194e+14,1.95953e+12,9.47197e+11
1.275e-08,2.10689e+22,3.24628e+20,1.01709e+19,1.58238e+17,7.68233e+14,1.95713e+12,9.46041e+11
1.278e-08,2.10202e+22,3.22897e+20,1.01538e+19,1.58026e+17,7.67273e+14,1.95473e+12,9.44885e+11
1.281e-08,2.09715e+22,3.21167e+20,1.01366e+19,1.57813e+17,7.66312e+14,1.95233e+12,9.4373e+11
1.284e-08,2.09228e+22,3.19437e+20,1.01195e+19,1.57601e+17,7.65352e+14,1.94993e+12,9.42574e+11
1.287e-08,2.0874e+22,3.17706e+20,1.01023e+19,1.57388e+17,7.64392e+14,1.94753e+12,9.41418e+11
1.29e-08,2.08253e+22,3.15976e+20,1.00851e+19,1.57176e+17,7.63431e+14,1.94513e+12,9.40262e+11
1.293e-08,2.07766e+22,3.14245e+20,1.0068e+19,1.56963e+17,7.62471e+14,1.94273e+12,9.39106e+11
1.296e-08,2.07279e+22,3.12515e+20,1.00508e+19,1.56751e+17,7.6151e+14,1.94033e+12,9.37951e+11
1.299e-08,2.06792e+22,3.10785e+20,1.00337e+19,1.56539e+17,7.6055e+14,1.93793e+12,9.36795e+11
1.302e-08,2.06305e+22,3.09054e+20,1.00165e+19,1.56326e+17,7.5959e+14,1.93553e+12,9.35639e+11
1.305e-08,2.05817e+22,3.07324e+20,9.99935e+18,1.56114e+17,7.58629e+14,1.93313e+12,9.34483e+11
1.308e-08,2.0533e+22,3.05594e+20,9.98219e+18,1.55901e+17,7.57669e+14,1.93073e+12,9.33327e+11
1.311e-08,2.04843e+22,3.03863e+20,9.96503e+18,1.55689e+17,7.56708e+14,1.92833e+12,9.32172e+11
1.314e-08,2.04356e+22,3.02133e+20,9.94787e+18,1.55476e+17,7.55748e+14,1.92593e+12,9.31016e+11
1.317e-08,2.03869e+22,3.00402e+20,9.93072e+18,1.55264e+17,7.54788e+14,1.92352e+12,9.2986e+11
1.32e-08,2.03381e+22,2.98672e+20,9.91356e+18,1.55051e+17,7.53827e+14,1.92112e+12,9.28704e+11
1.323e-08,2.02875e+22,2.97197e+20,9.89629e+18,1.54828e+17,7.52804e+14,1.91856e+12,9.27467e+11
1.326e-08,2.02368e+22,2.95722e+20,9.87902e+18,1.54605e+17,7.51781e+14,1.91599e+12,9.2623e+11
1.329e-08,2.01861e+22,2.94248e+20,9.86175e+18,1.54382e+17,7.50758e+14,1.91342e+12,9.24993e+11
