"arc_length","cb","6","5","4","2","3","1"
1.332e-08,2.02778e+22,8.49127e+11,1.77924e+12,7.07003e+14,9.6057e+18,1.47775e+17,2.85518e+20
1.335e-08,2.02272e+22,8.47985e+11,1.77684e+12,7.06033e+14,9.58882e+18,1.4756e+17,2.84069e+20
1.338e-08,2.01766e+22,8.46842e+11,1.77444e+12,7.05064e+14,9.57194e+18,1.47346e+17,2.8262e+20
1.341e-08,2.0126e+22,8.45699e+11,1.77204e+12,7.04095e+14,9.55506e+18,1.47131e+17,2.81171e+20
1.344e-08,2.00754e+22,8.44556e+11,1.76963e+12,7.03125e+14,9.53818e+18,1.46916e+17,2.79723e+20
1.347e-08,2.00248e+22,8.43413e+11,1.76723e+12,7.02156e+14,9.5213e+18,1.46702e+17,2.78274e+20
1.35e-08,1.99743e+22,8.4227e+11,1.76483e+12,7.01187e+14,9.50442e+18,1.46487e+17,2.76825e+20
1.353e-08,1.99237e+22,8.41128e+11,1.76243e+12,7.00217e+14,9.48754e+18,1.46272e+17,2.75377e+20
1.356e-08,1.98731e+22,8.39985e+11,1.76002e+12,6.99248e+14,9.47066e+18,1.46058e+17,2.73928e+20
1.359e-08,1.98225e+22,8.38842e+11,1.75762e+12,6.98279e+14,9.45378e+18,1.45843e+17,2.72479e+20
1.362e-08,1.97719e+22,8.37699e+11,1.75522e+12,6.97309e+14,9.4369e+18,1.45628e+17,2.71031e+20
1.365e-08,1.97213e+22,8.36556e+11,1.75282e+12,6.9634e+14,9.42002e+18,1.45414e+17,2.69582e+20
1.368e-08,1.96707e+22,8.35413e+11,1.75042e+12,6.95371e+14,9.40314e+18,1.45199e+17,2.68133e+20
1.371e-08,1.96201e+22,8.3427e+11,1.74801e+12,6.94401e+14,9.38626e+18,1.44984e+17,2.66684e+20
1.374e-08,1.95696e+22,8.33128e+11,1.74561e+12,6.93432e+14,9.36938e+18,1.4477e+17,2.65236e+20
1.377e-08,1.9519e+22,8.31985e+11,1.74321e+12,6.92463e+14,9.3525e+18,1.44555e+17,2.63787e+20
1.38e-08,1.94684e+22,8.30842e+11,1.74081e+12,6.91493e+14,9.33562e+18,1.4434e+17,2.62338e+20
1.383e-08,1.94162e+22,8.29634e+11,1.73827e+12,6.90473e+14,9.31866e+18,1.44117e+17,2.61097e+20
1.386e-08,1.9364e+22,8.28427e+11,1.73573e+12,6.89452e+14,9.30169e+18,1.43893e+17,2.59856e+20
1.389e-08,1.93118e+22,8.2722e+11,1.7332e+12,6.88432e+14,9.28473e+18,1.4367e+17,2.58615e+20
1.392e-08,1.92597e+22,8.26012e+11,1.73066e+12,6.87412e+14,9.26777e+18,1.43446e+17,2.57373e+20
1.395e-08,1.92075e+22,8.24805e+11,1.72812e+12,6.86391e+14,9.2508e+18,1.43223e+17,2.56132e+20
1.398e-08,1.91553e+22,8.23597e+11,1.72559e+12,6.85371e+14,9.23384e+18,1.42999e+17,2.54891e+20
1.401e-08,1.91031e+22,8.2239e+11,1.72305e+12,6.8435e+14,9.21688e+18,1.42776e+17,2.5365e+20
1.404e-08,1.90509e+22,8.21182e+11,1.72051e+12,6.8333e+14,9.19991e+18,1.42553e+17,2.52408e+20
1.407e-08,1.89987e+22,8.19975e+11,1.71798e+12,6.82309e+14,9.18295e+18,1.42329e+17,2.51167e+20
1.41e-08,1.89466e+22,8.18767e+11,1.71544e+12,6.81289e+14,9.16598e+18,1.42106e+17,2.49926e+20
1.413e-08,1.88944e+22,8.1756e+11,1.7129e+12,6.80268e+14,9.14902e+18,1.41882e+17,2.48685e+20
1.416e-08,1.88422e+22,8.16353e+11,1.71037e+12,6.79248e+14,9.13206e+18,1.41659e+17,2.47443e+20
1.419e-08,1.879e+22,8.15145e+11,1.70783e+12,6.78228e+14,9.11509e+18,1.41435e+17,2.46202e+20
1.422e-08,1.87378e+22,8.13938e+11,1.70529e+12,6.77207e+14,9.09813e+18,1.41212e+17,2.44961e+20
1.425e-08,1.86857e+22,8.1273e+11,1.70276e+12,6.76187e+14,9.08117e+18,1.40988e+17,2.4372e+20
1.428e-08,1.86335e+22,8.11523e+11,1.70022e+12,6.75166e+14,9.0642e+18,1.40765e+17,2.42478e+20
1.431e-08,1.85813e+22,8.10315e+11,1.69768e+12,6.74146e+14,9.04724e+18,1.40541e+17,2.41237e+20
1.434e-08,1.85291e+22,8.09108e+11,1.69515e+12,6.73125e+14,9.03027e+18,1.40318e+17,2.39996e+20
1.437e-08,1.84769e+22,8.079e+11,1.69261e+12,6.72105e+14,9.01331e+18,1.40094e+17,2.38755e+20
1.44e-08,1.84247e+22,8.06693e+11,1.69007e+12,6.71085e+14,8.99635e+18,1.39871e+17,2.37513e+20
1.443e-08,1.83714e+22,8.05429e+11,1.68742e+12,6.70019e+14,8.97932e+18,1.3964e+17,2.36443e+20
1.446e-08,1.83181e+22,8.04165e+11,1.68476e+12,6.68954e+14,8.96228e+18,1.39409e+17,2.35373e+20
1.449e-08,1.82648e+22,8.029e+11,1.68211e+12,6.67889e+14,8.94525e+18,1.39177e+17,2.34302e+20
1.452e-08,1.82114e+22,8.01636e+11,1.67945e+12,6.66824e+14,8.92822e+18,1.38946e+17,2.33232e+20
1.455e-08,1.81581e+22,8.00372e+11,1.6768e+12,6.65758e+14,8.91119e+18,1.38715e+17,2.32161e+20
1.458e-08,1.81048e+22,7.99108e+11,1.67415e+12,6.64693e+14,8.89416e+18,1.38484e+17,2.31091e+20
1.461e-08,1.80515e+22,7.97844e+11,1.67149e+12,6.63628e+14,8.87713e+18,1.38253e+17,2.3002e+20
1.464e-08,1.79981e+22,7.96579e+11,1.66884e+12,6.62563e+14,8.86009e+18,1.38022e+17,2.2895e+20
1.467e-08,1.79448e+22,7.95315e+11,1.66618e+12,6.61497e+14,8.84306e+18,1.37791e+17,2.27879e+20
1.47e-08,1.78915e+22,7.94051e+11,1.66353e+12,6.60432e+14,8.82603e+18,1.37559e+17,2.26809e+20
1.473e-08,1.78382e+22,7.92787e+11,1.66087e+12,6.59367e+14,8.809e+18,1.37328e+17,2.25738e+20
1.476e-08,1.77848e+22,7.91522e+11,1.65822e+12,6.58302e+14,8.79197e+18,1.37097e+17,2.24668e+20
1.479e-08,1.77315e+22,7.90258e+11,1.65556e+12,6.57236e+14,8.77494e+18,1.36866e+17,2.23598e+20
1.482e-08,1.76782e+22,7.88994e+11,1.65291e+12,6.56171e+14,8.7579e+18,1.36635e+17,2.22527e+20
1.485e-08,1.76249e+22,7.8773e+11,1.65025e+12,6.55106e+14,8.74087e+18,1.36404e+17,2.21457e+20
1.488e-08,1.75715e+22,7.86466e+11,1.6476e+12,6.5404e+14,8.72384e+18,1.36173e+17,2.20386e+20
1.491e-08,1.75182e+22,7.85201e+11,1.64495e+12,6.52975e+14,8.70681e+18,1.35941e+17,2.19316e+20
1.494e-08,1.74649e+22,7.83937e+11,1.64229e+12,6.5191e+14,8.68978e+18,1.3571e+17,2.18245e+20
1.497e-08,1.74116e+22,7.82673e+11,1.63964e+12,6.50845e+14,8.67274e+18,1.35479e+17,2.17175e+20
1.5e-08,1.73582e+22,7.81409e+11,1.63698e+12,6.49779e+14,8.65571e+18,1.35248e+17,2.16104e+20
1.503e-08,1.73042e+22,7.80095e+11,1.63422e+12,6.48675e+14,8.63863e+18,1.3501e+17,2.15175e+20
1.506e-08,1.72501e+22,7.7878e+11,1.63147e+12,6.4757e+14,8.62154e+18,1.34772e+17,2.14245e+20
1.509e-08,1.71961e+22,7.77466e+11,1.62871e+12,6.46465e+14,8.60445e+18,1.34534e+17,2.13316e+20
1.512e-08,1.7142e+22,7.76152e+11,1.62595e+12,6.45361e+14,8.58736e+18,1.34297e+17,2.12386e+20
1.515e-08,1.7088e+22,7.74838e+11,1.62319e+12,6.44256e+14,8.57028e+18,1.34059e+17,2.11456e+20
1.518e-08,1.70339e+22,7.73523e+11,1.62043e+12,6.43151e+14,8.55319e+18,1.33821e+17,2.10527e+20
1.521e-08,1.69799e+22,7.72209e+11,1.61767e+12,6.42047e+14,8.5361e+18,1.33583e+17,2.09597e+20
1.524e-08,1.69258e+22,7.70895e+11,1.61492e+12,6.40942e+14,8.51901e+18,1.33345e+17,2.08668e+20
1.527e-08,1.68718e+22,7.69581e+11,1.61216e+12,6.39837e+14,8.50192e+18,1.33107e+17,2.07738e+20
1.53e-08,1.68177e+22,7.68266e+11,1.6094e+12,6.38733e+14,8.48484e+18,1.32869e+17,2.06809e+20
1.533e-08,1.67637e+22,7.66952e+11,1.60664e+12,6.37628e+14,8.46775e+18,1.32632e+17,2.05879e+20
1.536e-08,1.67096e+22,7.65638e+11,1.60388e+12,6.36523e+14,8.45066e+18,1.32394e+17,2.04949e+20
1.539e-08,1.66556e+22,7.64324e+11,1.60112e+12,6.35419e+14,8.43357e+18,1.32156e+17,2.0402e+20
1.542e-08,1.66015e+22,7.63009e+11,1.59836e+12,6.34314e+14,8.41649e+18,1.31918e+17,2.0309e+20
1.545e-08,1.65475e+22,7.61695e+11,1.59561e+12,6.33209e+14,8.3994e+18,1.3168e+17,2.02161e+20
1.548e-08,1.64934e+22,7.60381e+11,1.59285e+12,6.32104e+14,8.38231e+18,1.31442e+17,2.01231e+20
1.551e-08,1.64394e+22,7.59067e+11,1.59009e+12,6.31e+14,8.36522e+18,1.31204e+17,2.00301e+20
1.554e-08,1.63853e+22,7.57753e+11,1.58733e+12,6.29895e+14,8.34814e+18,1.30966e+17,1.99372e+20
1.557e-08,1.63313e+22,7.56438e+11,1.58457e+12,6.2879e+14,8.33105e+18,1.30729e+17,1.98442e+20
1.56e-08,1.62772e+22,7.55124e+11,1.58181e+12,6.27686e+14,8.31396e+18,1.30491e+17,1.97513e+20
1.563e-08,1.62229e+22,7.53766e+11,1.57896e+12,6.26546e+14,8.29683e+18,1.30247e+17,1.967e+20
1.566e-08,1.61685e+22,7.52407e+11,1.57611e+12,6.25407e+14,8.27969e+18,1.30003e+17,1.95886e+20
1.569e-08,1.61141e+22,7.51049e+11,1.57326e+12,6.24267e+14,8.26256e+18,1.2976e+17,1.95073e+20
1.572e-08,1.60597e+22,7.49691e+11,1.57041e+12,6.23128e+14,8.24542e+18,1.29516e+17,1.9426e+20
1.575e-08,1.60053e+22,7.48332e+11,1.56756e+12,6.21989e+14,8.22829e+18,1.29272e+17,1.93447e+20
1.578e-08,1.5951e+22,7.46974e+11,1.56471e+12,6.20849e+14,8.21116e+18,1.29028e+17,1.92633e+20
1.581e-08,1.58966e+22,7.45615e+11,1.56186e+12,6.1971e+14,8.19402e+18,1.28785e+17,1.9182e+20
1.584e-08,1.58422e+22,7.44257e+11,1.55901e+12,6.1857e+14,8.17689e+18,1.28541e+17,1.91007e+20
1.587e-08,1.57878e+22,7.42899e+11,1.55616e+12,6.17431e+14,8.15975e+18,1.28297e+17,1.90194e+20
1.59e-08,1.57334e+22,7.4154e+11,1.55331e+12,6.16291e+14,8.14262e+18,1.28053e+17,1.8938e+20
1.593e-08,1.56791e+22,7.40182e+11,1.55046e+12,6.15152e+14,8.12548e+18,1.2781e+17,1.88567e+20
1.596e-08,1.56247e+22,7.38823e+11,1.54761e+12,6.14012e+14,8.10835e+18,1.27566e+17,1.87754e+20
1.599e-08,1.55703e+22,7.37465e+11,1.54476e+12,6.12873e+14,8.09122e+18,1.27322e+17,1.86941e+20
1.602e-08,1.55159e+22,7.36107e+11,1.54191e+12,6.11733e+14,8.07408e+18,1.27078e+17,1.86128e+20
1.605e-08,1.54615e+22,7.34748e+11,1.53906e+12,6.10594e+14,8.05695e+18,1.26835e+17,1.85314e+20
1.608e-08,1.54072e+22,7.3339e+11,1.53621e+12,6.09455e+14,8.03981e+18,1.26591e+17,1.84501e+20
1.611e-08,1.53528e+22,7.32031e+11,1.53336e+12,6.08315e+14,8.02268e+18,1.26347e+17,1.83688e+20
1.614e-08,1.52984e+22,7.30673e+11,1.53051e+12,6.07176e+14,8.00555e+18,1.26103e+17,1.82875e+20
1.617e-08,1.5244e+22,7.29315e+11,1.52766e+12,6.06036e+14,7.98841e+18,1.25859e+17,1.82061e+20
1.62e-08,1.51896e+22,7.27956e+11,1.52481e+12,6.04897e+14,7.97128e+18,1.25616e+17,1.81248e+20
1.623e-08,1.51353e+22,7.26559e+11,1.52188e+12,6.03727e+14,7.9541e+18,1.25367e+17,1.80531e+20
1.626e-08,1.5081e+22,7.25161e+11,1.51895e+12,6.02557e+14,7.93693e+18,1.25118e+17,1.79814e+20
1.629e-08,1.50266e+22,7.23764e+11,1.51602e+12,6.01386e+14,7.91976e+18,1.24869e+17,1.79097e+20
1.632e-08,1.49723e+22,7.22366e+11,1.51309e+12,6.00216e+14,7.90258e+18,1.2462e+17,1.7838e+20
1.635e-08,1.49179e+22,7.20969e+11,1.51016e+12,5.99046e+14,7.88541e+18,1.24371e+17,1.77663e+20
1.638e-08,1.48636e+22,7.19572e+11,1.50723e+12,5.97876e+14,7.86824e+18,1.24122e+17,1.76946e+20
1.641e-08,1.48093e+22,7.18174e+11,1.5043e+12,5.96706e+14,7.85107e+18,1.23873e+17,1.76229e+20
1.644e-08,1.47549e+22,7.16777e+11,1.50137e+12,5.95536e+14,7.83389e+18,1.23624e+17,1.75511e+20
1.647e-08,1.47006e+22,7.15379e+11,1.49843e+12,5.94366e+14,7.81672e+18,1.23375e+17,1.74794e+20
1.65e-08,1.46462e+22,7.13982e+11,1.4955e+12,5.93195e+14,7.79955e+18,1.23126e+17,1.74077e+20
1.653e-08,1.45919e+22,7.12584e+11,1.49257e+12,5.92025e+14,7.78237e+18,1.22877e+17,1.7336e+20
1.656e-08,1.45375e+22,7.11187e+11,1.48964e+12,5.90855e+14,7.7652e+18,1.22629e+17,1.72643e+20
1.659e-08,1.44832e+22,7.09789e+11,1.48671e+12,5.89685e+14,7.74803e+18,1.2238e+17,1.71926e+20
1.662e-08,1.44289e+22,7.08392e+11,1.48378e+12,5.88515e+14,7.73085e+18,1.22131e+17,1.71209e+20
1.665e-08,1.43745e+22,7.06995e+11,1.48085e+12,5.87345e+14,7.71368e+18,1.21882e+17,1.70492e+20
1.668e-08,1.43202e+22,7.05597e+11,1.47792e+12,5.86174e+14,7.69651e+18,1.21633e+17,1.69775e+20
1.671e-08,1.42658e+22,7.042e+11,1.47499e+12,5.85004e+14,7.67934e+18,1.21384e+17,1.69058e+20
1.674e-08,1.42115e+22,7.02802e+11,1.47205e+12,5.83834e+14,7.66216e+18,1.21135e+17,1.6834e+20
1.677e-08,1.41571e+22,7.01405e+11,1.46912e+12,5.82664e+14,7.64499e+18,1.20886e+17,1.67623e+20
1.68e-08,1.41028e+22,7.00007e+11,1.46619e+12,5.81494e+14,7.62782e+18,1.20637e+17,1.66906e+20
1.683e-08,1.40488e+22,6.98575e+11,1.46319e+12,5.80297e+14,7.61061e+18,1.20384e+17,1.66269e+20
1.686e-08,1.39949e+22,6.97143e+11,1.46019e+12,5.79099e+14,7.5934e+18,1.2013e+17,1.65631e+20
1.689e-08,1.39409e+22,6.95711e+11,1.45718e+12,5.77902e+14,7.5762e+18,1.19877e+17,1.64993e+20
1.692e-08,1.3887e+22,6.94279e+11,1.45418e+12,5.76705e+14,7.55899e+18,1.19623e+17,1.64355e+20
1.695e-08,1.3833e+22,6.92847e+11,1.45118e+12,5.75507e+14,7.54179e+18,1.1937e+17,1.63718e+20
1.698e-08,1.3779e+22,6.91415e+11,1.44818e+12,5.7431e+14,7.52458e+18,1.19116e+17,1.6308e+20
1.701e-08,1.37251e+22,6.89983e+11,1.44517e+12,5.73113e+14,7.50738e+18,1.18863e+17,1.62442e+20
1.704e-08,1.36711e+22,6.88551e+11,1.44217e+12,5.71915e+14,7.49017e+18,1.18609e+17,1.61804e+20
1.707e-08,1.36172e+22,6.87119e+11,1.43917e+12,5.70718e+14,7.47296e+18,1.18356e+17,1.61167e+20
1.71e-08,1.35632e+22,6.85687e+11,1.43616e+12,5.69521e+14,7.45576e+18,1.18102e+17,1.60529e+20
1.713e-08,1.35092e+22,6.84255e+11,1.43316e+12,5.68324e+14,7.43855e+18,1.17849e+17,1.59891e+20
1.716e-08,1.34553e+22,6.82823e+11,1.43016e+12,5.67126e+14,7.42135e+18,1.17595e+17,1.59254e+20
1.719e-08,1.34013e+22,6.81391e+11,1.42716e+12,5.65929e+14,7.40414e+18,1.17342e+17,1.58616e+20
1.722e-08,1.33474e+22,6.79959e+11,1.42415e+12,5.64732e+14,7.38693e+18,1.17088e+17,1.57978e+20
1.725e-08,1.32934e+22,6.78527e+11,1.42115e+12,5.63534e+14,7.36973e+18,1.16835e+17,1.5734e+20
1.728e-08,1.32395e+22,6.77095e+11,1.41815e+12,5.62337e+14,7.35252e+18,1.16581e+17,1.56703e+20
1.731e-08,1.31855e+22,6.75663e+11,1.41514e+12,5.6114e+14,7.33532e+18,1.16328e+17,1.56065e+20
1.734e-08,1.31315e+22,6.74231e+11,1.41214e+12,5.59943e+14,7.31811e+18,1.16074e+17,1.55427e+20
1.737e-08,1.30776e+22,6.72799e+11,1.40914e+12,5.58745e+14,7.3009e+18,1.15821e+17,1.5479e+20
1.74e-08,1.30236e+22,6.71367e+11,1.40614e+12,5.57548e+14,7.2837e+18,1.15567e+17,1.54152e+20
1.743e-08,1.29704e+22,6.69904e+11,1.40307e+12,5.56327e+14,7.26647e+18,1.15309e+17,1.5358e+20
1.746e-08,1.29171e+22,6.68441e+11,1.4e+12,5.55105e+14,7.24923e+18,1.15052e+17,1.53007e+20
1.749e-08,1.28639e+22,6.66979e+11,1.39694e+12,5.53884e+14,7.232e+18,1.14794e+17,1.52435e+20
1.752e-08,1.28106e+22,6.65516e+11,1.39387e+12,5.52663e+14,7.21476e+18,1.14537e+17,1.51863e+20
1.755e-08,1.27573e+22,6.64053e+11,1.3908e+12,5.51441e+14,7.19753e+18,1.14279e+17,1.5129e+20
1.758e-08,1.27041e+22,6.62591e+11,1.38774e+12,5.5022e+14,7.1803e+18,1.14022e+17,1.50718e+20
1.761e-08,1.26508e+22,6.61128e+11,1.38467e+12,5.48999e+14,7.16306e+18,1.13764e+17,1.50146e+20
1.764e-08,1.25976e+22,6.59665e+11,1.3816e+12,5.47778e+14,7.14583e+18,1.13507e+17,1.49573e+20
1.767e-08,1.25443e+22,6.58203e+11,1.37854e+12,5.46556e+14,7.1286e+18,1.13249e+17,1.49001e+20
1.77e-08,1.24911e+22,6.5674e+11,1.37547e+12,5.45335e+14,7.11136e+18,1.12992e+17,1.48429e+20
1.773e-08,1.24378e+22,6.55277e+11,1.37241e+12,5.44114e+14,7.09413e+18,1.12734e+17,1.47857e+20
1.776e-08,1.23846e+22,6.53815e+11,1.36934e+12,5.42892e+14,7.07689e+18,1.12477e+17,1.47284e+20
1.779e-08,1.23313e+22,6.52352e+11,1.36627e+12,5.41671e+14,7.05966e+18,1.12219e+17,1.46712e+20
1.782e-08,1.2278e+22,6.5089e+11,1.36321e+12,5.4045e+14,7.04243e+18,1.11962e+17,1.4614e+20
1.785e-08,1.22248e+22,6.49427e+11,1.36014e+12,5.39228e+14,7.02519e+18,1.11704e+17,1.45567e+20
1.788e-08,1.21715e+22,6.47964e+11,1.35707e+12,5.38007e+14,7.00796e+18,1.11447e+17,1.44995e+20
1.791e-08,1.21183e+22,6.46502e+11,1.35401e+12,5.36786e+14,6.99073e+18,1.11189e+17,1.44423e+20
1.794e-08,1.2065e+22,6.45039e+11,1.35094e+12,5.35564e+14,6.97349e+18,1.10931e+17,1.4385e+20
1.797e-08,1.20118e+22,6.43576e+11,1.34788e+12,5.34343e+14,6.95626e+18,1.10674e+17,1.43278e+20
1.8e-08,1.19585e+22,6.42114e+11,1.34481e+12,5.33122e+14,6.93903e+18,1.10416e+17,1.42706e+20
1.803e-08,1.19063e+22,6.40624e+11,1.34169e+12,5.31879e+14,6.92177e+18,1.10155e+17,1.42187e+20
1.806e-08,1.1854e+22,6.39134e+11,1.33856e+12,5.30637e+14,6.90451e+18,1.09894e+17,1.41669e+20
1.809e-08,1.18018e+22,6.37644e+11,1.33544e+12,5.29394e+14,6.88725e+18,1.09633e+17,1.4115e+20
1.812e-08,1.17495e+22,6.36155e+11,1.33232e+12,5.28152e+14,6.87e+18,1.09372e+17,1.40632e+20
1.815e-08,1.16973e+22,6.34665e+11,1.3292e+12,5.26909e+14,6.85274e+18,1.09111e+17,1.40113e+20
1.818e-08,1.1645e+22,6.33175e+11,1.32607e+12,5.25667e+14,6.83548e+18,1.0885e+17,1.39595e+20
1.821e-08,1.15928e+22,6.31685e+11,1.32295e+12,5.24424e+14,6.81822e+18,1.08589e+17,1.39076e+20
1.824e-08,1.15405e+22,6.30196e+11,1.31983e+12,5.23181e+14,6.80097e+18,1.08328e+17,1.38558e+20
1.827e-08,1.14883e+22,6.28706e+11,1.31671e+12,5.21939e+14,6.78371e+18,1.08067e+17,1.38039e+20
1.83e-08,1.1436e+22,6.27216e+11,1.31358e+12,5.20696e+14,6.76645e+18,1.07806e+17,1.37521e+20
1.833e-08,1.13838e+22,6.25726e+11,1.31046e+12,5.19454e+14,6.74919e+18,1.07545e+17,1.37002e+20
1.836e-08,1.13315e+22,6.24236e+11,1.30734e+12,5.18211e+14,6.73194e+18,1.07283e+17,1.36484e+20
1.839e-08,1.12793e+22,6.22747e+11,1.30422e+12,5.16969e+14,6.71468e+18,1.07022e+17,1.35965e+20
1.842e-08,1.1227e+22,6.21257e+11,1.30109e+12,5.15726e+14,6.69742e+18,1.06761e+17,1.35446e+20
1.845e-08,1.11748e+22,6.19767e+11,1.29797e+12,5.14484e+14,6.68017e+18,1.065e+17,1.34928e+20
1.848e-08,1.11225e+22,6.18278e+11,1.29485e+12,5.13241e+14,6.66291e+18,1.06239e+17,1.34409e+20
1.851e-08,1.10703e+22,6.16788e+11,1.29173e+12,5.11999e+14,6.64565e+18,1.05978e+17,1.33891e+20
1.854e-08,1.10181e+22,6.15298e+11,1.2886e+12,5.10756e+14,6.62839e+18,1.05717e+17,1.33372e+20
1.857e-08,1.09658e+22,6.13808e+11,1.28548e+12,5.09513e+14,6.61114e+18,1.05456e+17,1.32854e+20
1.86e-08,1.09136e+22,6.12318e+11,1.28236e+12,5.08271e+14,6.59388e+18,1.05195e+17,1.32335e+20
1.863e-08,1.08626e+22,6.10805e+11,1.27919e+12,5.0701e+14,6.5766e+18,1.04931e+17,1.31861e+20
1.866e-08,1.08116e+22,6.09291e+11,1.27601e+12,5.05748e+14,6.55932e+18,1.04666e+17,1.31386e+20
1.869e-08,1.07607e+22,6.07777e+11,1.27284e+12,5.04487e+14,6.54205e+18,1.04402e+17,1.30912e+20
1.872e-08,1.07097e+22,6.06264e+11,1.26967e+12,5.03226e+14,6.52477e+18,1.04138e+17,1.30437e+20
1.875e-08,1.06587e+22,6.0475e+11,1.2665e+12,5.01964e+14,6.50749e+18,1.03874e+17,1.29963e+20
1.878e-08,1.06078e+22,6.03236e+11,1.26332e+12,5.00703e+14,6.49021e+18,1.0361e+17,1.29488e+20
1.881e-08,1.05568e+22,6.01722e+11,1.26015e+12,4.99442e+14,6.47294e+18,1.03345e+17,1.29014e+20
1.884e-08,1.05059e+22,6.00209e+11,1.25698e+12,4.9818e+14,6.45566e+18,1.03081e+17,1.28539e+20
1.887e-08,1.04549e+22,5.98695e+11,1.25381e+12,4.96919e+14,6.43838e+18,1.02817e+17,1.28065e+20
1.89e-08,1.04039e+22,5.97181e+11,1.25063e+12,4.95658e+14,6.4211e+18,1.02553e+17,1.2759e+20
1.893e-08,1.0353e+22,5.95668e+11,1.24746e+12,4.94396e+14,6.40383e+18,1.02289e+17,1.27116e+20
1.896e-08,1.0302e+22,5.94154e+11,1.24429e+12,4.93135e+14,6.38655e+18,1.02024e+17,1.26641e+20
1.899e-08,1.0251e+22,5.9264e+11,1.24112e+12,4.91874e+14,6.36927e+18,1.0176e+17,1.26167e+20
1.902e-08,1.02001e+22,5.91126e+11,1.23795e+12,4.90613e+14,6.35199e+18,1.01496e+17,1.25692e+20
1.905e-08,1.01491e+22,5.89613e+11,1.23477e+12,4.89351e+14,6.33472e+18,1.01232e+17,1.25218e+20
1.908e-08,1.00982e+22,5.88099e+11,1.2316e+12,4.8809e+14,6.31744e+18,1.00968e+17,1.24743e+20
1.911e-08,1.00472e+22,5.86585e+11,1.22843e+12,4.86829e+14,6.30016e+18,1.00703e+17,1.24269e+20
1.914e-08,9.99623e+21,5.85071e+11,1.22526e+12,4.85567e+14,6.28288e+18,1.00439e+17,1.23794e+20
1.917e-08,9.94527e+21,5.83558e+11,1.22208e+12,4.84306e+14,6.2656e+18,1.00175e+17,1.2332e+20
1.92e-08,9.8943e+21,5.82044e+11,1.21891e+12,4.83045e+14,6.24833e+18,9.99107e+16,1.22845e+20
1.923e-08,9.84489e+21,5.80509e+11,1.2157e+12,4.81767e+14,6.23103e+18,9.96438e+16,1.22406e+20
1.926e-08,9.79547e+21,5.78974e+11,1.21248e+12,4.80489e+14,6.21374e+18,9.93768e+16,1.21968e+20
1.929e-08,9.74605e+21,5.77439e+11,1.20926e+12,4.79211e+14,6.19644e+18,9.91098e+16,1.21529e+20
1.932e-08,9.69664e+21,5.75904e+11,1.20605e+12,4.77933e+14,6.17915e+18,9.88429e+16,1.2109e+20
1.935e-08,9.64722e+21,5.7437e+11,1.20283e+12,4.76655e+14,6.16185e+18,9.85759e+16,1.20652e+20
1.938e-08,9.5978e+21,5.72835e+11,1.19962e+12,4.75378e+14,6.14456e+18,9.8309e+16,1.20213e+20
1.941e-08,9.54839e+21,5.713e+11,1.1964e+12,4.741e+14,6.12726e+18,9.8042e+16,1.19774e+20
1.944e-08,9.49897e+21,5.69765e+11,1.19318e+12,4.72822e+14,6.10997e+18,9.77751e+16,1.19336e+20
1.947e-08,9.44955e+21,5.6823e+11,1.18997e+12,4.71544e+14,6.09267e+18,9.75081e+16,1.18897e+20
1.95e-08,9.40013e+21,5.66695e+11,1.18675e+12,4.70266e+14,6.07538e+18,9.72411e+16,1.18458e+20
1.953e-08,9.35072e+21,5.6516e+11,1.18354e+12,4.68988e+14,6.05808e+18,9.69742e+16,1.18019e+20
1.956e-08,9.3013e+21,5.63625e+11,1.18032e+12,4.6771e+14,6.04079e+18,9.67072e+16,1.17581e+20
1.959e-08,9.25188e+21,5.62091e+11,1.1771e+12,4.66433e+14,6.02349e+18,9.64403e+16,1.17142e+20
1.962e-08,9.20246e+21,5.60556e+11,1.17389e+12,4.65155e+14,6.0062e+18,9.61733e+16,1.16703e+20
1.965e-08,9.15305e+21,5.59021e+11,1.17067e+12,4.63877e+14,5.9889e+18,9.59063e+16,1.16265e+20
1.968e-08,9.10363e+21,5.57486e+11,1.16745e+12,4.62599e+14,5.97161e+18,9.56394e+16,1.15826e+20
1.971e-08,9.05421e+21,5.55951e+11,1.16424e+12,4.61321e+14,5.95431e+18,9.53724e+16,1.15387e+20
1.974e-08,9.0048e+21,5.54416e+11,1.16102e+12,4.60043e+14,5.93702e+18,9.51055e+16,1.14949e+20
1.977e-08,8.95538e+21,5.52881e+11,1.15781e+12,4.58766e+14,5.91972e+18,9.48385e+16,1.1451e+20
1.98e-08,8.90596e+21,5.51346e+11,1.15459e+12,4.57488e+14,5.90243e+18,9.45715e+16,1.14071e+20
1.983e-08,8.85833e+21,5.49793e+11,1.15134e+12,4.56195e+14,5.88512e+18,9.43022e+16,1.13661e+20
1.986e-08,8.81069e+21,5.4824e+11,1.14808e+12,4.54903e+14,5.86781e+18,9.40328e+16,1.13252e+20
1.989e-08,8.76306e+21,5.46686e+11,1.14483e+12,4.53611e+14,5.8505e+18,9.37634e+16,1.12842e+20
1.992e-08,8.71543e+21,5.45133e+11,1.14157e+12,4.52318e+14,5.83319e+18,9.34941e+16,1.12432e+20
1.995e-08,8.6678e+21,5.43579e+11,1.13832e+12,4.51026e+14,5.81588e+18,9.32247e+16,1.12022e+20
