"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.8857e+19,1,9.27e-09,9.27e-09,0,0
6.8861e+19,1,9.3e-09,9.3e-09,0,0
6.8865e+19,1,9.33e-09,9.33e-09,0,0
6.8869e+19,1,9.36e-09,9.36e-09,0,0
6.8873e+19,1,9.39e-09,9.39e-09,0,0
6.8877e+19,1,9.42e-09,9.42e-09,0,0
6.8881e+19,1,9.45e-09,9.45e-09,0,0
6.8885e+19,1,9.48e-09,9.48e-09,0,0
6.8889e+19,1,9.51e-09,9.51e-09,0,0
6.8893e+19,1,9.54e-09,9.54e-09,0,0
6.8897e+19,1,9.57e-09,9.57e-09,0,0
6.8901e+19,1,9.6e-09,9.6e-09,0,0
6.8882e+19,1,9.63e-09,9.63e-09,0,0
6.8862e+19,1,9.66e-09,9.66e-09,0,0
6.8843e+19,1,9.69e-09,9.69e-09,0,0
6.8824e+19,1,9.72e-09,9.72e-09,0,0
6.8804e+19,1,9.75e-09,9.75e-09,0,0
6.8785e+19,1,9.78e-09,9.78e-09,0,0
6.8766e+19,1,9.81e-09,9.81e-09,0,0
6.8746e+19,1,9.84e-09,9.84e-09,0,0
6.8727e+19,1,9.87e-09,9.87e-09,0,0
6.8708e+19,1,9.9e-09,9.9e-09,0,0
6.8688e+19,1,9.93e-09,9.93e-09,0,0
6.8669e+19,1,9.96e-09,9.96e-09,0,0
6.865e+19,1,9.99e-09,9.99e-09,0,0
6.863e+19,1,1.002e-08,1.002e-08,0,0
6.8611e+19,1,1.005e-08,1.005e-08,0,0
6.8592e+19,1,1.008e-08,1.008e-08,0,0
6.8572e+19,1,1.011e-08,1.011e-08,0,0
6.8553e+19,1,1.014e-08,1.014e-08,0,0
6.8534e+19,1,1.017e-08,1.017e-08,0,0
6.8514e+19,1,1.02e-08,1.02e-08,0,0
6.8473e+19,1,1.023e-08,1.023e-08,0,0
6.8432e+19,1,1.026e-08,1.026e-08,0,0
6.8391e+19,1,1.029e-08,1.029e-08,0,0
6.8351e+19,1,1.032e-08,1.032e-08,0,0
6.831e+19,1,1.035e-08,1.035e-08,0,0
6.8269e+19,1,1.038e-08,1.038e-08,0,0
6.8228e+19,1,1.041e-08,1.041e-08,0,0
6.8187e+19,1,1.044e-08,1.044e-08,0,0
6.8146e+19,1,1.047e-08,1.047e-08,0,0
6.8105e+19,1,1.05e-08,1.05e-08,0,0
6.8064e+19,1,1.053e-08,1.053e-08,0,0
6.8023e+19,1,1.056e-08,1.056e-08,0,0
6.7982e+19,1,1.059e-08,1.059e-08,0,0
6.7941e+19,1,1.062e-08,1.062e-08,0,0
6.79e+19,1,1.065e-08,1.065e-08,0,0
6.7859e+19,1,1.068e-08,1.068e-08,0,0
6.7819e+19,1,1.071e-08,1.071e-08,0,0
6.7778e+19,1,1.074e-08,1.074e-08,0,0
6.7737e+19,1,1.077e-08,1.077e-08,0,0
6.7696e+19,1,1.08e-08,1.08e-08,0,0
6.7635e+19,1,1.083e-08,1.083e-08,0,0
6.7574e+19,1,1.086e-08,1.086e-08,0,0
6.7514e+19,1,1.089e-08,1.089e-08,0,0
6.7453e+19,1,1.092e-08,1.092e-08,0,0
6.7392e+19,1,1.095e-08,1.095e-08,0,0
6.7331e+19,1,1.098e-08,1.098e-08,0,0
6.7271e+19,1,1.101e-08,1.101e-08,0,0
6.721e+19,1,1.104e-08,1.104e-08,0,0
6.7149e+19,1,1.107e-08,1.107e-08,0,0
6.7089e+19,1,1.11e-08,1.11e-08,0,0
6.7028e+19,1,1.113e-08,1.113e-08,0,0
6.6967e+19,1,1.116e-08,1.116e-08,0,0
6.6906e+19,1,1.119e-08,1.119e-08,0,0
6.6846e+19,1,1.122e-08,1.122e-08,0,0
6.6785e+19,1,1.125e-08,1.125e-08,0,0
6.6724e+19,1,1.128e-08,1.128e-08,0,0
6.6664e+19,1,1.131e-08,1.131e-08,0,0
6.6603e+19,1,1.134e-08,1.134e-08,0,0
6.6542e+19,1,1.137e-08,1.137e-08,0,0
6.6481e+19,1,1.14e-08,1.14e-08,0,0
6.6403e+19,1,1.143e-08,1.143e-08,0,0
6.6324e+19,1,1.146e-08,1.146e-08,0,0
6.6245e+19,1,1.149e-08,1.149e-08,0,0
6.6167e+19,1,1.152e-08,1.152e-08,0,0
6.6088e+19,1,1.155e-08,1.155e-08,0,0
6.6009e+19,1,1.158e-08,1.158e-08,0,0
6.5931e+19,1,1.161e-08,1.161e-08,0,0
6.5852e+19,1,1.164e-08,1.164e-08,0,0
6.5773e+19,1,1.167e-08,1.167e-08,0,0
6.5695e+19,1,1.17e-08,1.17e-08,0,0
6.5616e+19,1,1.173e-08,1.173e-08,0,0
6.5537e+19,1,1.176e-08,1.176e-08,0,0
6.5459e+19,1,1.179e-08,1.179e-08,0,0
6.538e+19,1,1.182e-08,1.182e-08,0,0
6.5301e+19,1,1.185e-08,1.185e-08,0,0
6.5222e+19,1,1.188e-08,1.188e-08,0,0
6.5144e+19,1,1.191e-08,1.191e-08,0,0
6.5065e+19,1,1.194e-08,1.194e-08,0,0
6.4986e+19,1,1.197e-08,1.197e-08,0,0
6.4908e+19,1,1.2e-08,1.2e-08,0,0
6.4813e+19,1,1.203e-08,1.203e-08,0,0
6.4718e+19,1,1.206e-08,1.206e-08,0,0
6.4623e+19,1,1.209e-08,1.209e-08,0,0
6.4529e+19,1,1.212e-08,1.212e-08,0,0
6.4434e+19,1,1.215e-08,1.215e-08,0,0
6.4339e+19,1,1.218e-08,1.218e-08,0,0
6.4244e+19,1,1.221e-08,1.221e-08,0,0
6.415e+19,1,1.224e-08,1.224e-08,0,0
6.4055e+19,1,1.227e-08,1.227e-08,0,0
6.396e+19,1,1.23e-08,1.23e-08,0,0
6.3865e+19,1,1.233e-08,1.233e-08,0,0
6.3771e+19,1,1.236e-08,1.236e-08,0,0
6.3676e+19,1,1.239e-08,1.239e-08,0,0
6.3581e+19,1,1.242e-08,1.242e-08,0,0
6.3486e+19,1,1.245e-08,1.245e-08,0,0
6.3392e+19,1,1.248e-08,1.248e-08,0,0
6.3297e+19,1,1.251e-08,1.251e-08,0,0
6.3202e+19,1,1.254e-08,1.254e-08,0,0
6.3107e+19,1,1.257e-08,1.257e-08,0,0
6.3013e+19,1,1.26e-08,1.26e-08,0,0
6.2904e+19,1,1.263e-08,1.263e-08,0,0
6.2795e+19,1,1.266e-08,1.266e-08,0,0
6.2686e+19,1,1.269e-08,1.269e-08,0,0
6.2577e+19,1,1.272e-08,1.272e-08,0,0
6.2468e+19,1,1.275e-08,1.275e-08,0,0
6.2359e+19,1,1.278e-08,1.278e-08,0,0
6.225e+19,1,1.281e-08,1.281e-08,0,0
6.2141e+19,1,1.284e-08,1.284e-08,0,0
6.2032e+19,1,1.287e-08,1.287e-08,0,0
6.1923e+19,1,1.29e-08,1.29e-08,0,0
6.1814e+19,1,1.293e-08,1.293e-08,0,0
6.1705e+19,1,1.296e-08,1.296e-08,0,0
6.1596e+19,1,1.299e-08,1.299e-08,0,0
6.1487e+19,1,1.302e-08,1.302e-08,0,0
6.1378e+19,1,1.305e-08,1.305e-08,0,0
6.1269e+19,1,1.308e-08,1.308e-08,0,0
6.116e+19,1,1.311e-08,1.311e-08,0,0
6.1051e+19,1,1.314e-08,1.314e-08,0,0
6.0942e+19,1,1.317e-08,1.317e-08,0,0
6.0833e+19,1,1.32e-08,1.32e-08,0,0
6.0712e+19,1,1.323e-08,1.323e-08,0,0
6.0591e+19,1,1.326e-08,1.326e-08,0,0
6.0469e+19,1,1.329e-08,1.329e-08,0,0
6.0348e+19,1,1.332e-08,1.332e-08,0,0
6.0227e+19,1,1.335e-08,1.335e-08,0,0
6.0106e+19,1,1.338e-08,1.338e-08,0,0
5.9984e+19,1,1.341e-08,1.341e-08,0,0
5.9863e+19,1,1.344e-08,1.344e-08,0,0
5.9742e+19,1,1.347e-08,1.347e-08,0,0
5.9621e+19,1,1.35e-08,1.35e-08,0,0
5.9499e+19,1,1.353e-08,1.353e-08,0,0
5.9378e+19,1,1.356e-08,1.356e-08,0,0
5.9257e+19,1,1.359e-08,1.359e-08,0,0
5.9135e+19,1,1.362e-08,1.362e-08,0,0
5.9014e+19,1,1.365e-08,1.365e-08,0,0
5.8893e+19,1,1.368e-08,1.368e-08,0,0
5.8772e+19,1,1.371e-08,1.371e-08,0,0
5.865e+19,1,1.374e-08,1.374e-08,0,0
5.8529e+19,1,1.377e-08,1.377e-08,0,0
5.8408e+19,1,1.38e-08,1.38e-08,0,0
5.8276e+19,1,1.383e-08,1.383e-08,0,0
5.8144e+19,1,1.386e-08,1.386e-08,0,0
5.8013e+19,1,1.389e-08,1.389e-08,0,0
5.7881e+19,1,1.392e-08,1.392e-08,0,0
5.7749e+19,1,1.395e-08,1.395e-08,0,0
5.7617e+19,1,1.398e-08,1.398e-08,0,0
5.7486e+19,1,1.401e-08,1.401e-08,0,0
5.7354e+19,1,1.404e-08,1.404e-08,0,0
5.7222e+19,1,1.407e-08,1.407e-08,0,0
5.709e+19,1,1.41e-08,1.41e-08,0,0
5.6959e+19,1,1.413e-08,1.413e-08,0,0
5.6827e+19,1,1.416e-08,1.416e-08,0,0
5.6695e+19,1,1.419e-08,1.419e-08,0,0
5.6563e+19,1,1.422e-08,1.422e-08,0,0
5.6432e+19,1,1.425e-08,1.425e-08,0,0
5.63e+19,1,1.428e-08,1.428e-08,0,0
5.6168e+19,1,1.431e-08,1.431e-08,0,0
5.6036e+19,1,1.434e-08,1.434e-08,0,0
5.5905e+19,1,1.437e-08,1.437e-08,0,0
5.5773e+19,1,1.44e-08,1.44e-08,0,0
5.5633e+19,1,1.443e-08,1.443e-08,0,0
5.5492e+19,1,1.446e-08,1.446e-08,0,0
5.5352e+19,1,1.449e-08,1.449e-08,0,0
5.5211e+19,1,1.452e-08,1.452e-08,0,0
5.5071e+19,1,1.455e-08,1.455e-08,0,0
5.4931e+19,1,1.458e-08,1.458e-08,0,0
5.479e+19,1,1.461e-08,1.461e-08,0,0
5.465e+19,1,1.464e-08,1.464e-08,0,0
5.4509e+19,1,1.467e-08,1.467e-08,0,0
5.4369e+19,1,1.47e-08,1.47e-08,0,0
5.4229e+19,1,1.473e-08,1.473e-08,0,0
5.4088e+19,1,1.476e-08,1.476e-08,0,0
5.3948e+19,1,1.479e-08,1.479e-08,0,0
5.3808e+19,1,1.482e-08,1.482e-08,0,0
5.3667e+19,1,1.485e-08,1.485e-08,0,0
5.3527e+19,1,1.488e-08,1.488e-08,0,0
5.3386e+19,1,1.491e-08,1.491e-08,0,0
