"arc_length","6","cb","4","5","1","2","3"
1.332e-08,1.12107e+10,4.7467e+18,2.43778e+13,6.18975e+10,1.40075e+21,6.80074e+17,5.17505e+15
1.335e-08,1.12068e+10,4.73653e+18,2.43683e+13,6.18473e+10,1.39823e+21,6.78066e+17,5.16971e+15
1.338e-08,1.12029e+10,4.72636e+18,2.43587e+13,6.17972e+10,1.39571e+21,6.76059e+17,5.16437e+15
1.341e-08,1.11989e+10,4.71619e+18,2.43492e+13,6.1747e+10,1.39319e+21,6.74051e+17,5.15903e+15
1.344e-08,1.1195e+10,4.70602e+18,2.43396e+13,6.16969e+10,1.39066e+21,6.72043e+17,5.15369e+15
1.347e-08,1.11911e+10,4.69585e+18,2.43301e+13,6.16467e+10,1.38814e+21,6.70035e+17,5.14835e+15
1.35e-08,1.11871e+10,4.68568e+18,2.43206e+13,6.15966e+10,1.38562e+21,6.68028e+17,5.14301e+15
1.353e-08,1.11832e+10,4.67551e+18,2.4311e+13,6.15464e+10,1.3831e+21,6.6602e+17,5.13767e+15
1.356e-08,1.11793e+10,4.66534e+18,2.43015e+13,6.14963e+10,1.38057e+21,6.64012e+17,5.13233e+15
1.359e-08,1.11753e+10,4.65517e+18,2.42919e+13,6.14461e+10,1.37805e+21,6.62004e+17,5.12699e+15
1.362e-08,1.11714e+10,4.645e+18,2.42824e+13,6.1396e+10,1.37553e+21,6.59996e+17,5.12165e+15
1.365e-08,1.11675e+10,4.63483e+18,2.42728e+13,6.13458e+10,1.37301e+21,6.57989e+17,5.11631e+15
1.368e-08,1.11636e+10,4.62466e+18,2.42633e+13,6.12956e+10,1.37049e+21,6.55981e+17,5.11097e+15
1.371e-08,1.11596e+10,4.61449e+18,2.42537e+13,6.12455e+10,1.36796e+21,6.53973e+17,5.10563e+15
1.374e-08,1.11557e+10,4.60432e+18,2.42442e+13,6.11953e+10,1.36544e+21,6.51965e+17,5.10029e+15
1.377e-08,1.11518e+10,4.59415e+18,2.42347e+13,6.11452e+10,1.36292e+21,6.49958e+17,5.09495e+15
1.38e-08,1.11478e+10,4.58398e+18,2.42251e+13,6.1095e+10,1.3604e+21,6.4795e+17,5.08961e+15
1.383e-08,1.11417e+10,4.57304e+18,2.42109e+13,6.10325e+10,1.35788e+21,6.45964e+17,5.08351e+15
1.386e-08,1.11355e+10,4.56211e+18,2.41967e+13,6.097e+10,1.35535e+21,6.43979e+17,5.0774e+15
1.389e-08,1.11293e+10,4.55117e+18,2.41824e+13,6.09075e+10,1.35283e+21,6.41993e+17,5.07129e+15
1.392e-08,1.11232e+10,4.54024e+18,2.41682e+13,6.08449e+10,1.35031e+21,6.40008e+17,5.06518e+15
1.395e-08,1.1117e+10,4.5293e+18,2.4154e+13,6.07824e+10,1.34779e+21,6.38022e+17,5.05908e+15
1.398e-08,1.11109e+10,4.51837e+18,2.41397e+13,6.07199e+10,1.34527e+21,6.36036e+17,5.05297e+15
1.401e-08,1.11047e+10,4.50743e+18,2.41255e+13,6.06574e+10,1.34275e+21,6.34051e+17,5.04686e+15
1.404e-08,1.10985e+10,4.4965e+18,2.41113e+13,6.05948e+10,1.34022e+21,6.32065e+17,5.04075e+15
1.407e-08,1.10924e+10,4.48556e+18,2.40971e+13,6.05323e+10,1.3377e+21,6.3008e+17,5.03465e+15
1.41e-08,1.10862e+10,4.47463e+18,2.40828e+13,6.04698e+10,1.33518e+21,6.28094e+17,5.02854e+15
1.413e-08,1.108e+10,4.4637e+18,2.40686e+13,6.04073e+10,1.33266e+21,6.26108e+17,5.02243e+15
1.416e-08,1.10739e+10,4.45276e+18,2.40544e+13,6.03447e+10,1.33014e+21,6.24123e+17,5.01632e+15
1.419e-08,1.10677e+10,4.44183e+18,2.40401e+13,6.02822e+10,1.32762e+21,6.22137e+17,5.01022e+15
1.422e-08,1.10616e+10,4.43089e+18,2.40259e+13,6.02197e+10,1.32509e+21,6.20152e+17,5.00411e+15
1.425e-08,1.10554e+10,4.41996e+18,2.40117e+13,6.01572e+10,1.32257e+21,6.18166e+17,4.998e+15
1.428e-08,1.10492e+10,4.40902e+18,2.39975e+13,6.00946e+10,1.32005e+21,6.1618e+17,4.99189e+15
1.431e-08,1.10431e+10,4.39809e+18,2.39832e+13,6.00321e+10,1.31753e+21,6.14195e+17,4.98579e+15
1.434e-08,1.10369e+10,4.38715e+18,2.3969e+13,5.99696e+10,1.31501e+21,6.12209e+17,4.97968e+15
1.437e-08,1.10307e+10,4.37622e+18,2.39548e+13,5.99071e+10,1.31249e+21,6.10224e+17,4.97357e+15
1.44e-08,1.10246e+10,4.36529e+18,2.39405e+13,5.98445e+10,1.30997e+21,6.08238e+17,4.96747e+15
1.443e-08,1.10163e+10,4.35374e+18,2.39219e+13,5.97708e+10,1.30744e+21,6.06285e+17,4.96068e+15
1.446e-08,1.1008e+10,4.34219e+18,2.39033e+13,5.9697e+10,1.30492e+21,6.04332e+17,4.95389e+15
1.449e-08,1.09998e+10,4.33065e+18,2.38846e+13,5.96232e+10,1.3024e+21,6.02379e+17,4.94711e+15
1.452e-08,1.09915e+10,4.3191e+18,2.3866e+13,5.95494e+10,1.29988e+21,6.00427e+17,4.94032e+15
1.455e-08,1.09832e+10,4.30755e+18,2.38474e+13,5.94756e+10,1.29736e+21,5.98474e+17,4.93353e+15
1.458e-08,1.0975e+10,4.296e+18,2.38288e+13,5.94018e+10,1.29484e+21,5.96521e+17,4.92675e+15
1.461e-08,1.09667e+10,4.28446e+18,2.38101e+13,5.9328e+10,1.29232e+21,5.94568e+17,4.91996e+15
1.464e-08,1.09584e+10,4.27291e+18,2.37915e+13,5.92543e+10,1.2898e+21,5.92615e+17,4.91317e+15
1.467e-08,1.09502e+10,4.26136e+18,2.37729e+13,5.91805e+10,1.28728e+21,5.90662e+17,4.90639e+15
1.47e-08,1.09419e+10,4.24982e+18,2.37542e+13,5.91067e+10,1.28475e+21,5.88709e+17,4.8996e+15
1.473e-08,1.09336e+10,4.23827e+18,2.37356e+13,5.90329e+10,1.28223e+21,5.86756e+17,4.89281e+15
1.476e-08,1.09254e+10,4.22672e+18,2.3717e+13,5.89591e+10,1.27971e+21,5.84803e+17,4.88603e+15
1.479e-08,1.09171e+10,4.21518e+18,2.36983e+13,5.88853e+10,1.27719e+21,5.8285e+17,4.87924e+15
1.482e-08,1.09088e+10,4.20363e+18,2.36797e+13,5.88116e+10,1.27467e+21,5.80898e+17,4.87245e+15
1.485e-08,1.09006e+10,4.19208e+18,2.36611e+13,5.87378e+10,1.27215e+21,5.78945e+17,4.86567e+15
1.488e-08,1.08923e+10,4.18054e+18,2.36425e+13,5.8664e+10,1.26963e+21,5.76992e+17,4.85888e+15
1.491e-08,1.08841e+10,4.16899e+18,2.36238e+13,5.85902e+10,1.26711e+21,5.75039e+17,4.85209e+15
1.494e-08,1.08758e+10,4.15744e+18,2.36052e+13,5.85164e+10,1.26459e+21,5.73086e+17,4.84531e+15
1.497e-08,1.08675e+10,4.1459e+18,2.35866e+13,5.84426e+10,1.26207e+21,5.71133e+17,4.83852e+15
1.5e-08,1.08593e+10,4.13435e+18,2.35679e+13,5.83688e+10,1.25954e+21,5.6918e+17,4.83173e+15
1.503e-08,1.0849e+10,4.12234e+18,2.35452e+13,5.82849e+10,1.25702e+21,5.67269e+17,4.82435e+15
1.506e-08,1.08388e+10,4.11032e+18,2.35224e+13,5.8201e+10,1.2545e+21,5.65357e+17,4.81697e+15
1.509e-08,1.08286e+10,4.09831e+18,2.34997e+13,5.81171e+10,1.25198e+21,5.63446e+17,4.80958e+15
1.512e-08,1.08183e+10,4.08629e+18,2.3477e+13,5.80331e+10,1.24946e+21,5.61534e+17,4.8022e+15
1.515e-08,1.08081e+10,4.07428e+18,2.34542e+13,5.79492e+10,1.24694e+21,5.59623e+17,4.79482e+15
1.518e-08,1.07978e+10,4.06226e+18,2.34315e+13,5.78653e+10,1.24442e+21,5.57711e+17,4.78743e+15
1.521e-08,1.07876e+10,4.05025e+18,2.34087e+13,5.77814e+10,1.2419e+21,5.558e+17,4.78005e+15
1.524e-08,1.07774e+10,4.03824e+18,2.3386e+13,5.76974e+10,1.23938e+21,5.53888e+17,4.77267e+15
1.527e-08,1.07671e+10,4.02622e+18,2.33632e+13,5.76135e+10,1.23686e+21,5.51977e+17,4.76528e+15
1.53e-08,1.07569e+10,4.01421e+18,2.33405e+13,5.75296e+10,1.23434e+21,5.50065e+17,4.7579e+15
1.533e-08,1.07467e+10,4.00219e+18,2.33177e+13,5.74457e+10,1.23182e+21,5.48154e+17,4.75052e+15
1.536e-08,1.07364e+10,3.99018e+18,2.3295e+13,5.73617e+10,1.2293e+21,5.46242e+17,4.74313e+15
1.539e-08,1.07262e+10,3.97817e+18,2.32722e+13,5.72778e+10,1.22678e+21,5.44331e+17,4.73575e+15
1.542e-08,1.0716e+10,3.96615e+18,2.32495e+13,5.71939e+10,1.22426e+21,5.42419e+17,4.72837e+15
1.545e-08,1.07057e+10,3.95414e+18,2.32268e+13,5.711e+10,1.22174e+21,5.40508e+17,4.72098e+15
1.548e-08,1.06955e+10,3.94212e+18,2.3204e+13,5.7026e+10,1.21922e+21,5.38596e+17,4.7136e+15
1.551e-08,1.06853e+10,3.93011e+18,2.31813e+13,5.69421e+10,1.21669e+21,5.36685e+17,4.70622e+15
1.554e-08,1.0675e+10,3.9181e+18,2.31585e+13,5.68582e+10,1.21417e+21,5.34773e+17,4.69883e+15
1.557e-08,1.06648e+10,3.90608e+18,2.31358e+13,5.67742e+10,1.21165e+21,5.32862e+17,4.69145e+15
1.56e-08,1.06546e+10,3.89407e+18,2.3113e+13,5.66903e+10,1.20913e+21,5.3095e+17,4.68407e+15
1.563e-08,1.06425e+10,3.88173e+18,2.30865e+13,5.65974e+10,1.20661e+21,5.29087e+17,4.67616e+15
1.566e-08,1.06304e+10,3.86938e+18,2.30599e+13,5.65044e+10,1.20409e+21,5.27225e+17,4.66826e+15
1.569e-08,1.06184e+10,3.85704e+18,2.30333e+13,5.64115e+10,1.20157e+21,5.25362e+17,4.66036e+15
1.572e-08,1.06063e+10,3.84469e+18,2.30067e+13,5.63185e+10,1.19905e+21,5.23499e+17,4.65245e+15
1.575e-08,1.05942e+10,3.83235e+18,2.29802e+13,5.62256e+10,1.19653e+21,5.21636e+17,4.64455e+15
1.578e-08,1.05822e+10,3.82001e+18,2.29536e+13,5.61326e+10,1.19401e+21,5.19773e+17,4.63665e+15
1.581e-08,1.05701e+10,3.80766e+18,2.2927e+13,5.60397e+10,1.19149e+21,5.1791e+17,4.62874e+15
1.584e-08,1.0558e+10,3.79532e+18,2.29004e+13,5.59467e+10,1.18897e+21,5.16047e+17,4.62084e+15
1.587e-08,1.0546e+10,3.78298e+18,2.28739e+13,5.58537e+10,1.18645e+21,5.14184e+17,4.61294e+15
1.59e-08,1.05339e+10,3.77063e+18,2.28473e+13,5.57608e+10,1.18393e+21,5.12321e+17,4.60503e+15
1.593e-08,1.05218e+10,3.75829e+18,2.28207e+13,5.56678e+10,1.18141e+21,5.10459e+17,4.59713e+15
1.596e-08,1.05098e+10,3.74595e+18,2.27941e+13,5.55749e+10,1.17889e+21,5.08596e+17,4.58922e+15
1.599e-08,1.04977e+10,3.7336e+18,2.27676e+13,5.54819e+10,1.17637e+21,5.06733e+17,4.58132e+15
1.602e-08,1.04856e+10,3.72126e+18,2.2741e+13,5.5389e+10,1.17385e+21,5.0487e+17,4.57342e+15
1.605e-08,1.04736e+10,3.70891e+18,2.27144e+13,5.5296e+10,1.17133e+21,5.03007e+17,4.56551e+15
1.608e-08,1.04615e+10,3.69657e+18,2.26878e+13,5.52031e+10,1.16881e+21,5.01144e+17,4.55761e+15
1.611e-08,1.04494e+10,3.68423e+18,2.26613e+13,5.51101e+10,1.16629e+21,4.99281e+17,4.54971e+15
1.614e-08,1.04374e+10,3.67188e+18,2.26347e+13,5.50172e+10,1.16377e+21,4.97418e+17,4.5418e+15
1.617e-08,1.04253e+10,3.65954e+18,2.26081e+13,5.49242e+10,1.16125e+21,4.95556e+17,4.5339e+15
1.62e-08,1.04132e+10,3.6472e+18,2.25815e+13,5.48313e+10,1.15873e+21,4.93693e+17,4.526e+15
1.623e-08,1.03995e+10,3.63465e+18,2.25514e+13,5.47304e+10,1.15621e+21,4.91884e+17,4.51764e+15
1.626e-08,1.03857e+10,3.62211e+18,2.25213e+13,5.46295e+10,1.15369e+21,4.90076e+17,4.50929e+15
1.629e-08,1.0372e+10,3.60957e+18,2.24912e+13,5.45286e+10,1.15117e+21,4.88268e+17,4.50094e+15
1.632e-08,1.03582e+10,3.59702e+18,2.24611e+13,5.44278e+10,1.14865e+21,4.86459e+17,4.49258e+15
1.635e-08,1.03444e+10,3.58448e+18,2.24309e+13,5.43269e+10,1.14613e+21,4.84651e+17,4.48423e+15
1.638e-08,1.03307e+10,3.57194e+18,2.24008e+13,5.4226e+10,1.14361e+21,4.82843e+17,4.47587e+15
1.641e-08,1.03169e+10,3.55939e+18,2.23707e+13,5.41251e+10,1.14109e+21,4.81034e+17,4.46752e+15
1.644e-08,1.03032e+10,3.54685e+18,2.23406e+13,5.40243e+10,1.13857e+21,4.79226e+17,4.45917e+15
1.647e-08,1.02894e+10,3.53431e+18,2.23105e+13,5.39234e+10,1.13605e+21,4.77418e+17,4.45082e+15
1.65e-08,1.02756e+10,3.52176e+18,2.22803e+13,5.38225e+10,1.13353e+21,4.75609e+17,4.44246e+15
1.653e-08,1.02619e+10,3.50922e+18,2.22502e+13,5.37216e+10,1.13101e+21,4.73801e+17,4.43411e+15
1.656e-08,1.02481e+10,3.49667e+18,2.22201e+13,5.36208e+10,1.12849e+21,4.71993e+17,4.42575e+15
1.659e-08,1.02344e+10,3.48413e+18,2.219e+13,5.35199e+10,1.12597e+21,4.70184e+17,4.4174e+15
1.662e-08,1.02206e+10,3.47159e+18,2.21599e+13,5.3419e+10,1.12345e+21,4.68376e+17,4.40905e+15
1.665e-08,1.02068e+10,3.45904e+18,2.21297e+13,5.33181e+10,1.12093e+21,4.66568e+17,4.40069e+15
1.668e-08,1.01931e+10,3.4465e+18,2.20996e+13,5.32172e+10,1.11841e+21,4.64759e+17,4.39234e+15
1.671e-08,1.01793e+10,3.43396e+18,2.20695e+13,5.31164e+10,1.11589e+21,4.62951e+17,4.38399e+15
1.674e-08,1.01655e+10,3.42141e+18,2.20394e+13,5.30155e+10,1.11337e+21,4.61143e+17,4.37563e+15
1.677e-08,1.01518e+10,3.40887e+18,2.20093e+13,5.29146e+10,1.11085e+21,4.59334e+17,4.36728e+15
1.68e-08,1.0138e+10,3.39633e+18,2.19791e+13,5.28137e+10,1.10833e+21,4.57526e+17,4.35893e+15
1.683e-08,1.01227e+10,3.3837e+18,2.19457e+13,5.2706e+10,1.10581e+21,4.55777e+17,4.35019e+15
1.686e-08,1.01074e+10,3.37108e+18,2.19124e+13,5.25983e+10,1.10329e+21,4.54028e+17,4.34145e+15
1.689e-08,1.00921e+10,3.35846e+18,2.1879e+13,5.24906e+10,1.10077e+21,4.52279e+17,4.33271e+15
1.692e-08,1.00767e+10,3.34584e+18,2.18456e+13,5.23828e+10,1.09825e+21,4.5053e+17,4.32397e+15
1.695e-08,1.00614e+10,3.33321e+18,2.18122e+13,5.22751e+10,1.09574e+21,4.48781e+17,4.31524e+15
1.698e-08,1.00461e+10,3.32059e+18,2.17788e+13,5.21674e+10,1.09322e+21,4.47032e+17,4.3065e+15
1.701e-08,1.00308e+10,3.30797e+18,2.17454e+13,5.20597e+10,1.0907e+21,4.45283e+17,4.29776e+15
1.704e-08,1.00155e+10,3.29535e+18,2.17121e+13,5.19519e+10,1.08818e+21,4.43535e+17,4.28902e+15
1.707e-08,1.00002e+10,3.28272e+18,2.16787e+13,5.18442e+10,1.08566e+21,4.41786e+17,4.28028e+15
1.71e-08,9.98484e+09,3.2701e+18,2.16453e+13,5.17365e+10,1.08314e+21,4.40037e+17,4.27154e+15
1.713e-08,9.96952e+09,3.25748e+18,2.16119e+13,5.16288e+10,1.08062e+21,4.38288e+17,4.26281e+15
1.716e-08,9.9542e+09,3.24486e+18,2.15785e+13,5.1521e+10,1.0781e+21,4.36539e+17,4.25407e+15
1.719e-08,9.93888e+09,3.23223e+18,2.15451e+13,5.14133e+10,1.07558e+21,4.3479e+17,4.24533e+15
1.722e-08,9.92356e+09,3.21961e+18,2.15117e+13,5.13056e+10,1.07306e+21,4.33041e+17,4.23659e+15
1.725e-08,9.90824e+09,3.20699e+18,2.14784e+13,5.11979e+10,1.07054e+21,4.31292e+17,4.22785e+15
1.728e-08,9.89292e+09,3.19437e+18,2.1445e+13,5.10901e+10,1.06802e+21,4.29543e+17,4.21911e+15
1.731e-08,9.8776e+09,3.18174e+18,2.14116e+13,5.09824e+10,1.0655e+21,4.27794e+17,4.21037e+15
1.734e-08,9.86228e+09,3.16912e+18,2.13782e+13,5.08747e+10,1.06298e+21,4.26045e+17,4.20164e+15
1.737e-08,9.84696e+09,3.1565e+18,2.13448e+13,5.0767e+10,1.06046e+21,4.24297e+17,4.1929e+15
1.74e-08,9.83165e+09,3.14388e+18,2.13114e+13,5.06593e+10,1.05794e+21,4.22548e+17,4.18416e+15
1.743e-08,9.8149e+09,3.13129e+18,2.12751e+13,5.05457e+10,1.05542e+21,4.20862e+17,4.1751e+15
1.746e-08,9.79816e+09,3.1187e+18,2.12387e+13,5.04322e+10,1.0529e+21,4.19176e+17,4.16603e+15
1.749e-08,9.78142e+09,3.10611e+18,2.12023e+13,5.03187e+10,1.05038e+21,4.17491e+17,4.15697e+15
1.752e-08,9.76467e+09,3.09352e+18,2.11659e+13,5.02051e+10,1.04787e+21,4.15805e+17,4.1479e+15
1.755e-08,9.74793e+09,3.08093e+18,2.11296e+13,5.00916e+10,1.04535e+21,4.1412e+17,4.13884e+15
1.758e-08,9.73119e+09,3.06834e+18,2.10932e+13,4.99781e+10,1.04283e+21,4.12434e+17,4.12977e+15
1.761e-08,9.71445e+09,3.05575e+18,2.10568e+13,4.98646e+10,1.04031e+21,4.10749e+17,4.12071e+15
1.764e-08,9.6977e+09,3.04316e+18,2.10204e+13,4.9751e+10,1.03779e+21,4.09063e+17,4.11164e+15
1.767e-08,9.68096e+09,3.03057e+18,2.09841e+13,4.96375e+10,1.03527e+21,4.07378e+17,4.10258e+15
1.77e-08,9.66422e+09,3.01798e+18,2.09477e+13,4.9524e+10,1.03275e+21,4.05692e+17,4.09352e+15
1.773e-08,9.64748e+09,3.00539e+18,2.09113e+13,4.94104e+10,1.03023e+21,4.04007e+17,4.08445e+15
1.776e-08,9.63073e+09,2.9928e+18,2.08749e+13,4.92969e+10,1.02771e+21,4.02321e+17,4.07539e+15
1.779e-08,9.61399e+09,2.98022e+18,2.08386e+13,4.91834e+10,1.02519e+21,4.00636e+17,4.06632e+15
1.782e-08,9.59725e+09,2.96763e+18,2.08022e+13,4.90699e+10,1.02267e+21,3.9895e+17,4.05726e+15
1.785e-08,9.58051e+09,2.95504e+18,2.07658e+13,4.89563e+10,1.02015e+21,3.97265e+17,4.04819e+15
1.788e-08,9.56376e+09,2.94245e+18,2.07294e+13,4.88428e+10,1.01763e+21,3.95579e+17,4.03913e+15
1.791e-08,9.54702e+09,2.92986e+18,2.06931e+13,4.87293e+10,1.01511e+21,3.93894e+17,4.03007e+15
1.794e-08,9.53028e+09,2.91727e+18,2.06567e+13,4.86157e+10,1.0126e+21,3.92208e+17,4.021e+15
1.797e-08,9.51354e+09,2.90468e+18,2.06203e+13,4.85022e+10,1.01008e+21,3.90523e+17,4.01194e+15
1.8e-08,9.49679e+09,2.89209e+18,2.05839e+13,4.83887e+10,1.00756e+21,3.88837e+17,4.00287e+15
1.803e-08,9.47876e+09,2.87964e+18,2.05448e+13,4.82704e+10,1.00504e+21,3.87218e+17,3.99354e+15
1.806e-08,9.46072e+09,2.86718e+18,2.05057e+13,4.8152e+10,1.00252e+21,3.85599e+17,3.9842e+15
1.809e-08,9.44269e+09,2.85473e+18,2.04666e+13,4.80337e+10,9.99999e+20,3.8398e+17,3.97486e+15
1.812e-08,9.42466e+09,2.84228e+18,2.04275e+13,4.79154e+10,9.9748e+20,3.82361e+17,3.96553e+15
1.815e-08,9.40662e+09,2.82983e+18,2.03884e+13,4.7797e+10,9.94961e+20,3.80742e+17,3.95619e+15
1.818e-08,9.38859e+09,2.81737e+18,2.03493e+13,4.76787e+10,9.92442e+20,3.79123e+17,3.94685e+15
1.821e-08,9.37055e+09,2.80492e+18,2.03102e+13,4.75604e+10,9.89923e+20,3.77504e+17,3.93751e+15
1.824e-08,9.35252e+09,2.79247e+18,2.02711e+13,4.74421e+10,9.87404e+20,3.75885e+17,3.92818e+15
1.827e-08,9.33448e+09,2.78001e+18,2.0232e+13,4.73237e+10,9.84885e+20,3.74266e+17,3.91884e+15
1.83e-08,9.31645e+09,2.76756e+18,2.01929e+13,4.72054e+10,9.82366e+20,3.72647e+17,3.9095e+15
1.833e-08,9.29841e+09,2.75511e+18,2.01538e+13,4.70871e+10,9.79847e+20,3.71029e+17,3.90017e+15
1.836e-08,9.28038e+09,2.74265e+18,2.01147e+13,4.69687e+10,9.77327e+20,3.69409e+17,3.89083e+15
1.839e-08,9.26234e+09,2.7302e+18,2.00756e+13,4.68504e+10,9.74808e+20,3.67791e+17,3.88149e+15
1.842e-08,9.24431e+09,2.71775e+18,2.00365e+13,4.67321e+10,9.72289e+20,3.66172e+17,3.87216e+15
1.845e-08,9.22627e+09,2.70529e+18,1.99974e+13,4.66137e+10,9.6977e+20,3.64553e+17,3.86282e+15
1.848e-08,9.20824e+09,2.69284e+18,1.99583e+13,4.64954e+10,9.67251e+20,3.62934e+17,3.85348e+15
1.851e-08,9.1902e+09,2.68039e+18,1.99192e+13,4.63771e+10,9.64732e+20,3.61315e+17,3.84415e+15
1.854e-08,9.17217e+09,2.66793e+18,1.98801e+13,4.62588e+10,9.62213e+20,3.59696e+17,3.83481e+15
1.857e-08,9.15414e+09,2.65548e+18,1.9841e+13,4.61404e+10,9.59694e+20,3.58077e+17,3.82547e+15
1.86e-08,9.1361e+09,2.64303e+18,1.98019e+13,4.60221e+10,9.57175e+20,3.56458e+17,3.81614e+15
1.863e-08,9.1169e+09,2.63081e+18,1.97604e+13,4.58999e+10,9.54656e+20,3.54908e+17,3.80658e+15
1.866e-08,9.0977e+09,2.61858e+18,1.97188e+13,4.57777e+10,9.52137e+20,3.53358e+17,3.79701e+15
1.869e-08,9.0785e+09,2.60636e+18,1.96772e+13,4.56556e+10,9.49618e+20,3.51808e+17,3.78745e+15
1.872e-08,9.0593e+09,2.59414e+18,1.96357e+13,4.55334e+10,9.47099e+20,3.50258e+17,3.77789e+15
1.875e-08,9.0401e+09,2.58191e+18,1.95941e+13,4.54112e+10,9.4458e+20,3.48709e+17,3.76833e+15
1.878e-08,9.0209e+09,2.56969e+18,1.95525e+13,4.5289e+10,9.42061e+20,3.47159e+17,3.75877e+15
1.881e-08,9.0017e+09,2.55747e+18,1.9511e+13,4.51669e+10,9.39542e+20,3.45609e+17,3.74921e+15
1.884e-08,8.9825e+09,2.54524e+18,1.94694e+13,4.50447e+10,9.37023e+20,3.44059e+17,3.73965e+15
1.887e-08,8.9633e+09,2.53302e+18,1.94279e+13,4.49225e+10,9.34504e+20,3.42509e+17,3.73009e+15
1.89e-08,8.9441e+09,2.5208e+18,1.93863e+13,4.48003e+10,9.31985e+20,3.40959e+17,3.72052e+15
1.893e-08,8.9249e+09,2.50858e+18,1.93447e+13,4.46781e+10,9.29466e+20,3.39409e+17,3.71096e+15
1.896e-08,8.9057e+09,2.49635e+18,1.93032e+13,4.4556e+10,9.26947e+20,3.3786e+17,3.7014e+15
1.899e-08,8.8865e+09,2.48413e+18,1.92616e+13,4.44338e+10,9.24428e+20,3.3631e+17,3.69184e+15
1.902e-08,8.8673e+09,2.47191e+18,1.922e+13,4.43116e+10,9.21909e+20,3.3476e+17,3.68228e+15
1.905e-08,8.84811e+09,2.45968e+18,1.91785e+13,4.41894e+10,9.1939e+20,3.3321e+17,3.67272e+15
1.908e-08,8.82891e+09,2.44746e+18,1.91369e+13,4.40673e+10,9.16871e+20,3.3166e+17,3.66316e+15
1.911e-08,8.80971e+09,2.43524e+18,1.90953e+13,4.39451e+10,9.14353e+20,3.3011e+17,3.6536e+15
1.914e-08,8.79051e+09,2.42301e+18,1.90538e+13,4.38229e+10,9.11834e+20,3.2856e+17,3.64404e+15
1.917e-08,8.77131e+09,2.41079e+18,1.90122e+13,4.37007e+10,9.09315e+20,3.2701e+17,3.63447e+15
1.92e-08,8.75211e+09,2.39857e+18,1.89706e+13,4.35785e+10,9.06796e+20,3.25461e+17,3.62491e+15
1.923e-08,8.73187e+09,2.38666e+18,1.89268e+13,4.34534e+10,9.04277e+20,3.23982e+17,3.61517e+15
1.926e-08,8.71162e+09,2.37475e+18,1.88831e+13,4.33283e+10,9.01758e+20,3.22503e+17,3.60543e+15
1.929e-08,8.69138e+09,2.36284e+18,1.88393e+13,4.32032e+10,8.99239e+20,3.21024e+17,3.59569e+15
1.932e-08,8.67114e+09,2.35094e+18,1.87955e+13,4.3078e+10,8.9672e+20,3.19545e+17,3.58594e+15
1.935e-08,8.6509e+09,2.33903e+18,1.87517e+13,4.29529e+10,8.94202e+20,3.18066e+17,3.5762e+15
1.938e-08,8.63065e+09,2.32712e+18,1.87079e+13,4.28278e+10,8.91683e+20,3.16588e+17,3.56646e+15
1.941e-08,8.61041e+09,2.31521e+18,1.86641e+13,4.27027e+10,8.89164e+20,3.15109e+17,3.55672e+15
1.944e-08,8.59017e+09,2.3033e+18,1.86204e+13,4.25775e+10,8.86645e+20,3.1363e+17,3.54697e+15
1.947e-08,8.56993e+09,2.2914e+18,1.85766e+13,4.24524e+10,8.84126e+20,3.12151e+17,3.53723e+15
1.95e-08,8.54968e+09,2.27949e+18,1.85328e+13,4.23273e+10,8.81607e+20,3.10672e+17,3.52749e+15
1.953e-08,8.52944e+09,2.26758e+18,1.8489e+13,4.22022e+10,8.79089e+20,3.09193e+17,3.51775e+15
1.956e-08,8.5092e+09,2.25567e+18,1.84452e+13,4.2077e+10,8.7657e+20,3.07715e+17,3.508e+15
1.959e-08,8.48896e+09,2.24376e+18,1.84014e+13,4.19519e+10,8.74051e+20,3.06236e+17,3.49826e+15
1.962e-08,8.46872e+09,2.23186e+18,1.83576e+13,4.18268e+10,8.71532e+20,3.04757e+17,3.48852e+15
1.965e-08,8.44847e+09,2.21995e+18,1.83139e+13,4.17017e+10,8.69013e+20,3.03278e+17,3.47878e+15
1.968e-08,8.42823e+09,2.20804e+18,1.82701e+13,4.15765e+10,8.66494e+20,3.01799e+17,3.46903e+15
1.971e-08,8.40799e+09,2.19613e+18,1.82263e+13,4.14514e+10,8.63975e+20,3.0032e+17,3.45929e+15
1.974e-08,8.38775e+09,2.18422e+18,1.81825e+13,4.13263e+10,8.61457e+20,2.98842e+17,3.44955e+15
1.977e-08,8.36751e+09,2.17232e+18,1.81387e+13,4.12011e+10,8.58938e+20,2.97363e+17,3.43981e+15
1.98e-08,8.34726e+09,2.16041e+18,1.80949e+13,4.1076e+10,8.56419e+20,2.95884e+17,3.43007e+15
1.983e-08,8.3261e+09,2.14889e+18,1.80492e+13,4.09488e+10,8.539e+20,2.94477e+17,3.42018e+15
1.986e-08,8.30493e+09,2.13737e+18,1.80034e+13,4.08215e+10,8.51381e+20,2.93071e+17,3.41029e+15
1.989e-08,8.28376e+09,2.12586e+18,1.79576e+13,4.06943e+10,8.48863e+20,2.91665e+17,3.40041e+15
1.992e-08,8.26259e+09,2.11434e+18,1.79119e+13,4.05671e+10,8.46344e+20,2.90258e+17,3.39052e+15
1.995e-08,8.24142e+09,2.10282e+18,1.78661e+13,4.04398e+10,8.43825e+20,2.88852e+17,3.38064e+15
