"arc_length","1","2","6","3","4","5","cb"
1.332e-08,1.40675e+21,2.58138e+18,1.06308e+11,2.07122e+16,9.51379e+13,5.89866e+11,8.29759e+15
1.335e-08,1.40422e+21,2.57705e+18,1.06287e+11,2.07005e+16,9.51112e+13,5.89741e+11,8.28108e+15
1.338e-08,1.40169e+21,2.57271e+18,1.06267e+11,2.06889e+16,9.50845e+13,5.89617e+11,8.26457e+15
1.341e-08,1.39916e+21,2.56838e+18,1.06246e+11,2.06772e+16,9.50578e+13,5.89493e+11,8.24806e+15
1.344e-08,1.39663e+21,2.56404e+18,1.06225e+11,2.06655e+16,9.50311e+13,5.89369e+11,8.23156e+15
1.347e-08,1.39409e+21,2.55971e+18,1.06205e+11,2.06538e+16,9.50044e+13,5.89245e+11,8.21505e+15
1.35e-08,1.39156e+21,2.55537e+18,1.06184e+11,2.06422e+16,9.49777e+13,5.89121e+11,8.19854e+15
1.353e-08,1.38903e+21,2.55104e+18,1.06164e+11,2.06305e+16,9.4951e+13,5.88997e+11,8.18203e+15
1.356e-08,1.3865e+21,2.5467e+18,1.06143e+11,2.06188e+16,9.49243e+13,5.88872e+11,8.16552e+15
1.359e-08,1.38397e+21,2.54237e+18,1.06122e+11,2.06072e+16,9.48976e+13,5.88748e+11,8.14901e+15
1.362e-08,1.38144e+21,2.53803e+18,1.06102e+11,2.05955e+16,9.48709e+13,5.88624e+11,8.1325e+15
1.365e-08,1.37891e+21,2.5337e+18,1.06081e+11,2.05838e+16,9.48442e+13,5.885e+11,8.11599e+15
1.368e-08,1.37638e+21,2.52936e+18,1.06061e+11,2.05721e+16,9.48175e+13,5.88376e+11,8.09948e+15
1.371e-08,1.37385e+21,2.52503e+18,1.0604e+11,2.05605e+16,9.47908e+13,5.88252e+11,8.08297e+15
1.374e-08,1.37132e+21,2.52069e+18,1.06019e+11,2.05488e+16,9.47641e+13,5.88127e+11,8.06647e+15
1.377e-08,1.36879e+21,2.51636e+18,1.05999e+11,2.05371e+16,9.47374e+13,5.88003e+11,8.04996e+15
1.38e-08,1.36626e+21,2.51202e+18,1.05978e+11,2.05254e+16,9.47107e+13,5.87879e+11,8.03345e+15
1.383e-08,1.36373e+21,2.50744e+18,1.05936e+11,2.051e+16,9.46651e+13,5.87635e+11,8.01547e+15
1.386e-08,1.3612e+21,2.50285e+18,1.05894e+11,2.04946e+16,9.46194e+13,5.87391e+11,7.99749e+15
1.389e-08,1.35867e+21,2.49826e+18,1.05851e+11,2.04792e+16,9.45738e+13,5.87147e+11,7.97952e+15
1.392e-08,1.35614e+21,2.49367e+18,1.05809e+11,2.04638e+16,9.45281e+13,5.86903e+11,7.96154e+15
1.395e-08,1.35361e+21,2.48908e+18,1.05767e+11,2.04484e+16,9.44825e+13,5.86659e+11,7.94357e+15
1.398e-08,1.35108e+21,2.4845e+18,1.05724e+11,2.0433e+16,9.44368e+13,5.86415e+11,7.92559e+15
1.401e-08,1.34855e+21,2.47991e+18,1.05682e+11,2.04176e+16,9.43912e+13,5.8617e+11,7.90761e+15
1.404e-08,1.34602e+21,2.47532e+18,1.0564e+11,2.04022e+16,9.43455e+13,5.85926e+11,7.88964e+15
1.407e-08,1.34349e+21,2.47073e+18,1.05597e+11,2.03868e+16,9.42999e+13,5.85682e+11,7.87166e+15
1.41e-08,1.34096e+21,2.46614e+18,1.05555e+11,2.03714e+16,9.42543e+13,5.85438e+11,7.85368e+15
1.413e-08,1.33843e+21,2.46156e+18,1.05513e+11,2.0356e+16,9.42086e+13,5.85194e+11,7.83571e+15
1.416e-08,1.3359e+21,2.45697e+18,1.0547e+11,2.03406e+16,9.4163e+13,5.8495e+11,7.81773e+15
1.419e-08,1.33337e+21,2.45238e+18,1.05428e+11,2.03252e+16,9.41173e+13,5.84706e+11,7.79975e+15
1.422e-08,1.33084e+21,2.44779e+18,1.05386e+11,2.03098e+16,9.40717e+13,5.84462e+11,7.78178e+15
1.425e-08,1.32831e+21,2.4432e+18,1.05343e+11,2.02944e+16,9.4026e+13,5.84218e+11,7.7638e+15
1.428e-08,1.32578e+21,2.43862e+18,1.05301e+11,2.0279e+16,9.39804e+13,5.83974e+11,7.74583e+15
1.431e-08,1.32325e+21,2.43403e+18,1.05259e+11,2.02636e+16,9.39347e+13,5.8373e+11,7.72785e+15
1.434e-08,1.32072e+21,2.42944e+18,1.05216e+11,2.02482e+16,9.38891e+13,5.83485e+11,7.70987e+15
1.437e-08,1.31819e+21,2.42485e+18,1.05174e+11,2.02328e+16,9.38434e+13,5.83241e+11,7.6919e+15
1.44e-08,1.31566e+21,2.42026e+18,1.05132e+11,2.02174e+16,9.37978e+13,5.82997e+11,7.67392e+15
1.443e-08,1.31313e+21,2.41547e+18,1.05069e+11,2.01986e+16,9.37342e+13,5.82639e+11,7.65473e+15
1.446e-08,1.3106e+21,2.41067e+18,1.05006e+11,2.01797e+16,9.36706e+13,5.8228e+11,7.63553e+15
1.449e-08,1.30807e+21,2.40588e+18,1.04943e+11,2.01608e+16,9.3607e+13,5.81922e+11,7.61634e+15
1.452e-08,1.30554e+21,2.40108e+18,1.0488e+11,2.0142e+16,9.35434e+13,5.81563e+11,7.59715e+15
1.455e-08,1.30301e+21,2.39629e+18,1.04817e+11,2.01231e+16,9.34798e+13,5.81205e+11,7.57796e+15
1.458e-08,1.30048e+21,2.3915e+18,1.04754e+11,2.01043e+16,9.34162e+13,5.80846e+11,7.55876e+15
1.461e-08,1.29795e+21,2.3867e+18,1.04691e+11,2.00854e+16,9.33526e+13,5.80488e+11,7.53957e+15
1.464e-08,1.29542e+21,2.38191e+18,1.04628e+11,2.00665e+16,9.32889e+13,5.8013e+11,7.52038e+15
1.467e-08,1.29289e+21,2.37711e+18,1.04564e+11,2.00477e+16,9.32253e+13,5.79771e+11,7.50119e+15
1.47e-08,1.29036e+21,2.37232e+18,1.04501e+11,2.00288e+16,9.31617e+13,5.79413e+11,7.48199e+15
1.473e-08,1.28783e+21,2.36752e+18,1.04438e+11,2.001e+16,9.30981e+13,5.79054e+11,7.4628e+15
1.476e-08,1.2853e+21,2.36273e+18,1.04375e+11,1.99911e+16,9.30345e+13,5.78696e+11,7.44361e+15
1.479e-08,1.28277e+21,2.35793e+18,1.04312e+11,1.99723e+16,9.29709e+13,5.78337e+11,7.42442e+15
1.482e-08,1.28024e+21,2.35314e+18,1.04249e+11,1.99534e+16,9.29073e+13,5.77979e+11,7.40522e+15
1.485e-08,1.27771e+21,2.34834e+18,1.04186e+11,1.99345e+16,9.28437e+13,5.7762e+11,7.38603e+15
1.488e-08,1.27518e+21,2.34355e+18,1.04123e+11,1.99157e+16,9.27801e+13,5.77262e+11,7.36684e+15
1.491e-08,1.27265e+21,2.33875e+18,1.0406e+11,1.98968e+16,9.27165e+13,5.76903e+11,7.34765e+15
1.494e-08,1.27012e+21,2.33396e+18,1.03997e+11,1.9878e+16,9.26529e+13,5.76545e+11,7.32845e+15
1.497e-08,1.26759e+21,2.32917e+18,1.03934e+11,1.98591e+16,9.25893e+13,5.76186e+11,7.30926e+15
1.5e-08,1.26506e+21,2.32437e+18,1.03871e+11,1.98402e+16,9.25256e+13,5.75828e+11,7.29007e+15
1.503e-08,1.26253e+21,2.31941e+18,1.03788e+11,1.98182e+16,9.24451e+13,5.75361e+11,7.26991e+15
1.506e-08,1.26e+21,2.31445e+18,1.03705e+11,1.97961e+16,9.23645e+13,5.74894e+11,7.24974e+15
1.509e-08,1.25747e+21,2.3095e+18,1.03623e+11,1.97741e+16,9.2284e+13,5.74427e+11,7.22958e+15
1.512e-08,1.25494e+21,2.30454e+18,1.0354e+11,1.9752e+16,9.22034e+13,5.7396e+11,7.20941e+15
1.515e-08,1.25241e+21,2.29958e+18,1.03457e+11,1.973e+16,9.21229e+13,5.73493e+11,7.18925e+15
1.518e-08,1.24988e+21,2.29462e+18,1.03375e+11,1.97079e+16,9.20423e+13,5.73026e+11,7.16909e+15
1.521e-08,1.24735e+21,2.28966e+18,1.03292e+11,1.96859e+16,9.19618e+13,5.72559e+11,7.14892e+15
1.524e-08,1.24482e+21,2.2847e+18,1.03209e+11,1.96638e+16,9.18812e+13,5.72092e+11,7.12876e+15
1.527e-08,1.24229e+21,2.27975e+18,1.03126e+11,1.96418e+16,9.18007e+13,5.71625e+11,7.1086e+15
1.53e-08,1.23976e+21,2.27479e+18,1.03044e+11,1.96197e+16,9.17201e+13,5.71158e+11,7.08843e+15
1.533e-08,1.23723e+21,2.26983e+18,1.02961e+11,1.95977e+16,9.16396e+13,5.70692e+11,7.06827e+15
1.536e-08,1.2347e+21,2.26487e+18,1.02878e+11,1.95756e+16,9.1559e+13,5.70225e+11,7.0481e+15
1.539e-08,1.23217e+21,2.25991e+18,1.02795e+11,1.95536e+16,9.14784e+13,5.69758e+11,7.02794e+15
1.542e-08,1.22964e+21,2.25496e+18,1.02713e+11,1.95315e+16,9.13979e+13,5.69291e+11,7.00778e+15
1.545e-08,1.22711e+21,2.25e+18,1.0263e+11,1.95095e+16,9.13173e+13,5.68824e+11,6.98761e+15
1.548e-08,1.22458e+21,2.24504e+18,1.02547e+11,1.94874e+16,9.12368e+13,5.68357e+11,6.96745e+15
1.551e-08,1.22205e+21,2.24008e+18,1.02464e+11,1.94654e+16,9.11562e+13,5.6789e+11,6.94729e+15
1.554e-08,1.21952e+21,2.23512e+18,1.02382e+11,1.94433e+16,9.10757e+13,5.67423e+11,6.92712e+15
1.557e-08,1.21699e+21,2.23016e+18,1.02299e+11,1.94213e+16,9.09951e+13,5.66956e+11,6.90696e+15
1.56e-08,1.21446e+21,2.22521e+18,1.02216e+11,1.93992e+16,9.09146e+13,5.66489e+11,6.88679e+15
1.563e-08,1.21193e+21,2.22012e+18,1.02115e+11,1.93743e+16,9.08181e+13,5.6592e+11,6.86589e+15
1.566e-08,1.2094e+21,2.21504e+18,1.02014e+11,1.93493e+16,9.07216e+13,5.6535e+11,6.845e+15
1.569e-08,1.20687e+21,2.20996e+18,1.01912e+11,1.93243e+16,9.06252e+13,5.64781e+11,6.8241e+15
1.572e-08,1.20434e+21,2.20487e+18,1.01811e+11,1.92993e+16,9.05287e+13,5.64212e+11,6.8032e+15
1.575e-08,1.20181e+21,2.19979e+18,1.0171e+11,1.92743e+16,9.04323e+13,5.63643e+11,6.7823e+15
1.578e-08,1.19928e+21,2.19471e+18,1.01608e+11,1.92494e+16,9.03358e+13,5.63073e+11,6.7614e+15
1.581e-08,1.19675e+21,2.18962e+18,1.01507e+11,1.92244e+16,9.02394e+13,5.62504e+11,6.7405e+15
1.584e-08,1.19422e+21,2.18454e+18,1.01406e+11,1.91994e+16,9.01429e+13,5.61935e+11,6.7196e+15
1.587e-08,1.19169e+21,2.17946e+18,1.01304e+11,1.91744e+16,9.00464e+13,5.61366e+11,6.6987e+15
1.59e-08,1.18916e+21,2.17437e+18,1.01203e+11,1.91494e+16,8.995e+13,5.60796e+11,6.6778e+15
1.593e-08,1.18663e+21,2.16929e+18,1.01102e+11,1.91245e+16,8.98535e+13,5.60227e+11,6.65691e+15
1.596e-08,1.1841e+21,2.16421e+18,1.01e+11,1.90995e+16,8.97571e+13,5.59658e+11,6.63601e+15
1.599e-08,1.18157e+21,2.15912e+18,1.00899e+11,1.90745e+16,8.96606e+13,5.59088e+11,6.61511e+15
1.602e-08,1.17904e+21,2.15404e+18,1.00798e+11,1.90495e+16,8.95642e+13,5.58519e+11,6.59421e+15
1.605e-08,1.17651e+21,2.14896e+18,1.00696e+11,1.90245e+16,8.94677e+13,5.5795e+11,6.57331e+15
1.608e-08,1.17398e+21,2.14387e+18,1.00595e+11,1.89996e+16,8.93712e+13,5.57381e+11,6.55241e+15
1.611e-08,1.17146e+21,2.13879e+18,1.00494e+11,1.89746e+16,8.92748e+13,5.56811e+11,6.53151e+15
1.614e-08,1.16893e+21,2.13371e+18,1.00392e+11,1.89496e+16,8.91783e+13,5.56242e+11,6.51061e+15
1.617e-08,1.1664e+21,2.12863e+18,1.00291e+11,1.89246e+16,8.90819e+13,5.55673e+11,6.48971e+15
1.62e-08,1.16387e+21,2.12354e+18,1.0019e+11,1.88996e+16,8.89854e+13,5.55104e+11,6.46882e+15
1.623e-08,1.16134e+21,2.11837e+18,1.00071e+11,1.8872e+16,8.88741e+13,5.54438e+11,6.44741e+15
1.626e-08,1.15881e+21,2.1132e+18,9.9952e+10,1.88443e+16,8.87628e+13,5.53773e+11,6.426e+15
1.629e-08,1.15628e+21,2.10802e+18,9.98332e+10,1.88167e+16,8.86515e+13,5.53108e+11,6.40459e+15
1.632e-08,1.15375e+21,2.10285e+18,9.97144e+10,1.8789e+16,8.85402e+13,5.52443e+11,6.38318e+15
1.635e-08,1.15122e+21,2.09768e+18,9.95956e+10,1.87614e+16,8.84289e+13,5.51777e+11,6.36178e+15
1.638e-08,1.14869e+21,2.0925e+18,9.94768e+10,1.87337e+16,8.83176e+13,5.51112e+11,6.34037e+15
1.641e-08,1.14616e+21,2.08733e+18,9.9358e+10,1.87061e+16,8.82063e+13,5.50447e+11,6.31896e+15
1.644e-08,1.14363e+21,2.08216e+18,9.92392e+10,1.86784e+16,8.8095e+13,5.49782e+11,6.29755e+15
1.647e-08,1.1411e+21,2.07699e+18,9.91205e+10,1.86507e+16,8.79837e+13,5.49116e+11,6.27615e+15
1.65e-08,1.13857e+21,2.07181e+18,9.90017e+10,1.86231e+16,8.78724e+13,5.48451e+11,6.25474e+15
1.653e-08,1.13604e+21,2.06664e+18,9.88829e+10,1.85954e+16,8.77611e+13,5.47786e+11,6.23333e+15
1.656e-08,1.13351e+21,2.06147e+18,9.87641e+10,1.85678e+16,8.76498e+13,5.47121e+11,6.21192e+15
1.659e-08,1.13098e+21,2.0563e+18,9.86453e+10,1.85401e+16,8.75385e+13,5.46455e+11,6.19052e+15
1.662e-08,1.12845e+21,2.05112e+18,9.85265e+10,1.85125e+16,8.74272e+13,5.4579e+11,6.16911e+15
1.665e-08,1.12592e+21,2.04595e+18,9.84077e+10,1.84848e+16,8.73159e+13,5.45125e+11,6.1477e+15
1.668e-08,1.12339e+21,2.04078e+18,9.82889e+10,1.84571e+16,8.72046e+13,5.4446e+11,6.12629e+15
1.671e-08,1.12086e+21,2.0356e+18,9.81701e+10,1.84295e+16,8.70933e+13,5.43794e+11,6.10489e+15
1.674e-08,1.11833e+21,2.03043e+18,9.80513e+10,1.84018e+16,8.6982e+13,5.43129e+11,6.08348e+15
1.677e-08,1.1158e+21,2.02526e+18,9.79325e+10,1.83742e+16,8.68707e+13,5.42464e+11,6.06207e+15
1.68e-08,1.11327e+21,2.02009e+18,9.78137e+10,1.83465e+16,8.67594e+13,5.41799e+11,6.04066e+15
1.683e-08,1.11074e+21,2.01485e+18,9.76786e+10,1.83164e+16,8.66343e+13,5.41044e+11,6.01896e+15
1.686e-08,1.10821e+21,2.00962e+18,9.75435e+10,1.82863e+16,8.65092e+13,5.40289e+11,5.99726e+15
1.689e-08,1.10569e+21,2.00439e+18,9.74084e+10,1.82562e+16,8.63841e+13,5.39535e+11,5.97556e+15
1.692e-08,1.10316e+21,1.99916e+18,9.72733e+10,1.82261e+16,8.6259e+13,5.3878e+11,5.95386e+15
1.695e-08,1.10063e+21,1.99393e+18,9.71382e+10,1.81961e+16,8.6134e+13,5.38025e+11,5.93216e+15
1.698e-08,1.0981e+21,1.9887e+18,9.70031e+10,1.8166e+16,8.60089e+13,5.3727e+11,5.91046e+15
1.701e-08,1.09557e+21,1.98347e+18,9.6868e+10,1.81359e+16,8.58838e+13,5.36516e+11,5.88876e+15
1.704e-08,1.09304e+21,1.97824e+18,9.67329e+10,1.81058e+16,8.57587e+13,5.35761e+11,5.86705e+15
1.707e-08,1.09051e+21,1.97301e+18,9.65979e+10,1.80757e+16,8.56336e+13,5.35006e+11,5.84535e+15
1.71e-08,1.08798e+21,1.96778e+18,9.64627e+10,1.80456e+16,8.55086e+13,5.34251e+11,5.82365e+15
1.713e-08,1.08545e+21,1.96255e+18,9.63277e+10,1.80155e+16,8.53835e+13,5.33497e+11,5.80195e+15
1.716e-08,1.08292e+21,1.95732e+18,9.61926e+10,1.79854e+16,8.52584e+13,5.32742e+11,5.78025e+15
1.719e-08,1.08039e+21,1.95209e+18,9.60575e+10,1.79553e+16,8.51333e+13,5.31987e+11,5.75855e+15
1.722e-08,1.07786e+21,1.94685e+18,9.59224e+10,1.79252e+16,8.50082e+13,5.31232e+11,5.73685e+15
1.725e-08,1.07533e+21,1.94162e+18,9.57873e+10,1.78951e+16,8.48831e+13,5.30478e+11,5.71515e+15
1.728e-08,1.0728e+21,1.93639e+18,9.56522e+10,1.78651e+16,8.47581e+13,5.29723e+11,5.69345e+15
1.731e-08,1.07027e+21,1.93116e+18,9.55171e+10,1.7835e+16,8.4633e+13,5.28968e+11,5.67175e+15
1.734e-08,1.06774e+21,1.92593e+18,9.5382e+10,1.78049e+16,8.45079e+13,5.28213e+11,5.65004e+15
1.737e-08,1.06521e+21,1.9207e+18,9.52469e+10,1.77748e+16,8.43828e+13,5.27459e+11,5.62834e+15
1.74e-08,1.06268e+21,1.91547e+18,9.51118e+10,1.77447e+16,8.42577e+13,5.26704e+11,5.60664e+15
1.743e-08,1.06015e+21,1.91021e+18,9.49616e+10,1.77124e+16,8.412e+13,5.25866e+11,5.58485e+15
1.746e-08,1.05762e+21,1.90495e+18,9.48113e+10,1.76801e+16,8.39821e+13,5.25029e+11,5.56306e+15
1.749e-08,1.05509e+21,1.89969e+18,9.46611e+10,1.76478e+16,8.38444e+13,5.24191e+11,5.54127e+15
1.752e-08,1.05256e+21,1.89443e+18,9.45109e+10,1.76155e+16,8.37066e+13,5.23353e+11,5.51948e+15
1.755e-08,1.05004e+21,1.88917e+18,9.43607e+10,1.75832e+16,8.35688e+13,5.22516e+11,5.49769e+15
1.758e-08,1.04751e+21,1.88391e+18,9.42104e+10,1.75509e+16,8.3431e+13,5.21678e+11,5.47589e+15
1.761e-08,1.04498e+21,1.87865e+18,9.40602e+10,1.75187e+16,8.32932e+13,5.2084e+11,5.4541e+15
1.764e-08,1.04245e+21,1.87339e+18,9.391e+10,1.74864e+16,8.31554e+13,5.20002e+11,5.43231e+15
1.767e-08,1.03992e+21,1.86813e+18,9.37598e+10,1.74541e+16,8.30176e+13,5.19165e+11,5.41052e+15
1.77e-08,1.03739e+21,1.86287e+18,9.36095e+10,1.74218e+16,8.28798e+13,5.18327e+11,5.38873e+15
1.773e-08,1.03486e+21,1.85761e+18,9.34593e+10,1.73895e+16,8.2742e+13,5.17489e+11,5.36694e+15
1.776e-08,1.03233e+21,1.85235e+18,9.33091e+10,1.73572e+16,8.26042e+13,5.16652e+11,5.34515e+15
1.779e-08,1.0298e+21,1.84709e+18,9.31589e+10,1.73249e+16,8.24664e+13,5.15814e+11,5.32335e+15
1.782e-08,1.02727e+21,1.84183e+18,9.30086e+10,1.72926e+16,8.23286e+13,5.14976e+11,5.30156e+15
1.785e-08,1.02474e+21,1.83657e+18,9.28584e+10,1.72603e+16,8.21908e+13,5.14139e+11,5.27977e+15
1.788e-08,1.02221e+21,1.83131e+18,9.27082e+10,1.7228e+16,8.2053e+13,5.13301e+11,5.25798e+15
1.791e-08,1.01968e+21,1.82605e+18,9.2558e+10,1.71957e+16,8.19152e+13,5.12463e+11,5.23619e+15
1.794e-08,1.01715e+21,1.82079e+18,9.24078e+10,1.71634e+16,8.17774e+13,5.11625e+11,5.2144e+15
1.797e-08,1.01462e+21,1.81553e+18,9.22575e+10,1.71312e+16,8.16396e+13,5.10788e+11,5.19261e+15
1.8e-08,1.01209e+21,1.81027e+18,9.21073e+10,1.70989e+16,8.15018e+13,5.0995e+11,5.17081e+15
1.803e-08,1.00956e+21,1.80501e+18,9.19431e+10,1.70646e+16,8.13523e+13,5.09036e+11,5.14912e+15
1.806e-08,1.00703e+21,1.79974e+18,9.1779e+10,1.70303e+16,8.12028e+13,5.08122e+11,5.12743e+15
1.809e-08,1.0045e+21,1.79448e+18,9.16148e+10,1.69961e+16,8.10534e+13,5.07208e+11,5.10574e+15
1.812e-08,1.00197e+21,1.78921e+18,9.14506e+10,1.69618e+16,8.09039e+13,5.06294e+11,5.08405e+15
1.815e-08,9.99445e+20,1.78395e+18,9.12864e+10,1.69275e+16,8.07545e+13,5.05379e+11,5.06236e+15
1.818e-08,9.96915e+20,1.77869e+18,9.11223e+10,1.68932e+16,8.0605e+13,5.04465e+11,5.04066e+15
1.821e-08,9.94386e+20,1.77342e+18,9.09581e+10,1.6859e+16,8.04555e+13,5.03551e+11,5.01897e+15
1.824e-08,9.91856e+20,1.76816e+18,9.07939e+10,1.68247e+16,8.03061e+13,5.02637e+11,4.99728e+15
1.827e-08,9.89327e+20,1.7629e+18,9.06298e+10,1.67904e+16,8.01566e+13,5.01723e+11,4.97559e+15
1.83e-08,9.86797e+20,1.75763e+18,9.04656e+10,1.67562e+16,8.00071e+13,5.00809e+11,4.9539e+15
1.833e-08,9.84268e+20,1.75237e+18,9.03014e+10,1.67219e+16,7.98577e+13,4.99895e+11,4.93221e+15
1.836e-08,9.81738e+20,1.7471e+18,9.01372e+10,1.66876e+16,7.97082e+13,4.98981e+11,4.91051e+15
1.839e-08,9.79209e+20,1.74184e+18,8.99731e+10,1.66534e+16,7.95587e+13,4.98067e+11,4.88882e+15
1.842e-08,9.76679e+20,1.73658e+18,8.98089e+10,1.66191e+16,7.94093e+13,4.97152e+11,4.86713e+15
1.845e-08,9.7415e+20,1.73131e+18,8.96447e+10,1.65848e+16,7.92598e+13,4.96238e+11,4.84544e+15
1.848e-08,9.7162e+20,1.72605e+18,8.94805e+10,1.65505e+16,7.91103e+13,4.95324e+11,4.82375e+15
1.851e-08,9.69091e+20,1.72079e+18,8.93164e+10,1.65163e+16,7.89609e+13,4.9441e+11,4.80206e+15
1.854e-08,9.66561e+20,1.71552e+18,8.91522e+10,1.6482e+16,7.88114e+13,4.93496e+11,4.78036e+15
1.857e-08,9.64032e+20,1.71026e+18,8.8988e+10,1.64477e+16,7.86619e+13,4.92582e+11,4.75867e+15
1.86e-08,9.61502e+20,1.70499e+18,8.88238e+10,1.64135e+16,7.85125e+13,4.91668e+11,4.73698e+15
1.863e-08,9.58973e+20,1.69975e+18,8.86469e+10,1.63774e+16,7.83524e+13,4.90684e+11,4.71557e+15
1.866e-08,9.56443e+20,1.6945e+18,8.84699e+10,1.63414e+16,7.81923e+13,4.897e+11,4.69415e+15
1.869e-08,9.53914e+20,1.68926e+18,8.8293e+10,1.63053e+16,7.80322e+13,4.88716e+11,4.67274e+15
1.872e-08,9.51384e+20,1.68401e+18,8.8116e+10,1.62693e+16,7.78721e+13,4.87731e+11,4.65132e+15
1.875e-08,9.48855e+20,1.67877e+18,8.79391e+10,1.62333e+16,7.7712e+13,4.86748e+11,4.62991e+15
1.878e-08,9.46325e+20,1.67352e+18,8.77621e+10,1.61972e+16,7.75519e+13,4.85763e+11,4.60849e+15
1.881e-08,9.43795e+20,1.66828e+18,8.75852e+10,1.61612e+16,7.73918e+13,4.84779e+11,4.58708e+15
1.884e-08,9.41266e+20,1.66303e+18,8.74082e+10,1.61252e+16,7.72317e+13,4.83795e+11,4.56566e+15
1.887e-08,9.38736e+20,1.65779e+18,8.72313e+10,1.60891e+16,7.70716e+13,4.82811e+11,4.54424e+15
1.89e-08,9.36207e+20,1.65254e+18,8.70543e+10,1.60531e+16,7.69115e+13,4.81827e+11,4.52283e+15
1.893e-08,9.33677e+20,1.6473e+18,8.68774e+10,1.6017e+16,7.67514e+13,4.80843e+11,4.50141e+15
1.896e-08,9.31148e+20,1.64205e+18,8.67004e+10,1.5981e+16,7.65913e+13,4.79859e+11,4.48e+15
1.899e-08,9.28618e+20,1.63681e+18,8.65235e+10,1.5945e+16,7.64312e+13,4.78875e+11,4.45858e+15
1.902e-08,9.26089e+20,1.63156e+18,8.63465e+10,1.59089e+16,7.62711e+13,4.77891e+11,4.43717e+15
1.905e-08,9.23559e+20,1.62632e+18,8.61696e+10,1.58729e+16,7.6111e+13,4.76907e+11,4.41575e+15
1.908e-08,9.2103e+20,1.62107e+18,8.59926e+10,1.58368e+16,7.59509e+13,4.75923e+11,4.39434e+15
1.911e-08,9.185e+20,1.61583e+18,8.58157e+10,1.58008e+16,7.57908e+13,4.74939e+11,4.37292e+15
1.914e-08,9.1597e+20,1.61058e+18,8.56388e+10,1.57648e+16,7.56307e+13,4.73955e+11,4.35151e+15
1.917e-08,9.13441e+20,1.60534e+18,8.54618e+10,1.57287e+16,7.54706e+13,4.72971e+11,4.33009e+15
1.92e-08,9.10911e+20,1.60009e+18,8.52848e+10,1.56927e+16,7.53105e+13,4.71987e+11,4.30868e+15
1.923e-08,9.08382e+20,1.59489e+18,8.50963e+10,1.56551e+16,7.51407e+13,4.70939e+11,4.2877e+15
1.926e-08,9.05852e+20,1.58968e+18,8.49077e+10,1.56175e+16,7.4971e+13,4.69892e+11,4.26672e+15
1.929e-08,9.03323e+20,1.58448e+18,8.47191e+10,1.55799e+16,7.48013e+13,4.68844e+11,4.24575e+15
1.932e-08,9.00793e+20,1.57927e+18,8.45306e+10,1.55423e+16,7.46315e+13,4.67796e+11,4.22477e+15
1.935e-08,8.98264e+20,1.57406e+18,8.4342e+10,1.55047e+16,7.44618e+13,4.66749e+11,4.2038e+15
1.938e-08,8.95734e+20,1.56886e+18,8.41534e+10,1.5467e+16,7.42921e+13,4.65701e+11,4.18282e+15
1.941e-08,8.93204e+20,1.56365e+18,8.39649e+10,1.54294e+16,7.41224e+13,4.64654e+11,4.16184e+15
1.944e-08,8.90675e+20,1.55845e+18,8.37763e+10,1.53918e+16,7.39526e+13,4.63606e+11,4.14087e+15
1.947e-08,8.88145e+20,1.55324e+18,8.35877e+10,1.53542e+16,7.37829e+13,4.62559e+11,4.11989e+15
1.95e-08,8.85616e+20,1.54803e+18,8.33992e+10,1.53166e+16,7.36132e+13,4.61511e+11,4.09891e+15
1.953e-08,8.83086e+20,1.54283e+18,8.32106e+10,1.5279e+16,7.34434e+13,4.60463e+11,4.07794e+15
1.956e-08,8.80557e+20,1.53762e+18,8.3022e+10,1.52414e+16,7.32737e+13,4.59416e+11,4.05696e+15
1.959e-08,8.78027e+20,1.53241e+18,8.28335e+10,1.52038e+16,7.3104e+13,4.58368e+11,4.03599e+15
1.962e-08,8.75497e+20,1.52721e+18,8.26449e+10,1.51662e+16,7.29342e+13,4.57321e+11,4.01501e+15
1.965e-08,8.72968e+20,1.522e+18,8.24563e+10,1.51286e+16,7.27645e+13,4.56273e+11,3.99403e+15
1.968e-08,8.70438e+20,1.5168e+18,8.22678e+10,1.5091e+16,7.25948e+13,4.55225e+11,3.97306e+15
1.971e-08,8.67909e+20,1.51159e+18,8.20792e+10,1.50534e+16,7.24251e+13,4.54178e+11,3.95208e+15
1.974e-08,8.65379e+20,1.50638e+18,8.18906e+10,1.50157e+16,7.22553e+13,4.5313e+11,3.93111e+15
1.977e-08,8.6285e+20,1.50118e+18,8.1702e+10,1.49781e+16,7.20856e+13,4.52083e+11,3.91013e+15
1.98e-08,8.6032e+20,1.49597e+18,8.15135e+10,1.49405e+16,7.19159e+13,4.51035e+11,3.88915e+15
1.983e-08,8.5779e+20,1.49082e+18,8.13144e+10,1.49015e+16,7.17375e+13,4.4993e+11,3.86877e+15
1.986e-08,8.55261e+20,1.48567e+18,8.11154e+10,1.48625e+16,7.15591e+13,4.48825e+11,3.84838e+15
1.989e-08,8.52731e+20,1.48052e+18,8.09163e+10,1.48236e+16,7.13807e+13,4.4772e+11,3.82799e+15
1.992e-08,8.50201e+20,1.47537e+18,8.07173e+10,1.47846e+16,7.12023e+13,4.46616e+11,3.8076e+15
1.995e-08,8.47672e+20,1.47022e+18,8.05182e+10,1.47456e+16,7.10239e+13,4.45511e+11,3.78721e+15
