"arc_length","4","5","cb","2","3","6","1"
1.998e-08,3.40813e+12,1.29835e+10,3.2824e+13,4.30987e+17,1.554e+15,7.48267e+08,4.75133e+20
2.001e-08,3.3995e+12,1.29511e+10,3.2646e+13,4.29544e+17,1.54987e+15,7.46403e+08,4.7371e+20
2.004e-08,3.39087e+12,1.29186e+10,3.24679e+13,4.28102e+17,1.54575e+15,7.4454e+08,4.72288e+20
2.007e-08,3.38224e+12,1.28861e+10,3.22898e+13,4.2666e+17,1.54163e+15,7.42676e+08,4.70865e+20
2.01e-08,3.37361e+12,1.28536e+10,3.21118e+13,4.25217e+17,1.5375e+15,7.40813e+08,4.69443e+20
2.013e-08,3.36498e+12,1.28211e+10,3.19337e+13,4.23775e+17,1.53338e+15,7.38949e+08,4.68021e+20
2.016e-08,3.35635e+12,1.27887e+10,3.17556e+13,4.22333e+17,1.52925e+15,7.37086e+08,4.66598e+20
2.019e-08,3.34772e+12,1.27562e+10,3.15776e+13,4.2089e+17,1.52513e+15,7.35222e+08,4.65176e+20
2.022e-08,3.33909e+12,1.27237e+10,3.13995e+13,4.19448e+17,1.521e+15,7.33358e+08,4.63754e+20
2.025e-08,3.33046e+12,1.26912e+10,3.12214e+13,4.18006e+17,1.51688e+15,7.31495e+08,4.62331e+20
2.028e-08,3.32183e+12,1.26587e+10,3.10434e+13,4.16563e+17,1.51276e+15,7.29631e+08,4.60909e+20
2.031e-08,3.3132e+12,1.26263e+10,3.08653e+13,4.15121e+17,1.50863e+15,7.27768e+08,4.59487e+20
2.034e-08,3.30457e+12,1.25938e+10,3.06872e+13,4.13679e+17,1.50451e+15,7.25904e+08,4.58064e+20
2.037e-08,3.29594e+12,1.25613e+10,3.05092e+13,4.12236e+17,1.50038e+15,7.24041e+08,4.56642e+20
2.04e-08,3.28731e+12,1.25288e+10,3.03311e+13,4.10794e+17,1.49626e+15,7.22177e+08,4.55219e+20
2.043e-08,3.27831e+12,1.24949e+10,3.01594e+13,4.09362e+17,1.492e+15,7.20227e+08,4.53797e+20
2.046e-08,3.26931e+12,1.24609e+10,2.99877e+13,4.07929e+17,1.48775e+15,7.18278e+08,4.52375e+20
2.049e-08,3.26032e+12,1.2427e+10,2.98161e+13,4.06497e+17,1.4835e+15,7.16328e+08,4.50952e+20
2.052e-08,3.25132e+12,1.2393e+10,2.96444e+13,4.05065e+17,1.47924e+15,7.14378e+08,4.4953e+20
2.055e-08,3.24233e+12,1.23591e+10,2.94727e+13,4.03633e+17,1.47499e+15,7.12428e+08,4.48108e+20
2.058e-08,3.23333e+12,1.23251e+10,2.9301e+13,4.022e+17,1.47074e+15,7.10478e+08,4.46685e+20
2.061e-08,3.22434e+12,1.22912e+10,2.91294e+13,4.00768e+17,1.46648e+15,7.08528e+08,4.45263e+20
2.064e-08,3.21534e+12,1.22572e+10,2.89577e+13,3.99335e+17,1.46223e+15,7.06579e+08,4.43841e+20
2.067e-08,3.20634e+12,1.22233e+10,2.8786e+13,3.97903e+17,1.45797e+15,7.04629e+08,4.42418e+20
2.07e-08,3.19735e+12,1.21893e+10,2.86143e+13,3.96471e+17,1.45372e+15,7.02679e+08,4.40996e+20
2.073e-08,3.18835e+12,1.21554e+10,2.84427e+13,3.95039e+17,1.44947e+15,7.00729e+08,4.39573e+20
2.076e-08,3.17936e+12,1.21214e+10,2.8271e+13,3.93606e+17,1.44521e+15,6.98779e+08,4.38151e+20
2.079e-08,3.17036e+12,1.20875e+10,2.80993e+13,3.92174e+17,1.44096e+15,6.9683e+08,4.36729e+20
2.082e-08,3.16136e+12,1.20535e+10,2.79276e+13,3.90741e+17,1.43671e+15,6.9488e+08,4.35306e+20
2.085e-08,3.15237e+12,1.20196e+10,2.7756e+13,3.89309e+17,1.43245e+15,6.9293e+08,4.33884e+20
2.088e-08,3.14337e+12,1.19856e+10,2.75843e+13,3.87877e+17,1.4282e+15,6.9098e+08,4.32462e+20
2.091e-08,3.13438e+12,1.19517e+10,2.74126e+13,3.86445e+17,1.42394e+15,6.8903e+08,4.31039e+20
2.094e-08,3.12538e+12,1.19177e+10,2.72409e+13,3.85012e+17,1.41969e+15,6.8708e+08,4.29617e+20
2.097e-08,3.11638e+12,1.18838e+10,2.70693e+13,3.8358e+17,1.41544e+15,6.85131e+08,4.28194e+20
2.1e-08,3.10739e+12,1.18498e+10,2.68976e+13,3.82147e+17,1.41118e+15,6.83181e+08,4.26772e+20
2.103e-08,3.09807e+12,1.18146e+10,2.67333e+13,3.80729e+17,1.40682e+15,6.81155e+08,4.2535e+20
2.106e-08,3.08875e+12,1.17793e+10,2.65691e+13,3.7931e+17,1.40245e+15,6.79128e+08,4.23927e+20
2.109e-08,3.07943e+12,1.1744e+10,2.64049e+13,3.77892e+17,1.39809e+15,6.77102e+08,4.22505e+20
2.112e-08,3.07012e+12,1.17088e+10,2.62406e+13,3.76473e+17,1.39372e+15,6.75076e+08,4.21082e+20
2.115e-08,3.0608e+12,1.16735e+10,2.60764e+13,3.75055e+17,1.38936e+15,6.7305e+08,4.1966e+20
2.118e-08,3.05148e+12,1.16383e+10,2.59121e+13,3.73636e+17,1.38499e+15,6.71024e+08,4.18238e+20
2.121e-08,3.04216e+12,1.1603e+10,2.57479e+13,3.72218e+17,1.38062e+15,6.68998e+08,4.16815e+20
2.124e-08,3.03284e+12,1.15678e+10,2.55837e+13,3.70799e+17,1.37626e+15,6.66971e+08,4.15393e+20
2.127e-08,3.02353e+12,1.15325e+10,2.54194e+13,3.69381e+17,1.37189e+15,6.64945e+08,4.13971e+20
2.13e-08,3.01421e+12,1.14973e+10,2.52552e+13,3.67962e+17,1.36753e+15,6.62919e+08,4.12548e+20
2.133e-08,3.00489e+12,1.1462e+10,2.50909e+13,3.66544e+17,1.36316e+15,6.60893e+08,4.11126e+20
2.136e-08,2.99557e+12,1.14268e+10,2.49267e+13,3.65125e+17,1.3588e+15,6.58867e+08,4.09703e+20
2.139e-08,2.98625e+12,1.13915e+10,2.47625e+13,3.63707e+17,1.35443e+15,6.56841e+08,4.08281e+20
2.142e-08,2.97694e+12,1.13563e+10,2.45982e+13,3.62288e+17,1.35006e+15,6.54814e+08,4.06859e+20
2.145e-08,2.96762e+12,1.1321e+10,2.4434e+13,3.6087e+17,1.3457e+15,6.52788e+08,4.05436e+20
2.148e-08,2.9583e+12,1.12858e+10,2.42697e+13,3.59451e+17,1.34133e+15,6.50762e+08,4.04014e+20
2.151e-08,2.94898e+12,1.12505e+10,2.41055e+13,3.58033e+17,1.33697e+15,6.48736e+08,4.02591e+20
2.154e-08,2.93966e+12,1.12153e+10,2.39413e+13,3.56614e+17,1.3326e+15,6.4671e+08,4.01169e+20
2.157e-08,2.93035e+12,1.118e+10,2.3777e+13,3.55196e+17,1.32824e+15,6.44684e+08,3.99747e+20
2.16e-08,2.92103e+12,1.11448e+10,2.36128e+13,3.53777e+17,1.32387e+15,6.42657e+08,3.98324e+20
2.163e-08,2.91143e+12,1.11084e+10,2.34569e+13,3.52376e+17,1.31941e+15,6.40565e+08,3.96902e+20
2.166e-08,2.90183e+12,1.1072e+10,2.3301e+13,3.50974e+17,1.31495e+15,6.38471e+08,3.95479e+20
2.169e-08,2.89223e+12,1.10356e+10,2.31452e+13,3.49573e+17,1.31049e+15,6.36378e+08,3.94057e+20
2.172e-08,2.88263e+12,1.09992e+10,2.29893e+13,3.48171e+17,1.30602e+15,6.34285e+08,3.92635e+20
2.175e-08,2.87304e+12,1.09628e+10,2.28334e+13,3.4677e+17,1.30156e+15,6.32193e+08,3.91212e+20
2.178e-08,2.86344e+12,1.09264e+10,2.26775e+13,3.45368e+17,1.2971e+15,6.30099e+08,3.8979e+20
2.181e-08,2.85384e+12,1.089e+10,2.25217e+13,3.43967e+17,1.29264e+15,6.28006e+08,3.88367e+20
2.184e-08,2.84424e+12,1.08537e+10,2.23658e+13,3.42565e+17,1.28818e+15,6.25913e+08,3.86945e+20
2.187e-08,2.83464e+12,1.08173e+10,2.22099e+13,3.41164e+17,1.28372e+15,6.2382e+08,3.85523e+20
2.19e-08,2.82504e+12,1.07809e+10,2.2054e+13,3.39762e+17,1.27925e+15,6.21727e+08,3.841e+20
2.193e-08,2.81544e+12,1.07445e+10,2.18981e+13,3.38361e+17,1.27479e+15,6.19634e+08,3.82678e+20
2.196e-08,2.80585e+12,1.07081e+10,2.17423e+13,3.36959e+17,1.27033e+15,6.17541e+08,3.81255e+20
2.199e-08,2.79625e+12,1.06717e+10,2.15864e+13,3.35558e+17,1.26587e+15,6.15448e+08,3.79833e+20
2.202e-08,2.78665e+12,1.06353e+10,2.14305e+13,3.34156e+17,1.26141e+15,6.13355e+08,3.78411e+20
2.205e-08,2.77705e+12,1.05989e+10,2.12746e+13,3.32755e+17,1.25695e+15,6.11262e+08,3.76988e+20
2.208e-08,2.76745e+12,1.05625e+10,2.11188e+13,3.31353e+17,1.25249e+15,6.09169e+08,3.75566e+20
2.211e-08,2.75785e+12,1.05262e+10,2.09629e+13,3.29952e+17,1.24802e+15,6.07076e+08,3.74143e+20
2.214e-08,2.74825e+12,1.04898e+10,2.0807e+13,3.2855e+17,1.24356e+15,6.04983e+08,3.72721e+20
2.217e-08,2.73866e+12,1.04534e+10,2.06511e+13,3.27149e+17,1.2391e+15,6.0289e+08,3.71298e+20
2.22e-08,2.72906e+12,1.0417e+10,2.04952e+13,3.25747e+17,1.23464e+15,6.00797e+08,3.69876e+20
2.223e-08,2.71922e+12,1.03796e+10,2.03485e+13,3.24365e+17,1.2301e+15,5.98647e+08,3.68454e+20
2.226e-08,2.70938e+12,1.03422e+10,2.02018e+13,3.22983e+17,1.22555e+15,5.96496e+08,3.67031e+20
2.229e-08,2.69954e+12,1.03049e+10,2.00551e+13,3.21601e+17,1.22101e+15,5.94345e+08,3.65609e+20
2.232e-08,2.68969e+12,1.02675e+10,1.99084e+13,3.20219e+17,1.21647e+15,5.92194e+08,3.64186e+20
2.235e-08,2.67985e+12,1.02301e+10,1.97617e+13,3.18838e+17,1.21193e+15,5.90043e+08,3.62764e+20
2.238e-08,2.67001e+12,1.01928e+10,1.9615e+13,3.17456e+17,1.20738e+15,5.87892e+08,3.61341e+20
2.241e-08,2.66017e+12,1.01554e+10,1.94683e+13,3.16074e+17,1.20284e+15,5.85741e+08,3.59919e+20
2.244e-08,2.65033e+12,1.0118e+10,1.93216e+13,3.14692e+17,1.1983e+15,5.8359e+08,3.58497e+20
2.247e-08,2.64049e+12,1.00806e+10,1.91749e+13,3.1331e+17,1.19376e+15,5.8144e+08,3.57074e+20
2.25e-08,2.63065e+12,1.00433e+10,1.90282e+13,3.11928e+17,1.18921e+15,5.79289e+08,3.55652e+20
2.253e-08,2.62081e+12,1.00059e+10,1.88815e+13,3.10546e+17,1.18467e+15,5.77138e+08,3.54229e+20
2.256e-08,2.61097e+12,9.96853e+09,1.87348e+13,3.09164e+17,1.18013e+15,5.74987e+08,3.52807e+20
2.259e-08,2.60113e+12,9.93115e+09,1.85881e+13,3.07782e+17,1.17559e+15,5.72836e+08,3.51384e+20
2.262e-08,2.59129e+12,9.89378e+09,1.84414e+13,3.06401e+17,1.17104e+15,5.70685e+08,3.49962e+20
2.265e-08,2.58145e+12,9.85641e+09,1.82947e+13,3.05019e+17,1.1665e+15,5.68534e+08,3.4854e+20
2.268e-08,2.57161e+12,9.81904e+09,1.8148e+13,3.03637e+17,1.16196e+15,5.66383e+08,3.47117e+20
2.271e-08,2.56177e+12,9.78167e+09,1.80013e+13,3.02255e+17,1.15742e+15,5.64233e+08,3.45695e+20
2.274e-08,2.55193e+12,9.7443e+09,1.78546e+13,3.00873e+17,1.15287e+15,5.62082e+08,3.44272e+20
2.277e-08,2.54209e+12,9.70692e+09,1.77079e+13,2.99491e+17,1.14833e+15,5.59931e+08,3.4285e+20
2.28e-08,2.53225e+12,9.66955e+09,1.75612e+13,2.98109e+17,1.14379e+15,5.5778e+08,3.41427e+20
2.283e-08,2.5222e+12,9.63134e+09,1.74243e+13,2.96749e+17,1.13918e+15,5.5558e+08,3.40005e+20
2.286e-08,2.51216e+12,9.59313e+09,1.72875e+13,2.95389e+17,1.13457e+15,5.53379e+08,3.38582e+20
2.289e-08,2.50211e+12,9.55492e+09,1.71506e+13,2.94028e+17,1.12996e+15,5.51179e+08,3.3716e+20
2.292e-08,2.49206e+12,9.51672e+09,1.70138e+13,2.92668e+17,1.12535e+15,5.48979e+08,3.35738e+20
2.295e-08,2.48202e+12,9.47851e+09,1.6877e+13,2.91308e+17,1.12074e+15,5.46779e+08,3.34315e+20
2.298e-08,2.47197e+12,9.4403e+09,1.67401e+13,2.89948e+17,1.11613e+15,5.44578e+08,3.32893e+20
2.301e-08,2.46193e+12,9.40209e+09,1.66033e+13,2.88587e+17,1.11152e+15,5.42378e+08,3.3147e+20
2.304e-08,2.45188e+12,9.36388e+09,1.64665e+13,2.87227e+17,1.10691e+15,5.40178e+08,3.30048e+20
2.307e-08,2.44183e+12,9.32567e+09,1.63296e+13,2.85867e+17,1.1023e+15,5.37977e+08,3.28625e+20
2.31e-08,2.43179e+12,9.28746e+09,1.61928e+13,2.84506e+17,1.09769e+15,5.35777e+08,3.27203e+20
2.313e-08,2.42174e+12,9.24925e+09,1.6056e+13,2.83146e+17,1.09308e+15,5.33577e+08,3.2578e+20
2.316e-08,2.4117e+12,9.21104e+09,1.59191e+13,2.81786e+17,1.08847e+15,5.31377e+08,3.24358e+20
2.319e-08,2.40165e+12,9.17283e+09,1.57823e+13,2.80425e+17,1.08386e+15,5.29176e+08,3.22935e+20
2.322e-08,2.3916e+12,9.13462e+09,1.56455e+13,2.79065e+17,1.07925e+15,5.26976e+08,3.21513e+20
2.325e-08,2.38156e+12,9.09641e+09,1.55086e+13,2.77705e+17,1.07464e+15,5.24776e+08,3.2009e+20
2.328e-08,2.37151e+12,9.05821e+09,1.53718e+13,2.76345e+17,1.07003e+15,5.22575e+08,3.18668e+20
2.331e-08,2.36147e+12,9.02e+09,1.5235e+13,2.74984e+17,1.06542e+15,5.20375e+08,3.17246e+20
2.334e-08,2.35142e+12,8.98179e+09,1.50981e+13,2.73624e+17,1.06081e+15,5.18175e+08,3.15823e+20
2.337e-08,2.34137e+12,8.94358e+09,1.49613e+13,2.72264e+17,1.0562e+15,5.15975e+08,3.14401e+20
2.34e-08,2.33133e+12,8.90537e+09,1.48245e+13,2.70904e+17,1.05159e+15,5.13774e+08,3.12978e+20
2.343e-08,2.32111e+12,8.86646e+09,1.46981e+13,2.69566e+17,1.04692e+15,5.11532e+08,3.11556e+20
2.346e-08,2.31089e+12,8.82754e+09,1.45717e+13,2.68229e+17,1.04226e+15,5.09291e+08,3.10133e+20
2.349e-08,2.30068e+12,8.78863e+09,1.44454e+13,2.66892e+17,1.03759e+15,5.07049e+08,3.08711e+20
2.352e-08,2.29046e+12,8.74972e+09,1.4319e+13,2.65554e+17,1.03293e+15,5.04807e+08,3.07288e+20
2.355e-08,2.28024e+12,8.71081e+09,1.41926e+13,2.64217e+17,1.02826e+15,5.02565e+08,3.05866e+20
2.358e-08,2.27002e+12,8.6719e+09,1.40663e+13,2.6288e+17,1.02359e+15,5.00323e+08,3.04443e+20
2.361e-08,2.2598e+12,8.63298e+09,1.39399e+13,2.61543e+17,1.01893e+15,4.98081e+08,3.03021e+20
2.364e-08,2.24959e+12,8.59407e+09,1.38136e+13,2.60205e+17,1.01426e+15,4.9584e+08,3.01598e+20
2.367e-08,2.23937e+12,8.55516e+09,1.36872e+13,2.58868e+17,1.0096e+15,4.93598e+08,3.00176e+20
2.37e-08,2.22915e+12,8.51625e+09,1.35608e+13,2.57531e+17,1.00493e+15,4.91356e+08,2.98753e+20
2.373e-08,2.21893e+12,8.47733e+09,1.34344e+13,2.56194e+17,1.00027e+15,4.89114e+08,2.97331e+20
2.376e-08,2.20871e+12,8.43842e+09,1.33081e+13,2.54856e+17,9.95601e+14,4.86872e+08,2.95908e+20
2.379e-08,2.1985e+12,8.39951e+09,1.31817e+13,2.53519e+17,9.90935e+14,4.8463e+08,2.94486e+20
2.382e-08,2.18828e+12,8.3606e+09,1.30554e+13,2.52182e+17,9.8627e+14,4.82388e+08,2.93063e+20
2.385e-08,2.17806e+12,8.32169e+09,1.2929e+13,2.50845e+17,9.81604e+14,4.80147e+08,2.91641e+20
2.388e-08,2.16784e+12,8.28278e+09,1.28026e+13,2.49507e+17,9.76939e+14,4.77905e+08,2.90218e+20
2.391e-08,2.15762e+12,8.24386e+09,1.26763e+13,2.4817e+17,9.72273e+14,4.75663e+08,2.88796e+20
2.394e-08,2.14741e+12,8.20495e+09,1.25499e+13,2.46833e+17,9.67608e+14,4.73421e+08,2.87373e+20
2.397e-08,2.13719e+12,8.16604e+09,1.24235e+13,2.45495e+17,9.62942e+14,4.71179e+08,2.85951e+20
2.4e-08,2.12697e+12,8.12713e+09,1.22972e+13,2.44158e+17,9.58277e+14,4.68937e+08,2.84528e+20
2.403e-08,2.11661e+12,8.08763e+09,1.21818e+13,2.42845e+17,9.53566e+14,4.66661e+08,2.83106e+20
2.406e-08,2.10625e+12,8.04814e+09,1.20664e+13,2.41531e+17,9.48857e+14,4.64385e+08,2.81683e+20
2.409e-08,2.09589e+12,8.00865e+09,1.1951e+13,2.40218e+17,9.44146e+14,4.62109e+08,2.80261e+20
2.412e-08,2.08554e+12,7.96916e+09,1.18356e+13,2.38905e+17,9.39436e+14,4.59833e+08,2.78838e+20
2.415e-08,2.07518e+12,7.92967e+09,1.17202e+13,2.37591e+17,9.34726e+14,4.57557e+08,2.77416e+20
2.418e-08,2.06482e+12,7.89018e+09,1.16048e+13,2.36278e+17,9.30016e+14,4.5528e+08,2.75993e+20
2.421e-08,2.05446e+12,7.85069e+09,1.14894e+13,2.34964e+17,9.25306e+14,4.53004e+08,2.74571e+20
2.424e-08,2.0441e+12,7.8112e+09,1.1374e+13,2.33651e+17,9.20596e+14,4.50728e+08,2.73148e+20
2.427e-08,2.03374e+12,7.7717e+09,1.12586e+13,2.32338e+17,9.15886e+14,4.48452e+08,2.71726e+20
2.43e-08,2.02338e+12,7.73221e+09,1.11432e+13,2.31024e+17,9.11176e+14,4.46176e+08,2.70303e+20
2.433e-08,2.01302e+12,7.69272e+09,1.10278e+13,2.29711e+17,9.06466e+14,4.43899e+08,2.68881e+20
2.436e-08,2.00266e+12,7.65323e+09,1.09124e+13,2.28397e+17,9.01756e+14,4.41623e+08,2.67458e+20
2.439e-08,1.9923e+12,7.61374e+09,1.0797e+13,2.27084e+17,8.97045e+14,4.39347e+08,2.66035e+20
2.442e-08,1.98194e+12,7.57425e+09,1.06816e+13,2.25771e+17,8.92335e+14,4.37071e+08,2.64613e+20
2.445e-08,1.97159e+12,7.53476e+09,1.05662e+13,2.24457e+17,8.87625e+14,4.34795e+08,2.6319e+20
2.448e-08,1.96123e+12,7.49527e+09,1.04508e+13,2.23144e+17,8.82915e+14,4.32519e+08,2.61768e+20
2.451e-08,1.95087e+12,7.45577e+09,1.03354e+13,2.2183e+17,8.78205e+14,4.30242e+08,2.60345e+20
2.454e-08,1.94051e+12,7.41628e+09,1.022e+13,2.20517e+17,8.73495e+14,4.27966e+08,2.58923e+20
2.457e-08,1.93015e+12,7.37679e+09,1.01046e+13,2.19204e+17,8.68785e+14,4.2569e+08,2.575e+20
2.46e-08,1.91979e+12,7.3373e+09,9.98916e+12,2.1789e+17,8.64075e+14,4.23414e+08,2.56078e+20
2.463e-08,1.90932e+12,7.29734e+09,9.88513e+12,2.16601e+17,8.5933e+14,4.2111e+08,2.54655e+20
2.466e-08,1.89885e+12,7.25739e+09,9.7811e+12,2.15312e+17,8.54585e+14,4.18806e+08,2.53233e+20
2.469e-08,1.88837e+12,7.21743e+09,9.67708e+12,2.14022e+17,8.4984e+14,4.16502e+08,2.5181e+20
2.472e-08,1.8779e+12,7.17747e+09,9.57305e+12,2.12733e+17,8.45095e+14,4.14198e+08,2.50388e+20
2.475e-08,1.86743e+12,7.13751e+09,9.46903e+12,2.11444e+17,8.40349e+14,4.11894e+08,2.48965e+20
2.478e-08,1.85696e+12,7.09755e+09,9.365e+12,2.10155e+17,8.35604e+14,4.09591e+08,2.47543e+20
2.481e-08,1.84648e+12,7.0576e+09,9.26097e+12,2.08865e+17,8.30859e+14,4.07287e+08,2.4612e+20
2.484e-08,1.83601e+12,7.01764e+09,9.15695e+12,2.07576e+17,8.26114e+14,4.04983e+08,2.44697e+20
2.487e-08,1.82554e+12,6.97768e+09,9.05292e+12,2.06287e+17,8.21369e+14,4.02679e+08,2.43275e+20
2.49e-08,1.81507e+12,6.93772e+09,8.9489e+12,2.04997e+17,8.16624e+14,4.00375e+08,2.41852e+20
2.493e-08,1.80459e+12,6.89776e+09,8.84487e+12,2.03708e+17,8.11879e+14,3.98071e+08,2.4043e+20
2.496e-08,1.79412e+12,6.85781e+09,8.74085e+12,2.02419e+17,8.07134e+14,3.95767e+08,2.39007e+20
2.499e-08,1.78365e+12,6.81785e+09,8.63682e+12,2.0113e+17,8.02389e+14,3.93463e+08,2.37585e+20
2.502e-08,1.77318e+12,6.77789e+09,8.5328e+12,1.9984e+17,7.97644e+14,3.91159e+08,2.36162e+20
2.505e-08,1.7627e+12,6.73793e+09,8.42877e+12,1.98551e+17,7.92899e+14,3.88855e+08,2.34739e+20
2.508e-08,1.75223e+12,6.69798e+09,8.32475e+12,1.97262e+17,7.88154e+14,3.86552e+08,2.33317e+20
2.511e-08,1.74176e+12,6.65802e+09,8.22072e+12,1.95972e+17,7.83409e+14,3.84248e+08,2.31894e+20
2.514e-08,1.73129e+12,6.61806e+09,8.1167e+12,1.94683e+17,7.78664e+14,3.81944e+08,2.30472e+20
2.517e-08,1.72081e+12,6.5781e+09,8.01267e+12,1.93394e+17,7.73919e+14,3.7964e+08,2.29049e+20
2.52e-08,1.71034e+12,6.53815e+09,7.90865e+12,1.92105e+17,7.69174e+14,3.77336e+08,2.27627e+20
2.523e-08,1.69978e+12,6.49782e+09,7.81633e+12,1.90839e+17,7.64402e+14,3.7501e+08,2.26204e+20
2.526e-08,1.68922e+12,6.4575e+09,7.724e+12,1.89574e+17,7.5963e+14,3.72685e+08,2.24782e+20
2.529e-08,1.67866e+12,6.41717e+09,7.63168e+12,1.88308e+17,7.54858e+14,3.70359e+08,2.23359e+20
2.532e-08,1.6681e+12,6.37685e+09,7.53936e+12,1.87043e+17,7.50087e+14,3.68033e+08,2.21936e+20
2.535e-08,1.65754e+12,6.33653e+09,7.44703e+12,1.85777e+17,7.45315e+14,3.65707e+08,2.20514e+20
2.538e-08,1.64698e+12,6.2962e+09,7.35471e+12,1.84512e+17,7.40544e+14,3.63382e+08,2.19091e+20
2.541e-08,1.63642e+12,6.25588e+09,7.26239e+12,1.83246e+17,7.35772e+14,3.61056e+08,2.17669e+20
2.544e-08,1.62586e+12,6.21556e+09,7.17007e+12,1.81981e+17,7.31e+14,3.5873e+08,2.16246e+20
2.547e-08,1.61529e+12,6.17523e+09,7.07774e+12,1.80715e+17,7.26228e+14,3.56405e+08,2.14823e+20
2.55e-08,1.60473e+12,6.13491e+09,6.98542e+12,1.7945e+17,7.21457e+14,3.54079e+08,2.13401e+20
2.553e-08,1.59417e+12,6.09458e+09,6.8931e+12,1.78185e+17,7.16685e+14,3.51753e+08,2.11978e+20
2.556e-08,1.58361e+12,6.05426e+09,6.80078e+12,1.76919e+17,7.11914e+14,3.49428e+08,2.10556e+20
2.559e-08,1.57305e+12,6.01394e+09,6.70845e+12,1.75654e+17,7.07142e+14,3.47102e+08,2.09133e+20
2.562e-08,1.56249e+12,5.97362e+09,6.61613e+12,1.74388e+17,7.0237e+14,3.44776e+08,2.07711e+20
2.565e-08,1.55193e+12,5.93329e+09,6.5238e+12,1.73123e+17,6.97598e+14,3.4245e+08,2.06288e+20
2.568e-08,1.54137e+12,5.89297e+09,6.43148e+12,1.71857e+17,6.92827e+14,3.40125e+08,2.04865e+20
2.571e-08,1.53081e+12,5.85264e+09,6.33916e+12,1.70592e+17,6.88055e+14,3.37799e+08,2.03443e+20
2.574e-08,1.52025e+12,5.81232e+09,6.24684e+12,1.69326e+17,6.83283e+14,3.35473e+08,2.0202e+20
2.577e-08,1.50969e+12,5.772e+09,6.15451e+12,1.68061e+17,6.78512e+14,3.33147e+08,2.00598e+20
2.58e-08,1.49912e+12,5.73167e+09,6.06219e+12,1.66795e+17,6.7374e+14,3.30822e+08,1.99175e+20
2.583e-08,1.4885e+12,5.69107e+09,5.98182e+12,1.65553e+17,6.68949e+14,3.28479e+08,1.97752e+20
2.586e-08,1.47787e+12,5.65047e+09,5.90146e+12,1.6431e+17,6.64158e+14,3.26137e+08,1.9633e+20
2.589e-08,1.46724e+12,5.60987e+09,5.82109e+12,1.63068e+17,6.59367e+14,3.23795e+08,1.94907e+20
2.592e-08,1.45661e+12,5.56927e+09,5.74073e+12,1.61825e+17,6.54576e+14,3.21453e+08,1.93485e+20
2.595e-08,1.44599e+12,5.52867e+09,5.66036e+12,1.60583e+17,6.49784e+14,3.1911e+08,1.92062e+20
2.598e-08,1.43536e+12,5.48807e+09,5.58e+12,1.5934e+17,6.44993e+14,3.16768e+08,1.90639e+20
2.601e-08,1.42473e+12,5.44747e+09,5.49963e+12,1.58098e+17,6.40202e+14,3.14426e+08,1.89217e+20
2.604e-08,1.4141e+12,5.40687e+09,5.41927e+12,1.56855e+17,6.35411e+14,3.12083e+08,1.87794e+20
2.607e-08,1.40348e+12,5.36627e+09,5.3389e+12,1.55613e+17,6.3062e+14,3.09741e+08,1.86372e+20
2.61e-08,1.39285e+12,5.32567e+09,5.25854e+12,1.5437e+17,6.25829e+14,3.07399e+08,1.84949e+20
2.613e-08,1.38222e+12,5.28507e+09,5.17817e+12,1.53127e+17,6.21038e+14,3.05057e+08,1.83526e+20
2.616e-08,1.37159e+12,5.24447e+09,5.09781e+12,1.51885e+17,6.16247e+14,3.02714e+08,1.82104e+20
2.619e-08,1.36097e+12,5.20387e+09,5.01744e+12,1.50642e+17,6.11456e+14,3.00372e+08,1.80681e+20
2.622e-08,1.35034e+12,5.16327e+09,4.93707e+12,1.494e+17,6.06665e+14,2.9803e+08,1.79259e+20
2.625e-08,1.33971e+12,5.12267e+09,4.85671e+12,1.48157e+17,6.01873e+14,2.95687e+08,1.77836e+20
2.628e-08,1.32908e+12,5.08207e+09,4.77634e+12,1.46915e+17,5.97082e+14,2.93345e+08,1.76413e+20
2.631e-08,1.31846e+12,5.04147e+09,4.69598e+12,1.45672e+17,5.92291e+14,2.91003e+08,1.74991e+20
2.634e-08,1.30783e+12,5.00087e+09,4.61561e+12,1.4443e+17,5.875e+14,2.88661e+08,1.73568e+20
2.637e-08,1.2972e+12,4.96027e+09,4.53525e+12,1.43187e+17,5.82709e+14,2.86318e+08,1.72145e+20
2.64e-08,1.28657e+12,4.91967e+09,4.45488e+12,1.41945e+17,5.77918e+14,2.83976e+08,1.70723e+20
2.643e-08,1.2759e+12,4.87887e+09,4.38666e+12,1.40724e+17,5.73113e+14,2.81622e+08,1.693e+20
2.646e-08,1.26522e+12,4.83807e+09,4.31844e+12,1.39503e+17,5.68309e+14,2.79267e+08,1.67878e+20
2.649e-08,1.25455e+12,4.79726e+09,4.25022e+12,1.38281e+17,5.63504e+14,2.76913e+08,1.66455e+20
2.652e-08,1.24387e+12,4.75647e+09,4.182e+12,1.3706e+17,5.587e+14,2.74559e+08,1.65032e+20
2.655e-08,1.2332e+12,4.71566e+09,4.11378e+12,1.35839e+17,5.53895e+14,2.72204e+08,1.6361e+20
2.658e-08,1.22252e+12,4.67487e+09,4.04556e+12,1.34618e+17,5.49091e+14,2.6985e+08,1.62187e+20
2.661e-08,1.21185e+12,4.63406e+09,3.97733e+12,1.33397e+17,5.44286e+14,2.67495e+08,1.60764e+20
