"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.6571e+07,1,8.46e-09,8.46e-09,0,0
8.5936e+07,1,8.49e-09,8.49e-09,0,0
8.53e+07,1,8.52e-09,8.52e-09,0,0
8.4665e+07,1,8.55e-09,8.55e-09,0,0
8.403e+07,1,8.58e-09,8.58e-09,0,0
8.3394e+07,1,8.61e-09,8.61e-09,0,0
8.2759e+07,1,8.64e-09,8.64e-09,0,0
8.2124e+07,1,8.67e-09,8.67e-09,0,0
8.1488e+07,1,8.7e-09,8.7e-09,0,0
8.0853e+07,1,8.73e-09,8.73e-09,0,0
8.0218e+07,1,8.76e-09,8.76e-09,0,0
7.9583e+07,1,8.79e-09,8.79e-09,0,0
7.8947e+07,1,8.82e-09,8.82e-09,0,0
7.8312e+07,1,8.85e-09,8.85e-09,0,0
7.7677e+07,1,8.88e-09,8.88e-09,0,0
7.7041e+07,1,8.91e-09,8.91e-09,0,0
7.6406e+07,1,8.94e-09,8.94e-09,0,0
7.5771e+07,1,8.97e-09,8.97e-09,0,0
7.5135e+07,1,9e-09,9e-09,0,0
7.4557e+07,1,9.03e-09,9.03e-09,0,0
7.3979e+07,1,9.06e-09,9.06e-09,0,0
7.3401e+07,1,9.09e-09,9.09e-09,0,0
7.2823e+07,1,9.12e-09,9.12e-09,0,0
7.2245e+07,1,9.15e-09,9.15e-09,0,0
7.1667e+07,1,9.18e-09,9.18e-09,0,0
7.1089e+07,1,9.21e-09,9.21e-09,0,0
7.0511e+07,1,9.24e-09,9.24e-09,0,0
6.9933e+07,1,9.27e-09,9.27e-09,0,0
6.9355e+07,1,9.3e-09,9.3e-09,0,0
6.8777e+07,1,9.33e-09,9.33e-09,0,0
6.8199e+07,1,9.36e-09,9.36e-09,0,0
6.7621e+07,1,9.39e-09,9.39e-09,0,0
6.7043e+07,1,9.42e-09,9.42e-09,0,0
6.6465e+07,1,9.45e-09,9.45e-09,0,0
6.5887e+07,1,9.48e-09,9.48e-09,0,0
6.5309e+07,1,9.51e-09,9.51e-09,0,0
6.4731e+07,1,9.54e-09,9.54e-09,0,0
6.4153e+07,1,9.57e-09,9.57e-09,0,0
6.3575e+07,1,9.6e-09,9.6e-09,0,0
6.306e+07,1,9.63e-09,9.63e-09,0,0
6.2545e+07,1,9.66e-09,9.66e-09,0,0
6.203e+07,1,9.69e-09,9.69e-09,0,0
6.1514e+07,1,9.72e-09,9.72e-09,0,0
6.0999e+07,1,9.75e-09,9.75e-09,0,0
6.0484e+07,1,9.78e-09,9.78e-09,0,0
5.9968e+07,1,9.81e-09,9.81e-09,0,0
5.9453e+07,1,9.84e-09,9.84e-09,0,0
5.8938e+07,1,9.87e-09,9.87e-09,0,0
5.8422e+07,1,9.9e-09,9.9e-09,0,0
5.7907e+07,1,9.93e-09,9.93e-09,0,0
5.7392e+07,1,9.96e-09,9.96e-09,0,0
5.6877e+07,1,9.99e-09,9.99e-09,0,0
5.6361e+07,1,1.002e-08,1.002e-08,0,0
5.5846e+07,1,1.005e-08,1.005e-08,0,0
5.5331e+07,1,1.008e-08,1.008e-08,0,0
5.4815e+07,1,1.011e-08,1.011e-08,0,0
5.43e+07,1,1.014e-08,1.014e-08,0,0
5.3785e+07,1,1.017e-08,1.017e-08,0,0
5.3269e+07,1,1.02e-08,1.02e-08,0,0
5.2818e+07,1,1.023e-08,1.023e-08,0,0
5.2366e+07,1,1.026e-08,1.026e-08,0,0
5.1914e+07,1,1.029e-08,1.029e-08,0,0
5.1462e+07,1,1.032e-08,1.032e-08,0,0
5.101e+07,1,1.035e-08,1.035e-08,0,0
5.0558e+07,1,1.038e-08,1.038e-08,0,0
5.0106e+07,1,1.041e-08,1.041e-08,0,0
4.9654e+07,1,1.044e-08,1.044e-08,0,0
4.9203e+07,1,1.047e-08,1.047e-08,0,0
4.8751e+07,1,1.05e-08,1.05e-08,0,0
4.8299e+07,1,1.053e-08,1.053e-08,0,0
4.7847e+07,1,1.056e-08,1.056e-08,0,0
4.7395e+07,1,1.059e-08,1.059e-08,0,0
4.6943e+07,1,1.062e-08,1.062e-08,0,0
4.6491e+07,1,1.065e-08,1.065e-08,0,0
4.6039e+07,1,1.068e-08,1.068e-08,0,0
4.5587e+07,1,1.071e-08,1.071e-08,0,0
4.5136e+07,1,1.074e-08,1.074e-08,0,0
4.4684e+07,1,1.077e-08,1.077e-08,0,0
4.4232e+07,1,1.08e-08,1.08e-08,0,0
4.3841e+07,1,1.083e-08,1.083e-08,0,0
4.345e+07,1,1.086e-08,1.086e-08,0,0
4.3059e+07,1,1.089e-08,1.089e-08,0,0
4.2669e+07,1,1.092e-08,1.092e-08,0,0
4.2278e+07,1,1.095e-08,1.095e-08,0,0
4.1887e+07,1,1.098e-08,1.098e-08,0,0
4.1496e+07,1,1.101e-08,1.101e-08,0,0
4.1105e+07,1,1.104e-08,1.104e-08,0,0
4.0715e+07,1,1.107e-08,1.107e-08,0,0
4.0324e+07,1,1.11e-08,1.11e-08,0,0
3.9933e+07,1,1.113e-08,1.113e-08,0,0
3.9542e+07,1,1.116e-08,1.116e-08,0,0
3.9151e+07,1,1.119e-08,1.119e-08,0,0
3.8761e+07,1,1.122e-08,1.122e-08,0,0
3.837e+07,1,1.125e-08,1.125e-08,0,0
3.7979e+07,1,1.128e-08,1.128e-08,0,0
3.7588e+07,1,1.131e-08,1.131e-08,0,0
3.7197e+07,1,1.134e-08,1.134e-08,0,0
3.6807e+07,1,1.137e-08,1.137e-08,0,0
3.6416e+07,1,1.14e-08,1.14e-08,0,0
3.6082e+07,1,1.143e-08,1.143e-08,0,0
3.5748e+07,1,1.146e-08,1.146e-08,0,0
3.5414e+07,1,1.149e-08,1.149e-08,0,0
3.508e+07,1,1.152e-08,1.152e-08,0,0
3.4746e+07,1,1.155e-08,1.155e-08,0,0
3.4412e+07,1,1.158e-08,1.158e-08,0,0
3.4078e+07,1,1.161e-08,1.161e-08,0,0
3.3744e+07,1,1.164e-08,1.164e-08,0,0
3.341e+07,1,1.167e-08,1.167e-08,0,0
3.3076e+07,1,1.17e-08,1.17e-08,0,0
3.2742e+07,1,1.173e-08,1.173e-08,0,0
3.2408e+07,1,1.176e-08,1.176e-08,0,0
3.2074e+07,1,1.179e-08,1.179e-08,0,0
3.174e+07,1,1.182e-08,1.182e-08,0,0
3.1406e+07,1,1.185e-08,1.185e-08,0,0
3.1072e+07,1,1.188e-08,1.188e-08,0,0
3.0739e+07,1,1.191e-08,1.191e-08,0,0
3.0405e+07,1,1.194e-08,1.194e-08,0,0
3.0071e+07,1,1.197e-08,1.197e-08,0,0
2.9737e+07,1,1.2e-08,1.2e-08,0,0
2.9454e+07,1,1.203e-08,1.203e-08,0,0
2.9172e+07,1,1.206e-08,1.206e-08,0,0
2.889e+07,1,1.209e-08,1.209e-08,0,0
2.8607e+07,1,1.212e-08,1.212e-08,0,0
2.8325e+07,1,1.215e-08,1.215e-08,0,0
2.8043e+07,1,1.218e-08,1.218e-08,0,0
2.776e+07,1,1.221e-08,1.221e-08,0,0
2.7478e+07,1,1.224e-08,1.224e-08,0,0
2.7196e+07,1,1.227e-08,1.227e-08,0,0
2.6913e+07,1,1.23e-08,1.23e-08,0,0
2.6631e+07,1,1.233e-08,1.233e-08,0,0
2.6348e+07,1,1.236e-08,1.236e-08,0,0
2.6066e+07,1,1.239e-08,1.239e-08,0,0
2.5784e+07,1,1.242e-08,1.242e-08,0,0
2.5501e+07,1,1.245e-08,1.245e-08,0,0
2.5219e+07,1,1.248e-08,1.248e-08,0,0
2.4937e+07,1,1.251e-08,1.251e-08,0,0
2.4654e+07,1,1.254e-08,1.254e-08,0,0
2.4372e+07,1,1.257e-08,1.257e-08,0,0
2.409e+07,1,1.26e-08,1.26e-08,0,0
2.3853e+07,1,1.263e-08,1.263e-08,0,0
2.3617e+07,1,1.266e-08,1.266e-08,0,0
2.338e+07,1,1.269e-08,1.269e-08,0,0
2.3144e+07,1,1.272e-08,1.272e-08,0,0
2.2908e+07,1,1.275e-08,1.275e-08,0,0
2.2671e+07,1,1.278e-08,1.278e-08,0,0
2.2435e+07,1,1.281e-08,1.281e-08,0,0
2.2198e+07,1,1.284e-08,1.284e-08,0,0
2.1962e+07,1,1.287e-08,1.287e-08,0,0
2.1725e+07,1,1.29e-08,1.29e-08,0,0
2.1489e+07,1,1.293e-08,1.293e-08,0,0
2.1253e+07,1,1.296e-08,1.296e-08,0,0
2.1016e+07,1,1.299e-08,1.299e-08,0,0
2.078e+07,1,1.302e-08,1.302e-08,0,0
2.0543e+07,1,1.305e-08,1.305e-08,0,0
2.0307e+07,1,1.308e-08,1.308e-08,0,0
2.0071e+07,1,1.311e-08,1.311e-08,0,0
1.9834e+07,1,1.314e-08,1.314e-08,0,0
1.9598e+07,1,1.317e-08,1.317e-08,0,0
1.9361e+07,1,1.32e-08,1.32e-08,0,0
1.9165e+07,1,1.323e-08,1.323e-08,0,0
1.8969e+07,1,1.326e-08,1.326e-08,0,0
1.8773e+07,1,1.329e-08,1.329e-08,0,0
1.8577e+07,1,1.332e-08,1.332e-08,0,0
1.838e+07,1,1.335e-08,1.335e-08,0,0
1.8184e+07,1,1.338e-08,1.338e-08,0,0
1.7988e+07,1,1.341e-08,1.341e-08,0,0
1.7792e+07,1,1.344e-08,1.344e-08,0,0
1.7596e+07,1,1.347e-08,1.347e-08,0,0
1.74e+07,1,1.35e-08,1.35e-08,0,0
1.7203e+07,1,1.353e-08,1.353e-08,0,0
1.7007e+07,1,1.356e-08,1.356e-08,0,0
1.6811e+07,1,1.359e-08,1.359e-08,0,0
1.6615e+07,1,1.362e-08,1.362e-08,0,0
1.6419e+07,1,1.365e-08,1.365e-08,0,0
1.6223e+07,1,1.368e-08,1.368e-08,0,0
1.6026e+07,1,1.371e-08,1.371e-08,0,0
1.583e+07,1,1.374e-08,1.374e-08,0,0
1.5634e+07,1,1.377e-08,1.377e-08,0,0
1.5438e+07,1,1.38e-08,1.38e-08,0,0
1.5277e+07,1,1.383e-08,1.383e-08,0,0
1.5115e+07,1,1.386e-08,1.386e-08,0,0
1.4954e+07,1,1.389e-08,1.389e-08,0,0
1.4792e+07,1,1.392e-08,1.392e-08,0,0
1.4631e+07,1,1.395e-08,1.395e-08,0,0
1.447e+07,1,1.398e-08,1.398e-08,0,0
1.4308e+07,1,1.401e-08,1.401e-08,0,0
1.4147e+07,1,1.404e-08,1.404e-08,0,0
1.3986e+07,1,1.407e-08,1.407e-08,0,0
1.3824e+07,1,1.41e-08,1.41e-08,0,0
1.3663e+07,1,1.413e-08,1.413e-08,0,0
1.3501e+07,1,1.416e-08,1.416e-08,0,0
1.334e+07,1,1.419e-08,1.419e-08,0,0
1.3179e+07,1,1.422e-08,1.422e-08,0,0
1.3017e+07,1,1.425e-08,1.425e-08,0,0
1.2856e+07,1,1.428e-08,1.428e-08,0,0
1.2695e+07,1,1.431e-08,1.431e-08,0,0
1.2533e+07,1,1.434e-08,1.434e-08,0,0
1.2372e+07,1,1.437e-08,1.437e-08,0,0
1.2211e+07,1,1.44e-08,1.44e-08,0,0
1.2079e+07,1,1.443e-08,1.443e-08,0,0
1.1947e+07,1,1.446e-08,1.446e-08,0,0
1.1816e+07,1,1.449e-08,1.449e-08,0,0
1.1684e+07,1,1.452e-08,1.452e-08,0,0
1.1552e+07,1,1.455e-08,1.455e-08,0,0
1.1421e+07,1,1.458e-08,1.458e-08,0,0
1.1289e+07,1,1.461e-08,1.461e-08,0,0
1.1158e+07,1,1.464e-08,1.464e-08,0,0
1.1026e+07,1,1.467e-08,1.467e-08,0,0
1.0894e+07,1,1.47e-08,1.47e-08,0,0
1.0763e+07,1,1.473e-08,1.473e-08,0,0
1.0631e+07,1,1.476e-08,1.476e-08,0,0
1.05e+07,1,1.479e-08,1.479e-08,0,0
1.0368e+07,1,1.482e-08,1.482e-08,0,0
